round	clue_value	daily_double_value	category	comments	answer	question	air_date	notes
2	400	0	PRUFROCKIAN PONDERINGS	(Alex: Clues inspired by T.S. Eliot's "Love Song of J. Alfred Prufrock".)	\"And how should I begin?" Hmmm, T.S., why not with this alphabetically first country, whose Internet code is .af	Afghanistan	2004-09-06	
2	800	0	PRUFROCKIAN PONDERINGS	(Alex: Clues inspired by T.S. Eliot's "Love Song of J. Alfred Prufrock".)	\"Do I dare disturb the universe?", maybe like this cosmic explosion theory first proposed in the 1920s	the Big Bang	2004-09-06	
2	1200	0	PRUFROCKIAN PONDERINGS	(Alex: Clues inspired by T.S. Eliot's "Love Song of J. Alfred Prufrock".)	\"So how should I presume?" Not with this argumentative fallacy attacking the person & not the facts	ad hominem	2004-09-06	
2	1600	0	PRUFROCKIAN PONDERINGS	(Alex: Clues inspired by T.S. Eliot's "Love Song of J. Alfred Prufrock".)	\"In the room the women come and go talking of Michelangelo", but do they know this statue was the only 1 he signed?	the Pietà	2004-09-06	
2	2000	0	PRUFROCKIAN PONDERINGS	(Alex: Clues inspired by T.S. Eliot's "Love Song of J. Alfred Prufrock".)	\"Do I dare to eat a peach?", & if so, perhaps this kind that sounds like William Sydney Porter's alias	an O'Henry	2004-09-06	
2	400	0	YOU GET AN "A"!	(Alex: And finally, if you do well in that...)	This U.S. state's name comes from an Aleut word meaning "Great Land\"	Alaska	2004-09-06	
2	800	0	YOU GET AN "A"!	(Alex: And finally, if you do well in that...)	(Jeff Probst, host of Survivor, reads the clue.) This river got its name after a Spanish explorer reported that he had been attacked by female warriors there	the Amazon	2004-09-06	
2	1200	0	YOU GET AN "A"!	(Alex: And finally, if you do well in that...)	This basic unit of measure of electric current is named for a French physicist who studied voltage	the ampere	2004-09-06	
2	1600	0	YOU GET AN "A"!	(Alex: And finally, if you do well in that...)	To increase a jet plane's thrust, turn on these that feed fuel into the hot exhaust gases	the afterburner	2004-09-06	
2	2000	0	YOU GET AN "A"!	(Alex: And finally, if you do well in that...)	There's a cathedral of Notre Dame in this large Belgian port city that's also known for its diamonds	Antwerp	2004-09-06	
3	0	0	COMIC BOOKS		In 2002 the Library of Congress had William B. Jones, Jr. speak on this 1941-1971 comic book series in its collection	Classic Comics (or Classics Illustrated)	2004-09-06	
1	200	0	WORLD RELIGION		As the Mayan god of merchants, Ek Chuah was responsible for this yummy bean, once the standard Mayan currency	Cacao bean	2004-09-07	
1	400	0	WORLD RELIGION		The Voodoo of New Orleans owes a debt to this Caribbean nation once known as St. Domingue	Haiti	2004-09-07	
1	600	0	WORLD RELIGION		By definition, the Hashemites are either direct or collateral descendants of this prophet	Muhammad	2004-09-07	
1	800	0	WORLD RELIGION		Parasurama is the... let me see, fourth, fifth... no, sixth avatar of this Hindu god	Vishnu	2004-09-07	
1	1000	0	WORLD RELIGION		From the Latin for a room that can be locked, it's a meeting assembled to choose a pope	a conclave	2004-09-07	
1	200	0	THE EXPERIENCE MUSIC PROJECT		(Sofia of the Clue Crew holds a feathered headdress at Experience Music Project in Seattle, WA.) Felipe Rose, who wore this costume as part of this '70s group, has since founded Tomahawk Records	The Village People	2004-09-07	
1	400	0	THE EXPERIENCE MUSIC PROJECT		In 2004, for the 40th anniversary of the Fab 4 in the U.S., EMP presents an exhibit titled this, like a 1977 Broadway show	Beatlemania	2004-09-07	
1	600	0	THE EXPERIENCE MUSIC PROJECT		(Sofia of the Clue Crew holds a giant black boot at Experience Music Project in Seattle, WA.) The dragon boots were part of the finery of this hard rock band	Kiss	2004-09-07	
1	800	0	THE EXPERIENCE MUSIC PROJECT		In the area called DJ Hallway, learn scratching & the other aspects of this -ism	turntablism	2004-09-07	
1	1000	0	THE EXPERIENCE MUSIC PROJECT		(Sofia of the Clue Crew holds a red hat at the Experience Music Project in Seattle, WA.) Experience Music Project has a hat from the collection of this man from Romeo, Michigan	Kid Rock	2004-09-07	
1	200	0	GROCERY SHOPPING		If in a hurry, grab a prewashed salad mix, perhaps with the red leaf & green leaf types of this	lettuce	2004-09-07	
1	400	0	GROCERY SHOPPING		If you're buying a whole fish, these (on the fish) should be clear & not sunken	eyes	2004-09-07	
1	600	0	GROCERY SHOPPING		Mom, not shredded wheat! Please can we get Tony's Cinnamon Krunchers from this company, can we please?	Kellogg's	2004-09-07	
1	800	0	GROCERY SHOPPING		You'll get fresher milk from the bottom of your market's display case for this reason	because it's colder at the bottom	2004-09-07	
1	1000	0	GROCERY SHOPPING		Choose one of these with evenly distributed netting	cantaloupe	2004-09-07	
1	200	0	THE LARGEST IN AREA		Maine, Maryland, Montana	Montana	2004-09-07	
1	400	0	THE LARGEST IN AREA		Wisconsin, Wyoming, Washington	Wyoming	2004-09-07	
1	600	0	THE LARGEST IN AREA		Ohio, Oklahoma, Oregon	Oregon	2004-09-07	
1	800	0	THE LARGEST IN AREA		Nebraska, Nevada, North Carolina	Nevada	2004-09-07	
1	1000	0	THE LARGEST IN AREA		American Samoa, Bermuda, Puerto Rico	Puerto Rico	2004-09-07	
1	200	0	FEATHERS		Depending on the source, he "stuck a feather in his cap" or "in his hat and called it macaroni\"	Yankee Doodle	2004-09-07	
1	400	0	FEATHERS		According to the proverb, "Birds of a feather" do this	flock together	2004-09-07	
1	600	0	FEATHERS		For a Plains Indian's war bonnet, the best feathers were from this bird	an eagle	2004-09-07	
1	800	0	FEATHERS		A female swan, or what a quill can be used as	a pen	2004-09-07	
1	1000	3000	FEATHERS		It's what Daedalus used to hold the feathers together in the wings he made for himself & his son	wax	2004-09-07	
1	200	0	THE QUEEN'S ENGLISH		If you take a nappy in London, it's one of these to put on a baby	a diaper	2004-09-07	
1	400	0	THE QUEEN'S ENGLISH		The type of car the Brits call an estate car, we Americans call one of these wagons	a station wagon	2004-09-07	
1	600	0	THE QUEEN'S ENGLISH		If you're challenged to a game of draughts in a Birmingham pub, be prepared to contest this board game	checkers	2004-09-07	
1	800	0	THE QUEEN'S ENGLISH		If your mechanic in Manchester needs a spanner to fix your car, he's asking for one of these	a wrench	2004-09-07	
1	1000	0	THE QUEEN'S ENGLISH		If the Westminster Bobby pulls out his truncheon, be worried because it's one of these	a club (or a nightstick)	2004-09-07	
2	400	0	THE WAR OF 1812		About 2,000 British soldiers were killed or wounded by Jackson's troops in this last engagement of the war	Battle of New Orleans	2004-09-07	
2	800	0	THE WAR OF 1812		In April 1813, the U.S. captured Toronto, but this general after whom a Colorado mountain is named died in the battle	Zebulon Pike	2004-09-07	
2	1200	0	THE WAR OF 1812		On December 29, 1812 this famous U.S. frigate defeated the British frigate Java off the coast of Brazil	the Constitution	2004-09-07	
2	1600	0	THE WAR OF 1812		In 1813 this naval officer supervised the building of American ships to strengthen the Navy's fleet on Lake Erie	Oliver Hazard Perry	2004-09-07	
2	2000	0	THE WAR OF 1812		A provision of this treaty ending the war set up a commission to settle the boundary between the U.S. & Canada	the Treaty of Ghent	2004-09-07	
2	400	0	HODGEPODGE		This adjective can be applied to writers like Shelley & Hugo as well as to a "getaway" for 2	Romantic	2004-09-07	
2	800	0	HODGEPODGE		The logo of the National Beagle Club doesn't show a beagle but this scared animal that beagles hunt	a rabbit	2004-09-07	
2	1200	0	HODGEPODGE		Big Sandy isn't a feared bouncer, but a river that divides Kentucky from this "Mountain State\"	West Virginia	2004-09-07	
2	1600	0	HODGEPODGE		Official job title of the person who directs the largest library in the world	the Librarian of Congress	2004-09-07	
2	2000	0	HODGEPODGE		Born in 1714, this 3-initialed son of J.S. Bach became his father's student & successor	Carl Philipp Emanuel Bach	2004-09-07	
2	400	0	DOC TALK		Myopia is the medical term for this	nearsightedness	2004-09-07	
2	800	0	DOC TALK		This is the common name for a lumbar puncture, used to test for meningitis	a spinal tap	2004-09-07	
2	1200	3800	DOC TALK		Properly called the optic disk, it's the region of the retina that has no rods or cones	the blind spot	2004-09-07	
2	1600	0	DOC TALK		An LFT tests the function of this organ	the liver	2004-09-07	
2	2000	0	DOC TALK		Minor ailments can be treated by NPs (Nurse-practitioners) & PAs (these)	physician assistants	2004-09-07	
2	400	0	BASEBALL: THE 1930s		On May 25, 1935 he slugged the last 3 home runs of his career—numbers 712, 713 & 714	Babe Ruth	2004-09-07	
2	800	0	BASEBALL: THE 1930s		On July 6, 1933 this city's Comiskey Park hosted the first All-Star Game; the American League won, 4-2	Chicago	2004-09-07	
2	1200	0	BASEBALL: THE 1930s		In 1939 Red Sox rookie batted .327; 2 years later his batting average increased 79 points	Ted Williams	2004-09-07	
2	1600	0	BASEBALL: THE 1930s		In 1934 this eccentric St. Louis Cardinals pitcher who won 30 games was named the NL's most valuable player	Dizzy Dean	2004-09-07	
2	2000	0	BASEBALL: THE 1930s		In June 1938 this Cincinnati Reds pitcher became the only man to pitch a no-hitter in 2 consecutive games	Johnny Van Der Meer	2004-09-07	
2	400	0	WHO'S THE SUBJECT?		\"A Private Disgrace" & "Forty Whacks\"	Lizzie Borden	2004-09-07	
2	800	0	WHO'S THE SUBJECT?		\"Against the Current" & "Far Side of Paradise\"	F. Scott Fitzgerald	2004-09-07	
2	1200	0	WHO'S THE SUBJECT?		\"American Caesar" & "Old Soldiers Never Die\"	Douglas MacArthur	2004-09-07	
2	1600	0	WHO'S THE SUBJECT?		\"Prince of Humbugs" & "The Fabulous Showman\"	P.T. Barnum	2004-09-07	
2	2000	4200	WHO'S THE SUBJECT?		\"The Last Lion" & "Lion of Britain\"	Winston Churchill	2004-09-07	
2	400	0	\"I" CATCHING		The Fianna Fail political party's name means "Warriors of" this country	Ireland	2004-09-07	
2	800	0	\"I" CATCHING		From the Latin for "inactivity" it's the tendency of a body to resist change in its motion	inertia	2004-09-07	
2	1200	0	\"I" CATCHING		Astrud Gilberto had a monster hit song about "The Girl From" this place	Ipanema	2004-09-07	
2	1600	0	\"I" CATCHING		Cambodia, Laos & Vietnam are part of this peninsula	Indochina	2004-09-07	
2	2000	0	\"I" CATCHING		This innovative Russian designed the Soviet Union's IL-2, a famous dive-bombing fighter plane of WWII	Sergei Ilyushin	2004-09-07	
3	0	0	WAR MOVIES		A controversial 1979 war film was based on a 1902 work by this author	Joseph Conrad	2004-09-07	
1	200	0	LITTLE RED RIDING HOOD		It was the wolf's reply to Red's comment, "Grandmother, what large eyes you have\"	the better to see you with	2004-09-08	
1	400	0	LITTLE RED RIDING HOOD		In the 1934 Disney cartoon "The Big Bad Wolf", this trio warns Red about the wolf waiting at Grandma's house	the Three Little Pigs	2004-09-08	
1	600	0	LITTLE RED RIDING HOOD		In the Grimms' version, this character was added to save Red's life after the wolf had devoured her	the woodsman	2004-09-08	
1	800	0	LITTLE RED RIDING HOOD		\"Lil' Red Riding Hood" was a No. 2 hit in 1966 for Sam the Sham & this group	The Pharaohs	2004-09-08	
1	1000	0	LITTLE RED RIDING HOOD		\"Little Red Riding Hood" was first written as "Le Petit Chaperon Rouge" in 1697 by this French fairy tale compiler	Charles Perrault	2004-09-08	
1	200	0	SHORTWAVE		The shortwave band begins at about 1700 these units abbreviated kHz; below that you're in AM territory	kilohertz	2004-09-08	
1	400	0	SHORTWAVE		Mainly funded by the CIA, this broadcasting operation began transmitting behind the Iron Curtain in 1949	Radio Free Europe	2004-09-08	
1	600	0	SHORTWAVE		One book calls this 12-letter word the "arch-enemy of shortwave listeners"; I just call it annoying	interference	2004-09-08	
1	800	0	SHORTWAVE		This service that broadcasts from Abuja & Lagos has a name reflecting that of the USA's official radio service	Voice of Nigeria	2004-09-08	
1	1000	0	SHORTWAVE		To catch the BBC at 1700 UTC, or Universal Time Coordinated, tune in at this morning hour Pacific Standard time	9:00 AM	2004-09-08	
1	200	0	SMALL TOWN FOLKS		This popcorn magnate burst into the world on July 16, 1907 in Brazil, Indiana	Orville Redenbacher	2004-09-08	
1	400	0	SMALL TOWN FOLKS		As a player, this man led tiny Williston, N.D. High to the state basketball championships	Phil Jackson	2004-09-08	
1	600	4200	SMALL TOWN FOLKS		Last name of Cecile, Yvonne, Annette, Emelie, & Marie, born May 28, 1934 in the village of Callendar, Ontario	Dionne	2004-09-08	
1	1000	0	SMALL TOWN FOLKS		From Dublin, Mich. this actor & Verizon spokesman first used a phone when he won a college scholarship	James Earl Jones	2004-09-08	
1	200	0	MICRONESIA		The only native mammal in Micronesia is this flying one	a bat	2004-09-08	
1	400	0	MICRONESIA		In the 1950s Enewetak & this atoll consisted the Pacific proving ground of the U.S. Atomic Energy Commission	Bikini Atoll	2004-09-08	
1	600	0	MICRONESIA		The name Micronesia comes from 2 Greek words, micro & nesos, which mean this	small island	2004-09-08	
1	800	0	MICRONESIA		In Agana, the capital of this U.S. territory, you can visit Latte Stone Park & see stone pillars from a prehistoric people	Guam	2004-09-08	
1	1000	0	MICRONESIA		Most of the Caroline Islands are now a part of this independent country known as FSM for short	the Federated States of Micronesia	2004-09-08	
1	200	0	A "TINY" CATEGORY		Probably the most famous ukulele player to have a top 40 hit, his name came from a Charles Dickens character	Tiny Tim	2004-09-08	
1	400	0	A "TINY" CATEGORY		Leon Prober composed this Don Ho standard	\"Tiny Bubbles\"	2004-09-08	
1	600	0	A "TINY" CATEGORY		1980s Boston Celtics standout Nate	\"Tiny" Archibald	2004-09-08	
1	800	0	A "TINY" CATEGORY		This TV show featured younger versions of classic Warner Bros. animated characters	Tiny Toon Adventures (Tiny Toons accepted)	2004-09-08	
1	1000	0	A "TINY" CATEGORY		In the Oscar-nominated song, the 3 words that follow "Thumbelina, Thumbelina...\"	\"Tiny Little Thing\"	2004-09-08	
1	400	0	MY NEWT		When my newt developed this pair of organs, it was ready to start living on land & be called an eft	lungs	2004-09-08	
1	600	0	MY NEWT		My newt takes pride in how carefully female newts attach these individually to aquatic plants	her eggs	2004-09-08	
1	800	0	MY NEWT		It's no fun for my newt to hug his European cousin named for these bumps attributed to toads	warts	2004-09-08	
1	1000	0	MY NEWT		My newt wonders why newts aren't a Japanese delicacy like this fish that secretes the same poison	blowfish (or fugu)	2004-09-08	
2	400	0	TALL BUILDINGS		If a chunk of this New England city's Travelers Tower falls on you, we're confident they're insured	Hartford, Connecticut	2004-09-08	
2	800	0	TALL BUILDINGS		Manhattan's Lever House helped usher in the era of the building style known as a box of this material	glass	2004-09-08	
2	1200	0	TALL BUILDINGS		You might expect decor by Michelangelo at the over 500-foot towers with this name in Dallas & Detroit	Renaissance	2004-09-08	
2	1600	0	TALL BUILDINGS		The Jin Mao Building, China's tallest, is in this commercial center in the east of the country	Shanghai	2004-09-08	
2	400	0	SPORTS GIANTS		In 1946, Elmore Morgenthaler was the first NBA player with this physical distinction	being 7 feet tall	2004-09-08	
2	800	0	SPORTS GIANTS		Through 2003 this pitcher now with Arizona had 3,871 strikeouts in 3,122 innings	Randy Johnson	2004-09-08	
2	1600	0	SPORTS GIANTS		Known as "Tooz", he played defensive line for the Raiders & played Tonda in the film "Caveman\"	John Matuszak	2004-09-08	
2	2000	0	SPORTS GIANTS		(I'm Hall of Famer Dan Hampton.) My Hall of Fame biography mentions this beastly nickname that came from my first name & my fierce attitude	\"Danimal\"	2004-09-08	
2	400	0	HEAPING PORTIONS		This "male" brand of frozen dinners contains more than 1 pound of food; the XXL line has 1 1/2 pounds	Hungry-Man	2004-09-08	
2	800	0	HEAPING PORTIONS		The Overtons named this restaurant for a certain dessert; it's known for its large menu & giant portions	Cheesecake Factory	2004-09-08	
2	1200	0	HEAPING PORTIONS		A 32-ounce soft drink at 7-Eleven has this trademarked name	Big Gulp	2004-09-08	
2	1600	0	HEAPING PORTIONS		(Jimmy of the Clue Crew points to three stacks of different-sized paper cups in a Starbucks in Seattle, Washington.) At Starbucks, tall is only 12 ounces, grande is 16 ounces & this, Italian for 20, is 20 ounces	venti	2004-09-08	
2	2000	1000	HEAPING PORTIONS		This bottle size named for one of the Magi is the equivalent of 16 standard bottles of wine	Balthazar	2004-09-08	
2	400	0	LOTS OF SPACE		NASA has 134 of these & has no current plan to hire more	astronauts	2004-09-08	
2	800	0	LOTS OF SPACE		On August 27, 2003 this planet reached its closest point to Earth in nearly 60,000 years	Mars	2004-09-08	
2	1200	0	LOTS OF SPACE		In 1965, Belyayev just had to sit there while his partner Leonov became the first to do this	walk in space	2004-09-08	
2	1600	0	LOTS OF SPACE		In 1945 this "Space Odyssey" author suggested a space-based telecommunication system	Arthur Clarke	2004-09-08	
2	2000	0	LOTS OF SPACE		Try & come up with this name of the Apollo 15 command module or the shuttle first launched in 1992	Endeavor	2004-09-08	
2	400	0	THE VAST & THE FURIOUS		The shortest "war" in history, 45 minutes, occured in 1896 between Zanzibar & naval forces of this vast empire	the British Empire	2004-09-08	
2	800	0	THE VAST & THE FURIOUS		This nation of 200 million has fought small independence movements like those in Aceh & East Timor	Indonesia	2004-09-08	
2	400	0	BIG WORDS		A person who fought against slavery, like John Brown, was termed this 12-letter word	abolitionist	2004-09-08	
2	800	0	BIG WORDS		This instrument, often attached to an inflatable cuff, is used to measure blood pressure	a sphygmomanometer	2004-09-08	
2	1200	0	BIG WORDS		This 11-letter word for "sleight of hand" is from the French for "light of hand\"	legerdemain	2004-09-08	
2	1600	0	BIG WORDS		This adjective refers to a 150th anniversary	sesquicentennial	2004-09-08	
2	2000	5600	BIG WORDS		28-letter term for opposition to the withdrawal of state support, as for the Anglican church	antidisestablishmentarianism	2004-09-08	
3	0	0	HISTORIC MEDIUMS		In the '20s the alleged spirit powers of Margery caused a rift between these 2 men, a magician & a writer	Harry Houdini & Sir Arthur Conan Doyle	2004-09-08	
1	200	0	EUROPEAN CAPITALS		Among its numerous city squares are Ledise, known for its cafes, & Rembrandt, known for its cabarets	Amsterdam	2004-09-09	
1	400	0	EUROPEAN CAPITALS		In Russian this Lithuanian capital is called Vilna	Vilnius	2004-09-09	
1	600	0	EUROPEAN CAPITALS		This city's best-known thoroughfare is Trakt Krolewski, or Royal Way	Warsaw	2004-09-09	
1	800	0	EUROPEAN CAPITALS		This capital lies on the Attica Plain surrounded by mountains including Parnes & Hymettus	Athens	2004-09-09	
1	1000	0	EUROPEAN CAPITALS		In the 15th century, Henry the Navigator founded St. Mary's Chapel in Belem, now a part of this European capital	Lisbon	2004-09-09	
1	200	0	PRO FOOTBALL		This city's Superdome has been just super, hosting 6 Super Bowls, more than any other site	New Orleans	2004-09-09	
1	400	0	PRO FOOTBALL		In 1960 Paul Hornung set the NFL season record for scoring with 176 points: he had 15 TDs, 41 PATs & 15 of these	Field Goals (FGs)	2004-09-09	
1	600	0	PRO FOOTBALL		After 41 seasons in the same city, this NFL team moved to Pontiac, Michigan in 1975	Detroit Lions	2004-09-09	
1	800	0	PRO FOOTBALL		Vince Lombardi has the highest winning percentage of any NFL coach in history: this "MNF" announcer is a close second	John Madden	2004-09-09	
1	1000	0	PRO FOOTBALL		(I'm Hall of Fame running back John Riggins.) In 1983 I rushed for a then record 24 TDs; the Redskins offensive line who opened holes for me had this nickname	Hogs	2004-09-09	
1	200	0	PLANT THE EVIDENCE		This desert plant that looks part cactus, part tree bears the name of the man chosen by Moses to be his successor	a Joshua Tree	2004-09-09	
1	400	0	PLANT THE EVIDENCE		The lantana is valued as a plant for its ability to attract hummingbirds and these flutterers	butterflies	2004-09-09	
1	600	0	PLANT THE EVIDENCE		A genus of herbs was named for this ex-governor Clinton, not Bill	DeWitt Clinton	2004-09-09	
1	800	0	PLANT THE EVIDENCE		Fenugreek, whose seeds are roasted & ground to make spice, is this type of plant, like peas & beans	Legume	2004-09-09	
1	1000	0	PLANT THE EVIDENCE		Most of the oregano sold in the U.S. is made from the dried leaves of this plant	marjoram	2004-09-09	
1	200	0	ROYAL HOUSES		George I's father was elector of this, hence its turnover into a house name	Hanover	2004-09-09	
1	400	0	ROYAL HOUSES		This dynasty's last 3 monarchs, including Mary I, died childless	Tudor	2004-09-09	
1	600	0	ROYAL HOUSES		As a member of this house, it sounds like James I could have starred in "Harvey\"	Stuart	2004-09-09	
1	800	0	ROYAL HOUSES		It could be called the house of Citrus sinensis	Orange	2004-09-09	
1	1000	0	ROYAL HOUSES		This Shakespeare play sounds like it's about the better halves of George V & George VI	The Merry Wives of Windsor	2004-09-09	
1	200	0	THE COIN BOX		You'll find this 4-word motto on all U.S. coins	In God We Trust	2004-09-09	
1	400	0	THE COIN BOX		Sales of the 2000 Leif Ericson millennium coin funded a student exchange between the U.S. & this island country	Iceland	2004-09-09	
1	600	0	THE COIN BOX		On the back of the euro issued by this country you'll find a Celtic harp	Ireland	2004-09-09	
1	800	2100	THE COIN BOX		For luck on his 1961 space flight, Gus Grissom took along some of these dimes last produced in 1945.	Mercury dimes (or winged liberty dimes)	2004-09-09	
1	1000	0	THE COIN BOX		People are just mad for the Loonie, the nickname for this country's one-dollar coin	Canada	2004-09-09	
1	200	0	\"M"-BRACE ME		In a Sondheim musical, it's how "We Roll Along\"	\"Merrily\"	2004-09-09	
1	400	0	\"M"-BRACE ME		1 of these equals 39.97 inches	meter	2004-09-09	
1	600	0	\"M"-BRACE ME		This place is a tomb: a big one!	mausoleum	2004-09-09	
1	800	0	\"M"-BRACE ME		In 1943 Adolf Galland said after his first ride in this German jet, "It felt as if angels were pushing\"	Messerschmitt	2004-09-09	
1	1000	0	\"M"-BRACE ME		This state's university has its main campus in College Park	Maryland	2004-09-09	
2	400	0	DR. SEUSS MEETS THE BARD, REDUX		\"Friends, Romans, countrymen, lend me your ear; I must say something you've just got to hear!\"	Julius Caesar	2004-09-09	
2	800	0	DR. SEUSS MEETS THE BARD, REDUX		\"Life's... full of sound and fury, why must we always hurry, hurry, hurry?\"	Macbeth	2004-09-09	
2	1200	0	DR. SEUSS MEETS THE BARD, REDUX		\"Once more unto the breach, but first allow me to eat this peach\"	Henry V	2004-09-09	
2	1600	0	DR. SEUSS MEETS THE BARD, REDUX		\"Blow, winds, and crack your cheeks! I haven't been this cold in weeks!\"	King Lear	2004-09-09	
2	2000	0	DR. SEUSS MEETS THE BARD, REDUX		\"If you tickle us, do we not laugh? Let's take a ride on that green giraffe!\"	The Merchant of Venice	2004-09-09	
