round	clue_value	daily_double_value	category	comments	answer	question	air_date	notes
1	400	0	IN THE BOOKSTORE		John Grisham switched gears with "Skipping" this holiday, about a couple who want to skip the consumerism	Christmas	2007-09-10	
1	600	0	IN THE BOOKSTORE		\"The Devil in the White City" examines "Murder, Magic & Madness" at the 1893 World's Fair in this U.S. city	Chicago	2007-09-10	
1	800	0	IN THE BOOKSTORE		In a Stephen King book, writer Paul Sheldon is weary of this title heroine he created	Misery	2007-09-10	
1	1000	2000	IN THE BOOKSTORE		Appropriately, Part 3 of this 1953 novel is "Burning Bright\"	Fahrenheit 451	2007-09-10	
1	200	0	SCOTT FREE		In 1850 a St. Louis jury said that this man's prior residence in Wisconsin & Illinois had made him a free man	Dred Scott	2007-09-10	
1	400	0	SCOTT FREE		In 1814, while this lawyer & poet was helping to free his friend William Beanes, he saw the bombing of Fort McHenry	Francis Scott Key	2007-09-10	
1	600	0	SCOTT FREE		A skier in his free time, this Mercury 7 astronaut landed his Aurora 7 capsule 250 miles off course in 1962	Scott Carpenter	2007-09-10	
1	800	0	SCOTT FREE		Captured & freed in the War of 1812, he was later an 1852 presidential candidate & a Union general	Winfield Scott	2007-09-10	
1	1000	0	SCOTT FREE		This White House Press Secretary freed up his schedule in 2006 & was replaced by Tony Snow	Scott McClellan	2007-09-10	
1	200	0	\"P"LEASE		From the Latin for "having a sharp point", it's an adjective meaning keeping to an arranged time	punctual	2007-09-10	
1	400	0	\"P"LEASE		Consent, especially formal authorization	permission	2007-09-10	
1	800	0	\"P"LEASE		A large fire built for a funeral cremation	a pyre	2007-09-10	
1	1000	0	\"P"LEASE		In mathematics, it's a flat surface of infinite extent; in carpentry, it's a tool used on surfaces	a plane	2007-09-10	
2	400	0	FLOWERS		This country isn't out of "kilt"er with the thistle as its national flower	Scotland	2007-09-10	
2	800	0	FLOWERS		On March 22, 1994 the Dutch Ambassador to the U.S. gave her a new tulip named for her	Hillary Clinton	2007-09-10	
2	1200	0	FLOWERS		Singularly speaking, the bright blue cornflower is known as this "button\"	a bachelor button	2007-09-10	
2	1600	0	FLOWERS		The earliest garden flower to blossom in spring, it still has "snow" in its name	a snowdrop	2007-09-10	
2	2000	1000	FLOWERS		Bloom forms of this large, hardy perennial include spoon, quill & pompon	chrysanthemum	2007-09-10	
2	400	0	CABLE CHANNELS		The "T" in TCM, which shows classic movies, stands for this last name	Turner	2007-09-10	
2	800	0	CABLE CHANNELS		This film & arts network has hit the jackpot with reality shows like "Real Housewives of Orange County" & "Project Runway\"	Bravo	2007-09-10	
2	1200	0	CABLE CHANNELS		\"Beach Patrol", "Body of Evidence" & "Forensic Files" are shows on this network	Court TV	2007-09-10	
2	1600	0	CABLE CHANNELS		(Jon of the Clue Crew "reigns" on the set.) I'm at the headquarters of this network that was launched to a storm of skepticism, but is celebrating its 25th anniversary in 2007	The Weather Channel	2007-09-10	
2	2000	0	CABLE CHANNELS		\"Dexter" & "Sleeper Cell" are original series on this channel	Showtime	2007-09-10	
2	400	0	RHYME HOLE	(Alex: All the responses will rhyme with the word "hole".)	Movie or play part	a role	2007-09-10	
2	800	0	RHYME HOLE	(Alex: All the responses will rhyme with the word "hole".)	A small, rounded hill	a knoll	2007-09-10	
2	1200	0	RHYME HOLE	(Alex: All the responses will rhyme with the word "hole".)	One of the 5 Civilized Tribes	the Seminole	2007-09-10	
2	1600	0	RHYME HOLE	(Alex: All the responses will rhyme with the word "hole".)	To persuade by flattery or promises	cajole	2007-09-10	
2	2000	0	RHYME HOLE	(Alex: All the responses will rhyme with the word "hole".)	Whimsically humorous	droll	2007-09-10	
2	400	0	THE HONEY		In the 1980s Kellogg's Sugar these were renamed Honey these	Smacks	2007-09-10	
2	800	0	THE HONEY		They're the waxy cellular structures in which bees store their food & lay their eggs	honeycomb	2007-09-10	
2	1200	0	THE HONEY		It's also known as a winter melon	a honeydew	2007-09-10	
2	1600	0	THE HONEY		In a Four Tops hit, this term of endearment follows "sugar pie\"	honey bunch	2007-09-10	
2	400	0	MOON "R"s		This "period" for the Earth's moon is 27.322 days	rotation	2007-09-10	
2	800	0	MOON "R"s		Photos from Voyager 2 helped spot this moon of Uranus that's named for the heroine of "As You Like It\"	Rosalind	2007-09-10	
2	1200	3400	MOON "R"s		Saturn's second-largest moon, it's named for the mother of the gods	Rhea	2007-09-10	
2	2000	0	MOON "R"s		From the German for rivulet, these trenches on the Moon's surface probably carried lava	rilles	2007-09-10	
2	400	0	HOW SWEDE IT IS!		Ingvar Kamprad founded this home-furnishing company in 1943 & once delivered its products by milk van	IKEA	2007-09-10	
2	800	0	HOW SWEDE IT IS!		This prominent Swedish chemist established the prizes bearing his family name after reading his own obituary in 1888	(Alfred) Nobel	2007-09-10	
2	1200	0	HOW SWEDE IT IS!		In 1792 Jakob Johan Anckarstrom assassinated the III Swedish king of this name at a masquerade ball	Gustav	2007-09-10	
2	1600	0	HOW SWEDE IT IS!		This U.N. Secretary-General died tragically in Africa in 1961	Dag Hammarskjöld	2007-09-10	
2	2000	0	HOW SWEDE IT IS!		This Swedish botanist introduced the binomial system of biological nomenclature now named for him	Linnaeus	2007-09-10	
3	0	0	AUTHORS		In 1949 he wrote, "If you want a picture of the future, imagine a boot stamping on a human face—forever\"	(George) Orwell	2007-09-10	
1	200	0	FATHER OF THE BRIDE		This steel man who gave away $350 million gave away his daughter Margaret at her 1919 wedding	Andrew Carnegie	2007-09-11	
1	400	0	FATHER OF THE BRIDE		On Nov. 14, 1973 his daughter Anne got married at Westminster Abbey with 500 million watching on TV	Prince Philip	2007-09-11	
1	600	0	FATHER OF THE BRIDE		In 2002 Ralph Steadman, who took a wild trip to this city with Hunter Thompson, went back to see his daughter wed	Las Vegas	2007-09-11	
1	800	0	FATHER OF THE BRIDE		9 weeks before he died, this Broadway lyricist got his daughter to the church on time	(Alan Jay) Lerner	2007-09-11	
1	1000	0	FATHER OF THE BRIDE		Days before the 1992 election, this candidate accused the GOP of trying to disrupt his daughter's wedding	Ross Perot	2007-09-11	
1	200	0	PLANES, TRAINS & AUTOMOBILES		This New York City place is commonly called a station. It's actually a terminal as train lines begin and end there	Grand Central Station	2007-09-11	
1	400	0	PLANES, TRAINS & AUTOMOBILES		You can support train travel in Monopoly when you chance to "take a ride on" this railroad	Reading Railroad	2007-09-11	
1	800	0	PLANES, TRAINS & AUTOMOBILES		Put your head in the clouds with up to 330 people & sleep easy on the new 787 from Boeing, known by this peaceful name	the Dreamliner	2007-09-11	
1	1000	0	PLANES, TRAINS & AUTOMOBILES		This Carroll Shelby design "snaked" along as the only American car to win the FIA Grand Touring Championship	the Cobra	2007-09-11	
1	200	0	ALL OF ME		With some smarts, you'll know this popular name for the third molars	the wisdom teeth	2007-09-11	
1	400	0	ALL OF ME		The body's growth & development are controlled by these substances secreted by the endocrine glands	hormones	2007-09-11	
1	600	0	ALL OF ME		Scoliosis affects the spine; scleritis affects the sclera, found in this body part	the eye	2007-09-11	
1	800	0	ALL OF ME		Stick out your tongue & say "ah" & this fleshy bit hanging from the soft palate should move upwards	the uvula	2007-09-11	
1	1000	0	ALL OF ME		These proteins found in blood plasma are classified as alpha, beta or gamma	globulins	2007-09-11	
1	200	0	DIRTY ROTTEN SCOUNDRELS		This woman with a reputation as a hard-drinking, foul-mouthed ruffian claims she married Wild Bill Hickok	Calamity Jane	2007-09-11	
1	400	0	DIRTY ROTTEN SCOUNDRELS		This company helped track down Black Bart, who'd robbed its stagecoaches about 27 times	Wells Fargo	2007-09-11	
1	600	0	DIRTY ROTTEN SCOUNDRELS		Some say Arizona Donnie Clark was just an overprotective mother, but she's infamously known by this name	Ma Barker	2007-09-11	
1	800	2500	DIRTY ROTTEN SCOUNDRELS		A ballad ends, "They'll bury them side by side, to few it'll be grief, to the law a relief, but it's death for" them	Bonnie and Clyde	2007-09-11	
1	1000	0	DIRTY ROTTEN SCOUNDRELS		Harry Longbaugh got this nickname after serving time in a Wyoming prison for horse theft	the Sundance Kid	2007-09-11	
1	200	0	L.A. STORY		Sam the Eagle was created by the Disney Co. for this event that occurred in L.A. in 1984	the Olympics	2007-09-11	
1	400	0	L.A. STORY		This school is the oldest private university in California & the largest private employer in Los Angeles	U.S.C.	2007-09-11	
1	600	0	L.A. STORY		They're 2 of the 5 emblems symbolizing a star's category of endeavor on the Hollywood Walk of Fame	a microphone & the masks of comedy & tragedy (a TV set, a movie camera & a phonograph)	2007-09-11	
1	800	0	L.A. STORY		An observatory & a park in L.A. are named not for a"Birth of a Nation" but rather a colonel with this surname	Griffith	2007-09-11	
1	1000	0	L.A. STORY		Docents at L.A.'s Page Museum are in a sticky situation— "La Brea" means this substance in Spanish	tar	2007-09-11	
1	200	0	STEVE MARTIN MOVIES		Steve Martin, Martin Short & Chevy Chase were the title characters of this 1986 comedy	Three Amigos	2007-09-11	
1	400	0	STEVE MARTIN MOVIES		In "Planes, Trains & Automobiles", Steve Martin told him, "Those aren't pillows!!!\"	John Candy	2007-09-11	
1	600	0	STEVE MARTIN MOVIES		Steve Martin & Bonnie Hunt are the parents of an extremely large brood in this 2003 remake	Cheaper by the Dozen	2007-09-11	
1	800	0	STEVE MARTIN MOVIES		This 1987 comedy in which Steve played fire chief C.D. Bales was based on "Cyrano de Bergerac\"	Roxanne	2007-09-11	
1	1000	0	STEVE MARTIN MOVIES		Queen Latifah wreaks havoc on the life of strait-laced lawyer Steve Martin in this 2003 comedy	Bringing Down the House	2007-09-11	
2	400	0	BOOK TITLES		Hemingway got the title for this 1926 novel from Ecclesiastes	The Sun Also Rises	2007-09-11	
2	800	0	BOOK TITLES		Dickens: Let's see..."Martin Sweetledew"? No. "Martin Sweetleback"? No. I've got it... "Martin" this!	Chuzzlewit	2007-09-11	
2	1200	4200	BOOK TITLES		Shakespeare's Sonnet 30 says, "I summon up" this, which became the title of a Proust work	remembrance of things past	2007-09-11	
2	1600	0	BOOK TITLES		(Cheryl of the Clue Crew reports from Rowan Oak Home) Faulkner was using "Dark House" as a novel title but on this porch, his wife said there was something about the light in this month	August	2007-09-11	
2	2000	0	BOOK TITLES		James Jones considered "Old Soldiers Never Die" as a title for his WWII novel but settled on this, from a Kipling line	From Here to Eternity	2007-09-11	
2	400	0	SPORTS ILLUSTRATED MAGIC NUMBERS	(Alex: You have to identify the athlete who accomplished the feat.)	Baseball: 4,192 hits	Pete Rose	2007-09-11	
2	800	0	SPORTS ILLUSTRATED MAGIC NUMBERS	(Alex: You have to identify the athlete who accomplished the feat.)	Hockey: 92 goals	Wayne Gretzky	2007-09-11	
2	1200	0	SPORTS ILLUSTRATED MAGIC NUMBERS	(Alex: You have to identify the athlete who accomplished the feat.)	Baseball: 2,131 consecutive games	Cal Ripken, Jr.	2007-09-11	
2	1600	0	SPORTS ILLUSTRATED MAGIC NUMBERS	(Alex: You have to identify the athlete who accomplished the feat.)	Track & field: 29 feet 2 1/2 inches	Bob Beamon	2007-09-11	
2	2000	0	SPORTS ILLUSTRATED MAGIC NUMBERS	(Alex: You have to identify the athlete who accomplished the feat.)	Football: 63 yards	Tom Dempsey	2007-09-11	
2	400	0	ALL ABOUT PRESIDENTS		JFK took his oath of office on a Bible that these people, his mother's family, had brought with them from Ireland	The Fitzgeralds	2007-09-11	
2	800	0	ALL ABOUT PRESIDENTS		He was the only member of Washington's cabinet who went on to become President	Thomas Jefferson	2007-09-11	
2	1200	3000	ALL ABOUT PRESIDENTS		As a teenager in the 1880s, he played the helicon in the Marion People's Band in Marion, Ohio	Warren Harding	2007-09-11	
2	400	0	COLLEGES & UNIVERSITIES		The 735-acre campus of this Baptist school is on the banks of the Brazos River in Waco, Texas	Baylor	2007-09-11	
2	800	0	COLLEGES & UNIVERSITIES		One of the most popular organizations at this state univ. in Louisiana is the Tiger Marching Band, founded 1926	Grambling	2007-09-11	
2	1200	0	COLLEGES & UNIVERSITIES		This college was intended to be the first college within the University of Dublin, but it's still the only one	Trinity College	2007-09-11	
2	1600	0	COLLEGES & UNIVERSITIES		Charles, not Sonny, was the benefactor of this Medford, Massachusetts university	Tufts	2007-09-11	
2	2000	0	COLLEGES & UNIVERSITIES		Beloit College in this state was founded in 1846, while that state was still a territory	Wisconsin	2007-09-11	
2	400	0	BOYFRIENDS & GIRLFRIENDS		Nancy Spungen's punk rocker	Sid Vicious	2007-09-11	
2	800	0	BOYFRIENDS & GIRLFRIENDS		The Old West's Big Nose Kate's "medical" maniac	Doc Holliday	2007-09-11	
2	1200	0	BOYFRIENDS & GIRLFRIENDS		Virginia Hill's gunned-down gangster	Bugsy Siegel	2007-09-11	
2	1600	0	BOYFRIENDS & GIRLFRIENDS		Lady Hamilton's nautical loverboy	Horatio Nelson	2007-09-11	
2	2000	0	BOYFRIENDS & GIRLFRIENDS		Beatrice Portinari's pining poet	Dante	2007-09-11	
2	400	0	\"AA\"		A conspiracy led by this former V.P. aimed to set up an independent nation in the Mississippi Valley	Aaron Burr	2007-09-11	
2	800	0	\"AA\"		This Scandinavian auto company started out in 1937 as a national aircraft manufacturer	Saab	2007-09-11	
2	1200	0	\"AA\"		Also called the Taal, this language developed from the 17th century Dutch	Afrikaans	2007-09-11	
2	1600	0	\"AA\"		Arabic for "renaissance", this political party carries a lot of water in the Middle East	the Baath Party	2007-09-11	
2	2000	0	\"AA\"		This carnivorous jackal-like animal of South Africa eats mostly insects	the aardwolf	2007-09-11	
3	0	0	AFRICAN CITIES		Africa's most populous city not on a navigable body of water; its settlers didn't need water when they had gold	Johannesburg	2007-09-11	
1	200	0	AMERICAN PLAYWRIGHTS		\"True and False", David Mamet's no-nonsense book on this craft, includes a chapter called "Find Your Mark\"	acting	2007-09-12	
1	400	0	AMERICAN PLAYWRIGHTS		This playwright once said that his Aunt Belle, a Sunday School teacher, was the prototype of Blanche DuBois	Tennessee Williams	2007-09-12	
1	600	0	AMERICAN PLAYWRIGHTS		You might desire the rings & garters worn by this "Desire Under the Elms" author; they're in the Yale library	Eugene O'Neill	2007-09-12	
1	800	0	AMERICAN PLAYWRIGHTS		(Famous playwright Edward Albee delivers the clue.) My play "Fam and Yam" was inspired by a meeting I once had with this playwright for whom life was no "Picnic\"	(William) Inge	2007-09-12	
1	1000	0	AMERICAN PLAYWRIGHTS		Pittsburgh's African American Cultural Center was renamed for this "Piano Lesson" author who was born in Pittsburgh	August Wilson	2007-09-12	
1	200	0	ELVIS LYRICS	(Alex: You have to give us the title of the song.)	\"Never let me go. You have made my life complete, and I love you so\"	\"Love Me Tender\"	2007-09-12	
1	400	0	ELVIS LYRICS	(Alex: You have to give us the title of the song.)	\"The warden said, 'Hey, buddy, don't you be no square, if you can't find a partner use a wooden chair'\"	\"Jailhouse Rock\"	2007-09-12	
1	600	0	ELVIS LYRICS	(Alex: You have to give us the title of the song.)	\"If you can't come around, at least please telephone\"	\"Don't Be Cruel\"	2007-09-12	
1	800	0	ELVIS LYRICS	(Alex: You have to give us the title of the song.)	\"Ooh, ooh, ooh, I feel my temperature rising, help me, I'm flaming, I must be a hundred and nine\"	\"Burning Love\"	2007-09-12	
1	1000	400	ELVIS LYRICS	(Alex: You have to give us the title of the song.)	\"No such number, no such zone\"	\"Return To Sender\"	2007-09-12	
1	200	0	GUINNESS WORLD RECORDS		You're the 4 lb., 1 oz. this of my eye (if you're the record this picked by a farmer in 2005)	an apple	2007-09-12	
1	400	0	GUINNESS WORLD RECORDS		In 2006 Stephen Clark was out of his gourd when he carved a face in one of these in 24.03 seconds	a pumpkin	2007-09-12	
1	600	0	GUINNESS WORLD RECORDS		In length, the smallest living dog is one of this breed, 6 inches from the nose to the tip of the tail	a Chihuahua	2007-09-12	
1	800	0	GUINNESS WORLD RECORDS		I'm looking over an 18-leaf this type of plant found in 2002 that I overlooked before	a clover	2007-09-12	
1	1000	0	GUINNESS WORLD RECORDS		In 57 min., 51 sec. a N.Y. man took the 1,899 steps in the "Fastest pogo stick jumping up" this Toronto landmark	the CN Tower	2007-09-12	
1	200	0	1977		Pres. Carter signed a treaty on Sept. 7, 1977 that said the U.S. would give up control of this in 1999	the Panama Canal	2007-09-12	
1	400	0	1977		Egypt was planning a new town to be built near Cairo to be called the Tenth of this holy month	Ramadan	2007-09-12	
1	600	0	1977		The world lost 2 more Marx Brothers in 1977—Milton, aka Gummo, & Julius, aka this	Groucho	2007-09-12	
1	800	0	1977		The 91-year-old widow of this British P.M. was selling off his paintings to supplement her $26-a-week pension	Churchill	2007-09-12	
1	1000	0	1977		In October 1977 terrorists from this U.S. commonwealth took the Statue of Liberty hostage for 9 hours	Puerto Rico	2007-09-12	
1	200	0	STATE MOTTOES		Ohio: "With God, all things are" this	possible	2007-09-12	
1	400	0	STATE MOTTOES		North Dakota: "Liberty and Union, now and forever, one and" this	inseparable	2007-09-12	
1	600	0	STATE MOTTOES		Virginia: "Sic semper" this	tyrannis	2007-09-12	
1	800	0	STATE MOTTOES		Wyoming: "Equal" these	rights	2007-09-12	
1	1000	0	STATE MOTTOES		Nebraska: "Equality before the" this	law	2007-09-12	
1	200	0	OLD, ODD & OBSCURE WORDS		There's no "beating around" this archaic term for a wineshop or tavern	bush	2007-09-12	
1	400	0	OLD, ODD & OBSCURE WORDS		A thurible is an ornamental container in which this is burned during a religious ceremony	incense	2007-09-12	
1	600	0	OLD, ODD & OBSCURE WORDS		It really burns me up that "febrific" means having one of these	a fever	2007-09-12	
1	800	0	OLD, ODD & OBSCURE WORDS		Wynton Marsalis should know that "tubincinate" means to blow this instrument, his specialty	a trumpet	2007-09-12	
1	1000	0	OLD, ODD & OBSCURE WORDS		\"Lachrymiform" literally means shaped like this	a teardrop	2007-09-12	
2	400	0	MEDIEVAL EUROPE		In 602 Saint Augustine established himself in this city as the first Archbishop of the English Church	Canterbury	2007-09-12	
2	800	0	MEDIEVAL EUROPE		In the 1200s some towns began paving roads with these naturally rounded rocks that are larger than pebbles	cobblestone	2007-09-12	
2	1200	2200	MEDIEVAL EUROPE		In the 10th century the Moors built a fortress called Magerit on the site of what became this capital	Madrid	2007-09-12	
2	1600	0	MEDIEVAL EUROPE		We're in love with the Medieval French literary work called this "of the Rose\"	Romance	2007-09-12	
2	2000	0	MEDIEVAL EUROPE		This dynasty of Frankish kings ruled France from 751 to 987	the Carolingian dynasty	2007-09-12	
2	400	0	OSCAR WINNERS OF YORE		John Ford directed this "verdant" 1941 winner about a Welsh mining family	How Green Was My Valley	2007-09-12	
2	800	0	OSCAR WINNERS OF YORE		Greer Garson survives a Luftwaffe attack & the annual flower show as this title "Mrs.\"	Mrs. Miniver	2007-09-12	
2	1200	0	OSCAR WINNERS OF YORE		Jimmy Stewart as Buttons the Clown upstages Charlton Heston in this 3-ring affair from 1952	The Greatest Show on Earth	2007-09-12	
2	1600	0	OSCAR WINNERS OF YORE		Alcoholic Ray Milland is reminded that "One's too many and a hundred's not enough" in this film	The Lost Weekend	2007-09-12	
2	2000	0	OSCAR WINNERS OF YORE		Gregory Peck gets the scoop on anti-semitism in this film adapted by Moss Hart	Gentleman's Agreement	2007-09-12	
2	400	0	MORE		\"-aceous" is one of these add-ons	a suffix	2007-09-12	
2	800	0	MORE		You can take a vitamin one or read the one that's inserted in your Sunday paper	a supplement	2007-09-12	
2	1200	0	MORE		As a noun, it's an addition to a building; as a verb, it's to add land to your country	annex	2007-09-12	
2	1600	2200	MORE		During WWII, the WAAAF was the Women's this Australian Air Force	Auxiliary	2007-09-12	
2	2000	0	MORE		Hey, if the toy added into a cereal box is called one of these, where is it in the Saltines of the same name?	a premium	2007-09-12	
2	400	0	WHERE AM I?		(Cheryl of the Clue Crew will stands in front of a building that extends partway over a river.) I'm at the library of this president who says it symbolizes his efforts to build bridges from yesterday to tomorrow	Clinton	2007-09-12	
2	800	0	WHERE AM I?		(Jon of the Clue Crew stands before a giant enclosed water tank.) I'm in the 434-acre research park of this Texas school that's as proud of being a sea, space & land-grant university as it is of its Aggies teams	Texas A&M	2007-09-12	
2	1200	0	WHERE AM I?		(Kelly of the Clue Crew tours a warehouse.) Watching the Macy's parade, you may not know the floats are built here in a warehouse in this New Jersey city, also known as Sinatra's hometown	Hoboken	2007-09-12	
2	1600	0	WHERE AM I?		(Sarah of the Clue Crew stands before an outdoor display of a whale skeleton.) Holy Cross is a college in Massachusetts; across the country, the name of this University of California campus means "holy cross\"	UC Santa Cruz	2007-09-12	
2	2000	0	WHERE AM I?		(Jon of the Clue Crew reports from among the cacti.) I'm in Arizona at a museum of the life of this desert whose name is allied to that of the nearest Mexican state	the Sonoran Desert	2007-09-12	
2	400	0	WHAT SHOULD I "DU"?		An exact copy of something	a duplicate	2007-09-12	
2	800	0	WHAT SHOULD I "DU"?		A down-filled quilt used as a comforter	a duvet	2007-09-12	
2	1200	0	WHAT SHOULD I "DU"?		The member of the United Arab Emirates that fits the category	Dubai	2007-09-12	
2	1600	0	WHAT SHOULD I "DU"?		It's another name for the sea cow	a dugong	2007-09-12	
2	2000	0	WHAT SHOULD I "DU"?		A philosophical system that seeks to explain all phenomena in terms of 2 distinct principles	dualism	2007-09-12	
2	400	0	LEAVE 'EM LAUGHING		It's commonly known as laughing gas	nitrous oxide	2007-09-12	
2	800	0	LEAVE 'EM LAUGHING		This term for an object of ridicule sounds like shares bought in a comedy club	laughing stock	2007-09-12	
2	1200	0	LEAVE 'EM LAUGHING		In an Ella Wheeler Wilcox poem, they're the 7 words that precede "weep and you weep alone\"	laugh and the world laughs with you	2007-09-12	
2	1600	0	LEAVE 'EM LAUGHING		Named for its call, this Australian bird is also known as a laughing jackass	a kookaburra	2007-09-12	
3	0	0	MILITARY MEN		Books about this American are subtitled "Warrior as Wordsmith" & "The Far Eastern General\"	Douglas MacArthur	2007-09-12	
1	200	0	I HOP		The red type of this marsupial can leap over barriers as high as 6 feet	kangaroo	2007-09-13	
1	400	0	I HOP		Amphibians are divided into 3 groups: caecilians, salamanders & this pair of hoppers	frogs & toads	2007-09-13	
1	600	0	I HOP		The Belgian hare is not actually a hare but this type of hopper	rabbit	2007-09-13	
1	800	0	I HOP		An ant shares the billing with one of these insects in the title of an Aesop fable	grasshopper	2007-09-13	
1	1000	0	I HOP		This tiny insect pest, Pulex irritans, can leap more than 130 times its own height	flea	2007-09-13	
1	200	0	INTERNATIONAL		Oil up with some serious sunscreen as you trek to Alice Springs, the center of this nation's vast "Red Centre\"	Australia	2007-09-13	
1	400	0	INTERNATIONAL		The Mabinogion is an important collection of myths & tales from this U.K. country	Wales	2007-09-13	
1	600	0	INTERNATIONAL		It's the only African country with port cites on both the Red Sea & the Mediterranean	Egypt	2007-09-13	
1	800	0	INTERNATIONAL		A castle built by Crusaders dominates the port of Kyrenia on this island nation near Lebanon	Cyprus	2007-09-13	
1	1000	0	INTERNATIONAL		Cities in this large South American country include Mendoza, Rosario & Mar del Plata	Argentina	2007-09-13	
1	200	0	\"HOW"s		U.S. President & 5-star general	Eisenhower	2007-09-13	
1	400	0	\"HOW"s		One can be bridal or thunder	shower	2007-09-13	
1	600	0	\"HOW"s		Stew with clams, potatoes & onions	chowder	2007-09-13	
1	800	0	\"HOW"s		Earsplitting simian of the tropics	howler monkey	2007-09-13	
1	1000	0	\"HOW"s		Light artillery piece for reaching a target behind cover or in a trench	Howitzer	2007-09-13	
1	200	0	OF PAIN		The rheumatoid type of this is 3 times as common in women as in men	arthritis	2007-09-13	
1	400	0	OF PAIN		When these are less than 5 minutes apart & last about a minute, you're in labor, & the fun is just beginning	contractions	2007-09-13	
1	600	0	OF PAIN		This word for pain in the midsection can also mean to whine or complain	bellyache	2007-09-13	
1	800	0	OF PAIN		Per the MLB injury report, Randy Johnson missed his last regular season start of 2006 due to back these	spasms	2007-09-13	
1	1000	0	OF PAIN		An amputee may suffer real pain from this "ghostly" type of limb	phantom limb	2007-09-13	
1	200	0	CAKES		In earlier days this evil-sounding chocolate cake was colored with red food dye	devil's food cake	2007-09-13	
1	400	0	CAKES		The Cheesecake Factory puts "our famous cream cheese icing" on this other type of cake	carrot cake	2007-09-13	
1	600	0	CAKES		As its name suggests, a trompe l'oeil cake is one designed to deceive this sense	sight	2007-09-13	
1	800	600	CAKES		This aluminum cake pan that sounds like a baseball play was invented by H. David Dalquist in the early 1950s	Bundt cake	2007-09-13	
1	1000	0	CAKES		Schwarzwalder Kirschtorte is known by this "colorful" name in English	Black Forest cake	2007-09-13	
1	200	0	A SIDE OF BACON	(Alex: Kevin Bacon, mind you.)	Kevin had to go to space camp before playing the role of Jack Swigert in this film	Apollo 13	2007-09-13	
1	400	0	A SIDE OF BACON	(Alex: Kevin Bacon, mind you.)	Kevin could handle the truth as Capt. Jack Ross in this 1992 legal drama written by Aaron Sorkin	A Few Good Men	2007-09-13	
1	600	0	A SIDE OF BACON	(Alex: Kevin Bacon, mind you.)	Holy triskaidekaphobia! Special FX guru Tom Savini had an arrow shoved through Kevin's throat in this 1980 flick	Friday the 13th	2007-09-13	
1	800	0	A SIDE OF BACON	(Alex: Kevin Bacon, mind you.)	Kevin played Ensign Pulver in the TV remake of this 1955 movie	Mister Roberts	2007-09-13	
1	1000	0	A SIDE OF BACON	(Alex: Kevin Bacon, mind you.)	Kevin had a cup o' coffee in this 1982 Barry Levinson ensemble piece with chums Mickey Rourke, Paul Reiser & Tim Daly	Diner	2007-09-13	
2	400	0	LITERARY CHARACTERS		Had a whale of a time in 1851; Pequod problems; call him this narrator	Ishmael	2007-09-13	
2	800	0	LITERARY CHARACTERS		Famous foundling; "Sikes" himself out; title tot	Oliver Twist	2007-09-13	
2	1200	0	LITERARY CHARACTERS		L.A. P.I., OK? Chandler's champ, slept big & his goodbye was long	Philip Marlowe	2007-09-13	
