round	clue_value	daily_double_value	category	comments	answer	question	air_date	notes
1	200	0	STARTS WITH "A\"		In names of holidays this word precedes Saints Day & Souls Day	All	1991-09-04	
1	300	0	STARTS WITH "A\"		The Rhode Island Greening is a tart one of these you can use to make tarts	an apple	1991-09-04	
1	400	0	STARTS WITH "A\"		Richard the Lionheart was duke of this French area which his mother Eleanor had inherited	Aquitaine	1991-09-04	
1	500	0	STARTS WITH "A\"		A 15th c. leader named Skanderbeg is the national hero of this small Balkan country	Albania	1991-09-04	
1	100	0	18th CENTURY AMERICA		On July 9, 1776, New York's Provincial Congress met in White Plains & ratified this	the Declaration of Independence	1991-09-04	
1	200	0	18th CENTURY AMERICA		On June 12, 1776, its House of Burgesses became the 1st colonial legislature to adopt a bill of rights	Virginia	1991-09-04	
1	300	500	18th CENTURY AMERICA		3 French agents who demanded a bribe from U.S. envoys in 1797 are remembered in history by these 3 letters	X, Y & Z	1991-09-04	
1	400	0	18th CENTURY AMERICA		A phrase used in Parliament gave the group opposed to the Stamp Act the name Sons of this	Sons of Liberty	1991-09-04	
1	500	0	18th CENTURY AMERICA		In 1753 he was appointed his majesty's deputy postmaster general for all of North America	Ben Franklin	1991-09-04	
1	100	0	SOAP OPERAS		This spin-off from "Dallas" was actually created before "Dallas\"	Knots Landing	1991-09-04	
1	200	0	SOAP OPERAS		In February 1990, he checked back into "General Hospital", but not as his old character Luke Spencer	Tony Geary	1991-09-04	
1	300	0	SOAP OPERAS		Object featured in the opening of "Days of Our Lives\"	an hourglass	1991-09-04	
1	100	0	BIOLOGY		One red species of this simple plant exits at a record depth of 884 feet in the ocean	algae	1991-09-04	
1	200	0	BIOLOGY		Puffballs, yeast & rots belong to this group of plants that lack chlorophyll	fungi	1991-09-04	
1	300	0	BIOLOGY		When harmful substances enter the body these proteins neutralize or destroy	antibodies	1991-09-04	
1	400	0	BIOLOGY		The principles of mutation were discovered by Thomas Hunt Morgan working with drosophila, this tiny insect	the fruit fly	1991-09-04	
1	500	0	BIOLOGY		The name of this class of vertebrates literally means "having 2 lives\"	the Amphibia	1991-09-04	
1	100	0	TRAVEL & TOURISM		Gallup noted for its annual Indian ceremonies & rodeos is a city in this state	New Mexico	1991-09-04	
1	200	0	TRAVEL & TOURISM		The U.S.S. Yorktown, a World War II carrier, is now a museum on the Cooper River, opposite Fort Sumter in this state	South Carolina	1991-09-04	
1	300	0	TRAVEL & TOURISM		Enthusiasts of this author will enjoy visiting the Old Curiosity Shop on London's Portsmouth Street	Dickens	1991-09-04	
1	400	0	TRAVEL & TOURISM		In Japan it's drunk very ceremoniously at a ceremony called a chanoyu	tea	1991-09-04	
1	500	0	TRAVEL & TOURISM		Cancun, and island resort in this country, didn't open its first hotels until the mid 1970s	Mexico	1991-09-04	
1	100	0	MAPS		About half the issues of this Washington D.C.-based magazine are accompanied by pull-out maps	National Geographic	1991-09-04	
1	200	0	MAPS		The only extant map made by this explorer shows the northwest coast of Hispaniola	Columbus	1991-09-04	
1	300	0	MAPS		To orient themselves medieval mapmakers usually put this direction at the top of maps	east	1991-09-04	
1	400	0	MAPS		Contour lines are used on maps to show this	elevation	1991-09-04	
1	500	0	MAPS		This type of projection makes areas in high latitudes seem larger but is ideal for navigation	a Mercator projection	1991-09-04	
2	200	0	GREEK MYTHOLOGY		Clytemnestra's sister, she was the subject of a famous abduction	Helen (of Troy)	1991-09-04	
2	400	0	GREEK MYTHOLOGY		Mount Helicon was the haunt of this inspirational group of sisters	the Muses	1991-09-04	
2	600	2000	GREEK MYTHOLOGY		Iris is the goddess of this object that seems to touch both heaven & earth	the rainbow	1991-09-04	
2	800	0	GREEK MYTHOLOGY		Cronus ate the kids Rhea bore him, but Rhea substituted a son when Cronus got to this one	Zeus	1991-09-04	
2	1000	0	GREEK MYTHOLOGY		Pasiphaë, who bore the Minotaur, was queen to this king of Crete	(King) Minos	1991-09-04	
2	200	0	SUPREME COURT JUSTICES		Since Justice Brennan retired, this "Whizzer" is the longest-serving member of the court	(Byron) White	1991-09-04	
2	400	0	SUPREME COURT JUSTICES		For about a month in 1801, he was both Chief Justice & Secretary of State	(John) Marshall	1991-09-04	
2	600	0	SUPREME COURT JUSTICES		Tom Clark resigned from the court in 1967 when this man, his son, became attorney general	Ramsey Clark	1991-09-04	
2	800	0	SUPREME COURT JUSTICES		He's the first man of Italian descent to serve on the court	Scalia	1991-09-04	
2	1000	3000	SUPREME COURT JUSTICES		Because this future Chief Justice was ill, he contributed just 5 essays to the Federalist Papers	John Jay	1991-09-04	
2	200	0	GUINNESS RECORDS		The tallest twin sisters, Heidi & Heather Burge, play this sport for the U. of Virginia	basketball	1991-09-04	
2	400	0	GUINNESS RECORDS		This Louvre painting, once appraised at $100 million, is considered to be the world's most valuable	the Mona Lisa	1991-09-04	
2	600	0	GUINNESS RECORDS		The longest biography in publishing history is that of this prime minister, by his son, Randall	(Winston) Churchill	1991-09-04	
2	800	0	GUINNESS RECORDS		The most valuable cello & the most valuable violin were made by this Italian craftsman	Stradivari	1991-09-04	
2	1000	0	GUINNESS RECORDS		Covering 86 square miles, Khalid International Airport in this country, is the world's largest	Saudi Arabia	1991-09-04	
2	200	0	PLAYWRIGHTS		This was Chekhov's first name	Anton	1991-09-04	
2	400	0	PLAYWRIGHTS		On his 1582 marriage license the bride's name is Anne Whateley, not Anne Hathaway	Shakespeare	1991-09-04	
2	600	0	PLAYWRIGHTS		\"The Iceman Cometh" was the last of his plays produced on Broadway during his lifetime	O'Neill	1991-09-04	
2	800	0	PLAYWRIGHTS		He was born in Ireland but wrote his absurdist play "Endgame" in French	Beckett	1991-09-04	
2	1000	0	PLAYWRIGHTS		In 1991 he directed the film version of his own play "Rosencrantz and Guildenstern Are Dead\"	Tom Stoppard	1991-09-04	
2	200	0	ISLANDS		The name of this U.S. commonwealth means "rich port\"	Puerto Rico	1991-09-04	
2	400	0	ISLANDS		This island's largest city is Hilo	Hawaii	1991-09-04	
2	600	0	ISLANDS		45 square mile Easter Island in the South Pacific is part of this country's Valparaiso province	Chile	1991-09-04	
2	800	0	ISLANDS		On Aug. 6, 1945, Tinian Island, a small U.S. possession, was the starting point for this WWII mission	the bombing of Hiroshima	1991-09-04	
2	1000	0	ISLANDS		Partly belonging to Indonesia & partly independent, it's the largest island south of the equator	New Guinea	1991-09-04	
2	200	0	NAME THE DECADE		\"The Jazz Singer", the movies 1st talkie, opens in New York City	the '20s	1991-09-04	
2	400	0	NAME THE DECADE		Martin Luther King Jr. is assassinated in Memphis, Tennessee	the 1960s	1991-09-04	
2	600	0	NAME THE DECADE		The first nuclear chain reaction takes place at the University of Chicago	the 1940s	1991-09-04	
2	800	0	NAME THE DECADE		The battleship Maine blows up	the 1890s	1991-09-04	
2	1000	0	NAME THE DECADE		After a 12-day siege all fighting men at the Alamo die	the 1830s	1991-09-04	
3	0	0	U.S. PRESIDENTS		He was the 1st Democrat elected president after the Civil War	(Grover) Cleveland	1991-09-04	
1	100	0	AMERICAN HISTORY		A 1900 act of Congress put the U.S. on this standard	the gold standard	1991-09-05	
1	200	0	AMERICAN HISTORY		When the Progressive Party ran Teddy Roosevelt for president, it was nicknamed this	the Bull Moose Party	1991-09-05	
1	300	500	AMERICAN HISTORY		The passing of the 19th Amendment in 1920 allowed this, regardless of state laws	vote for women	1991-09-05	
1	400	0	AMERICAN HISTORY		Harding died in 1923 just as this scandal broke	the Teapot Dome Scandal	1991-09-05	
1	500	0	AMERICAN HISTORY		This Treasury Dept. agency was created in 1865 to suppress counterfeiting	the Secret Service	1991-09-05	
1	100	0	AWARDS		The Lincoln Medal honors those who have been of significant benefit to this D.C. theater	Ford's Theater	1991-09-05	
1	200	0	AWARDS		This 88-year-old comic won the Hollywood Women's Press Club's All-Time Man of the Year Award in 1990	Bob Hope	1991-09-05	
1	300	0	AWARDS		This actress, who romanced the Sundance Kid, got the Golden Boot, a Western award in 1990	Katharine Ross	1991-09-05	
1	400	0	AWARDS		The Walt Disney Co. gave its first Legends Award to this star of "The Absent-Minded Professor\"	Fred MacMurray	1991-09-05	
1	500	0	AWARDS		This civil rights organization presented its 23rd annual Image Awards on December 2, 1990	the NAACP	1991-09-05	
1	100	0	MAMMALS		The wrist bones of this "bear" are elongated & act as thumbs for holding bamboo stalks	the panda bear	1991-09-05	
1	200	0	MAMMALS		Besides smaller ears, this species of elephant has smaller tusks & fewer ribs	the Indian elephant	1991-09-05	
1	300	0	MAMMALS		This weasel-like animal related to the polecat has long been used to drive out rabbits & rats	the ferret	1991-09-05	
1	400	0	MAMMALS		This kind of monkey is named for its long nose to which it honks for attention	the proboscis	1991-09-05	
1	500	0	MAMMALS		The ring-tailed variety of this primate shows aggression with spat-calls & stink fights	a lemur	1991-09-05	
1	100	0	OLD TESTAMENT		After the flood Noah's dove returned with a leaf, not a branch, of this tree	the olive tree	1991-09-05	
1	200	0	OLD TESTAMENT		It's thought the pottage for which this biblical figure sold his birthright was made of lentils	Esau	1991-09-05	
1	300	0	OLD TESTAMENT		The printers of a 1631 Bible were fined 300 pounds for leaving this word out of the 7th Commandment	not	1991-09-05	
1	400	0	OLD TESTAMENT		The 12 different gemstones on Aaron's breastplate represented these	the 12 Tribes of Israel	1991-09-05	
1	500	0	OLD TESTAMENT		The King James version calls this the Salt Sea	the Dead Sea	1991-09-05	
1	100	0	POTENT POTABLES		Red wine punch whose named is from the Spanish word for "bleeding\"	sangria	1991-09-05	
1	200	0	POTENT POTABLES		Greta Garbo's first on-screen spoken words were, "Give me" one of these	a whiskey	1991-09-05	
1	300	0	POTENT POTABLES		The ingredient that turns a Golden Fizz gold	an egg yolk	1991-09-05	
1	400	0	POTENT POTABLES		A World War I cognac cocktail named for the motorcycle accessory its inventor used to reach the tavern	a Sidecar	1991-09-05	
1	100	0	SPELL THAT NAME		Harry who sings calypso but doesn't explore on the Calypso	B-E-L-A-F-O-N-T-E	1991-09-05	
1	200	0	SPELL THAT NAME		Jacques, who probably doesn't sing calypso, but does explore on the Calypso	C-O-U-S-T-E-A-U	1991-09-05	
2	200	0	BOOKS & AUTHORS		Newsweek called this author of "Clear and Present Danger", "the king of techno-thrillers\"	Tom Clancy	1991-09-05	
2	400	0	BOOKS & AUTHORS		One-word title of the DuBose Heyward novel that became a play & Gershwin opera	Porgy	1991-09-05	
2	600	0	BOOKS & AUTHORS		He wrote "Public Speaking and Influencing Men in Business" several years before his most famous book	Dale Carnegie	1991-09-05	
2	800	0	BOOKS & AUTHORS		Middle-earth creator whose middle names were Ronald & Reuel	Tolkien	1991-09-05	
2	1000	1000	BOOKS & AUTHORS		Archaeologist who published his 3-volume work "The Tomb of Tutankhamun" between 1923 & 1933	(Howard) Carter	1991-09-05	
2	200	0	ROYALTY		In the 1920s, the tomb of his mother Hetepheres was found near his Great Pyramid	Cheops	1991-09-05	
2	400	0	ROYALTY		This last empress of Russia was born in Darmstadt in 1872, her father was Grand Duke of Hesse-Darmstadt	Alexandra	1991-09-05	
2	600	0	ROYALTY		She outlived her husband by 60 years, but suffered periods of insanity	Carlota (of Mexico)	1991-09-05	
2	800	0	ROYALTY		Crown Prince Rudolf of this country was found shot to death at Mayerling in 1889	Austria	1991-09-05	
2	1000	0	ROYALTY		Charlemagne was a member of this Frankish dynasty, also known as the Arnulfinger Dynasty	the Carolinian (Carolingia) Dynasty	1991-09-05	
2	200	0	CLASSICAL MUSIC		Schubertiaden were parties held in homes in this capital city to listen to Schubert's music	Vienna	1991-09-05	
2	400	1200	CLASSICAL MUSIC		1 of the 3 Shakespearean characters for whom Giuseppe Verdi titled an opera	(1 of) Otello (Falstaff or Macbeth)	1991-09-05	
2	600	0	CLASSICAL MUSIC		This name was given to "Symphony in G" because of a loud chord that Haydn said "would make ladies jump\"	The Surprise Symphony	1991-09-05	
2	800	0	CLASSICAL MUSIC		The "Tosca" composer who said he was a "mighty hunter of wild fowl, opera librettos & attractive women\"	(Giacomo) Puccini	1991-09-05	
2	1000	0	CLASSICAL MUSIC		In 1708, the Mühlhausen city council paid for printing "Gott ist mein König", his first published music	Johann Sebastian Bach	1991-09-05	
2	200	0	WORLD GEOGRAPHY		The great lakes of this continent includes Lakes Nyasa, Albert & Victoria	Africa	1991-09-05	
2	400	0	WORLD GEOGRAPHY		The lowlands of this country invaded by China in 1950 are over 12,000 feet above sea level	Tibet	1991-09-05	
2	600	0	WORLD GEOGRAPHY		The Guernsey & Jersey breeds of cattle originated in this island group	the Channel Islands	1991-09-05	
2	800	0	WORLD GEOGRAPHY		Pliny the Elder was killed by the eruption of this volcano on the Bay of Naples in 79 A.D.	Vesuvius	1991-09-05	
2	1000	0	WORLD GEOGRAPHY		4,741-foot Puig Major is the highest point on this Spanish Mediterranean island	Majorca	1991-09-05	
2	200	0	TECHNOLOGY		Very pure graphite found in England in 1564 led to the development of this writing tool	the pencil	1991-09-05	
2	400	0	TECHNOLOGY		IMAX Systems has come out with new stereoscopic glasses that use liquid crystals to create this effect	3D	1991-09-05	
2	600	0	TECHNOLOGY		John Roebling designed this bridge & when he died his son Washington completed it	the Brooklyn Bridge	1991-09-05	
2	800	0	TECHNOLOGY		This 1950s technique used three synchronized projectors to show film on a curving screen	Cinerama	1991-09-05	
