round	clue_value	daily_double_value	category	comments	answer	question	air_date	notes
1	800	2000	CELEBRITIES WHO READ ALOUD		Patrick Stewart had a Dickens of a time performing this classic as a one-man show & as an audio book	A Christmas Carol	2024-09-10	
1	1000	0	CELEBRITIES WHO READ ALOUD		This funny guy narrates the afterword of the very serious "I'll Be Gone in the Dark" by his late wife Michelle McNamara	Patton Oswalt	2024-09-10	
1	200	0	THE MAFIA		The most powerful mob boss of his day, Charles Luciano became famous—make that infamous—under this nickname	Lucky (Luciano)	2024-09-10	
1	400	0	THE MAFIA		The "Dapper Don", this Gambino family boss died in prison after getting convicted on 13 counts of extortion, murder & more	John Gotti	2024-09-10	
1	600	0	THE MAFIA		In the 1980s this previously obscure federal statute was used to send the heads of 3 mafia families to prison for life	RICO	2024-09-10	
1	800	0	THE MAFIA		In the 1980s an FBI agent infiltrated the Bonanno family under this alias, the title of a 1997 Johnny Depp movie	Donnie Brasco	2024-09-10	
1	1000	0	THE MAFIA		In 1963 Joe Valachi gave televised testimony to Congress, breaking the mafia code of silence known by this Italian word	omertà	2024-09-10	
1	200	0	ISLANDS IN THE SEA	(Ken: I'll name the islands; you'll supply the sea.)	St. Barthélemy & St. George's Cay	the Caribbean	2024-09-10	
1	400	0	ISLANDS IN THE SEA	(Ken: I'll name the islands; you'll supply the sea.)	Delos, Naxos & Patmos	the Aegean	2024-09-10	
1	600	0	ISLANDS IN THE SEA	(Ken: I'll name the islands; you'll supply the sea.)	Lindisfarne, or Holy Island, ravaged by Vikings in the 8th century	the North Sea	2024-09-10	
1	800	0	ISLANDS IN THE SEA	(Ken: I'll name the islands; you'll supply the sea.)	Nunivak Island & the Pribilof Islands	the Bering Sea	2024-09-10	
1	1000	0	ISLANDS IN THE SEA	(Ken: I'll name the islands; you'll supply the sea.)	Bulgaria's St. Anastasia Island & Turkey's Giresun Island	the Black Sea	2024-09-10	
2	400	0	ARLINGTON NATIONAL CEMETERY		The sentinels of the 3rd U.S. Infantry Regiment, who keep an eye on the Tomb of the Unknown Soldier, are known as the "Old" this	Guard	2024-09-10	
2	800	0	ARLINGTON NATIONAL CEMETERY		Section 46 of the Arlington grounds has memorials to the crews of these 2 space shuttles	Columbia & Challenger	2024-09-10	
2	1200	3000	ARLINGTON NATIONAL CEMETERY		Arlington's Memorial Day & Veterans Day observances always begin at this hour (no minutes)	11:00 a.m.	2024-09-10	
2	1600	0	ARLINGTON NATIONAL CEMETERY		Erected in 1906, a memorial to this group lists three battles on one of its faces—Las Guasimas, San Juan & Santiago	the Rough Riders	2024-09-10	
2	2000	0	ARLINGTON NATIONAL CEMETERY		A former Secretary of War, he was buried in Arlington in 1928; his father's memorial is on the National Mall	Robert Lincoln	2024-09-10	
2	400	0	UNCUT JAMS		To ring in the new year in 1979, this band went into a long jam of "Sugar Magnolia" at San Francisco's Winterland venue	the Grateful Dead	2024-09-10	
2	800	0	UNCUT JAMS		On a 2021 episode of "SNL", Taylor Swift "remembered" a 10-minute version of this song with a mention of an old scarf	\"All Too Well\"	2024-09-10	
2	1200	0	UNCUT JAMS		There is a lot more "colorful" & "flowery" guitar in the longer album version of this No. 1 hit by Tommy James & the Shondells	\"Crimson And Clover\"	2024-09-10	
2	1600	0	UNCUT JAMS		A famous jazz jam at Massey Hall was stacked; Bird, Diz, Roach & Mingus went hard in the paint on "A Night In" this African locale	Tunisia	2024-09-10	
2	2000	0	UNCUT JAMS		There is a flute-filled radio edit of "Thick As A Brick" by this band, but the album version is a full album-long song	Jethro Tull	2024-09-10	
2	400	0	PLAYS & PLAYWRIGHTS		Katori Hall's play "The Mountaintop", takes place on the eve of this man's assassination in Memphis	MLK	2024-09-10	
2	800	0	PLAYS & PLAYWRIGHTS		Her play title "A Raisin in the Sun" was inspired by a line in a Langston Hughes poem	Lorraine Hansberry	2024-09-10	
2	1200	0	PLAYS & PLAYWRIGHTS		In 2024 Steve Carell made his Broadway debut in the avuncular title role in a new translation of this Chekhov play	Uncle Vanya	2024-09-10	
2	1600	0	PLAYS & PLAYWRIGHTS		In this Noël Coward comedy, a man is haunted by the ghosts of his dead wives	Blithe Spirit	2024-09-10	
2	2000	0	PLAYS & PLAYWRIGHTS		Also a poet, painter & photographer, this Swede was best known for writing plays like "Miss Julie\"	Strindberg	2024-09-10	
2	400	0	MISHMASH		The name of this Korean district that became known worldwide for its "Style" means "south of the (Han) River\"	Gangnam	2024-09-10	
2	800	0	MISHMASH		Wolves like to hunt these North American reindeer in deep snow; the canine's paws are more snowshoey than their preys' hooves	caribou	2024-09-10	
2	1200	0	MISHMASH		Fittingly, the Venetian resort in Las Vegas offers rides in these boats	gondolas	2024-09-10	
2	1600	0	MISHMASH		Around 1720 Allan Ramsay published a poem with this first line familiar from New Year's Eve, but going on, "tho' they return with scars\"	should old acquaintance be forgot	2024-09-10	
2	2000	0	MISHMASH		Concerned with the wealth of not just nations, on Dec. 20, 1777, he wrote his publisher, "The new edition... does it sell well?\"	Adam Smith	2024-09-10	
2	400	0	DR. KEN		Let's take a look at the X-ray; we've managed to repair this bone, also called the thigh bone	the femur	2024-09-10	
2	800	0	DR. KEN		Let's examine those wheels; the lateral meniscus is between bones & is a pad of this connective tissue acting as a shock absorber	cartilage	2024-09-10	
2	1200	3000	DR. KEN		I'll put my imaginary medical degree on there being 56 of these bones in the human body—14 in each hand & foot	the phalanges	2024-09-10	
2	1600	0	DR. KEN		If I remember my MCATs, this 2-word lowest portion of the brainstem has kind of a big job; helping control your heartbeat	the medulla oblongata	2024-09-10	
2	2000	0	DR. KEN		If you just switch medications, the interstitial type of this inflammatory kidney disease should go away	nephritis	2024-09-10	
2	800	0	WILL "CU" NOW		Realtors suggest maximizing this 2-word feature of your home with plants such as boxwoods	curb appeal	2024-09-10	
2	1200	0	WILL "CU" NOW		This word for a Coast Guard vessel used to apply to all USCG ships & until 1915 was part of the service's name, following "Revenue\"	cutter	2024-09-10	
2	1600	0	WILL "CU" NOW		In the '70s praise from food authorities like Craig Claiborne helped make this new brand a kitchen must	Cuisinart	2024-09-10	
2	2000	0	WILL "CU" NOW		The clue I'm reading is this of the category, its highest point we've been waiting for	the culmination	2024-09-10	
3	0	0	SIGNS & SYMBOLS		Via a diplomatic conference in 2005, a diamond was added to supplement these 2 symbols, thought by some to have religious meaning	a (red) cross & a (red) crescent	2024-09-10	
1	200	0	GEOGRAPHY		Saying "mount" & adding "yama" to the name of this highest Japanese peak is redundant—"yama" means mountain	Mt. Fuji	2024-09-11	
1	400	0	GEOGRAPHY		In 1922 the area of this Welsh capital was expanded to include that of Llandaff	Cardiff	2024-09-11	
1	600	0	GEOGRAPHY		The Blue Mosque is across the way from the Hagia Sophia in this city	Istanbul	2024-09-11	
1	800	800	GEOGRAPHY		In its own language, the official name of this landlocked country of Transcaucasia is Hayastani Hanrapetut'yun	Armenia	2024-09-11	
1	1000	0	GEOGRAPHY		This strait lies between the North & South Islands of New Zealand	the Cook Strait	2024-09-11	
1	200	0	HOLY SOMETHING!		In Exodus 4 he says, "But, behold, they will not believe me, nor hearken unto my voice"; holy...!	Moses	2024-09-11	
1	400	0	HOLY SOMETHING!		On "Batman", Robin gave us "Holy fate worse than death!", "Holy fog!", "Holy Graf Zeppelin!", & "Holy" this, killing one's brother	fratricide	2024-09-11	
1	600	0	HOLY SOMETHING!		What Yankee Doodle called the feather in his cap	macaroni	2024-09-11	
1	800	0	HOLY SOMETHING!		In "Monty Python and the Holy Grail", this "holy" weapon "of Antioch" gets explosive results after a count of "1, 2, 5!\"	a hand grenade	2024-09-11	
1	1000	0	HOLY SOMETHING!		Daedalus was asked by Pasiphae, wife of Minos, to create a sexy wooden this animal for her to crawl into	a cow	2024-09-11	
1	200	0	BOOKS FOR KIDS		In a classic by Natalie Babbitt, this title family is "Everlasting\"	Tuck	2024-09-11	
1	400	0	BOOKS FOR KIDS		A burp takes down the totalitarian king in this story by Dr. Seuss	Yertle the Turtle	2024-09-11	
1	600	0	BOOKS FOR KIDS		One offering in this series for kids is "Twilight Sparkle & the Crystal Heart Spell\"	My Little Pony	2024-09-11	
1	800	0	BOOKS FOR KIDS		One review said this provocative 1993 novel by Lois Lowry "is sure to keep older children reading. and thinking\"	The Giver	2024-09-11	
1	1000	0	BOOKS FOR KIDS		A modern favorite by Alexandra Day is called "Good Dog," this first name	Carl	2024-09-11	
1	200	0	NAMES IN THE DICTIONARY		Chip a piece of furniture, or cut yourself shaving	nick	2024-09-11	
1	400	0	NAMES IN THE DICTIONARY		Specifically, the first light of day	dawn	2024-09-11	
1	600	0	NAMES IN THE DICTIONARY		Toss out, or an inexpensive cut of beef	chuck	2024-09-11	
1	800	0	NAMES IN THE DICTIONARY		The head of a college, or the presiding official of a cathedral	a dean	2024-09-11	
1	1000	0	NAMES IN THE DICTIONARY		By definition, a bricklayer or worker in stone	a mason	2024-09-11	
1	200	0	THE ENVIRONMENT		Seen on roofs, these panels contain photovoltaic cells to harness electromagnetic radiation	solar panels	2024-09-11	
1	400	0	THE ENVIRONMENT		(Bill Nye presents the clue.) To see how atmospheric concentration of this compound has recently risen to levels unprecedented in human history, take a look at the spike at the end of graph called the Keeling Curve	carbon dioxide	2024-09-11	
1	600	0	THE ENVIRONMENT		Put kitchen scraps & yard clippings in a bin to make this fertilizer whose name means "mixture\"	compost	2024-09-11	
1	800	0	THE ENVIRONMENT		(Bill Nye presents the clue.) America's Heartland could soon experience a reboot of this drought & wind-induced environmental catastrophe from nearly a century ago; my docuseries "The End is Nye" looks at what we can learn from the first one	the Dust Bowl	2024-09-11	
1	1000	0	THE ENVIRONMENT		You don't want pollutants ending up in a drainage basin, also called this, a term for an important moment	a watershed	2024-09-11	
1	200	0	TV RERUNS	(Ken: The return of clues here that showed up once in games here but never got played; they're back.)	The 35th season of this round-the-world show took contestants to Slovenia for the first time	The Amazing Race	2024-09-11	
1	400	0	TV RERUNS	(Ken: The return of clues here that showed up once in games here but never got played; they're back.)	On this sitcom in 2016, Anthony Anderson & family hit Disney World—it was an ABC show, they weren't going to Universal	black-ish	2024-09-11	
1	600	0	TV RERUNS	(Ken: The return of clues here that showed up once in games here but never got played; they're back.)	This British title heroine said, "I have a horrible feeling that I'm a greedy, perverted, selfish, apathetic, cynical... woman\"	Fleabag	2024-09-11	
1	800	0	TV RERUNS	(Ken: The return of clues here that showed up once in games here but never got played; they're back.)	It's not even a car accident but a near-one that puts Ali Wong & Steven Yeun at odds in this Emmy-winning limited series	Beef	2024-09-11	
1	1000	0	TV RERUNS	(Ken: The return of clues here that showed up once in games here but never got played; they're back.)	In 2021 she played a journalist on "NCIS" opposite real-life husband Mark Harmon	Pam Dawber	2024-09-11	
2	400	0	PRESIDENTIAL ELECTION LOSERS		There were 3 losers the first time Lincoln won: John C. Breckinridge, John Bell & this old debate foe	Douglas	2024-09-11	
2	800	0	PRESIDENTIAL ELECTION LOSERS		His loss in the 1800 election came about by a vote in the House of Representatives, not in the Electoral College	(Aaron) Burr	2024-09-11	
2	1200	0	PRESIDENTIAL ELECTION LOSERS		A few years after his loss, Al Gore did get to see this film he wrote win the Oscar for Best Documentary Feature	An Inconvenient Truth	2024-09-11	
2	1600	3000	PRESIDENTIAL ELECTION LOSERS		Twice to one William & once to another William, this William ran & lost 3 times	William Jennings Bryan	2024-09-11	
2	2000	0	PRESIDENTIAL ELECTION LOSERS		He carried Arizona & 5 states in the Deep South in his unsuccessful 1964 presidential bid	Barry Goldwater	2024-09-11	
2	400	0	FILMANTHROPY		The film "The Beautiful Game" gives a glimpse of the Homeless World Cup, a real-life tournament in this sport	soccer	2024-09-11	
2	800	800	FILMANTHROPY		In 2018 Disney pledged $1 million of this Marvel film's proceeds to STEM programs in underserved areas	Black Panther	2024-09-11	
2	1200	0	FILMANTHROPY		After the success of this Best Picture winner, Danny Boyle & Christian Colson donated $745k to a Mumbai children's fund	Slumdog Millionaire	2024-09-11	
2	1600	0	FILMANTHROPY		This film inspired the "Hidden No More" program that highlights the achievements of women in careers like engineering	Hidden Figures	2024-09-11	
2	2000	0	FILMANTHROPY		Proceeds from a pair of hot dog hands used in this film went to the Laundry Workers Center	Everything Everywhere All at Once	2024-09-11	
2	400	0	ENDS IN "EAU\"		90 degrees is the highest temperature ever recorded in this state capital	Juneau	2024-09-11	
2	800	0	ENDS IN "EAU\"		The Deccan this forms most of the southern peninsula of India	a plateau	2024-09-11	
2	1200	0	ENDS IN "EAU\"		Traditionally, a bride kept this collection of items that she was bringing into her marriage in a cedar hope chest	a trousseau	2024-09-11	
2	1600	0	ENDS IN "EAU\"		Inspired by a palace in France, Ben & Bernice Novack built this iconic Miami hotel	the Fontainebleau	2024-09-11	
2	2000	0	ENDS IN "EAU\"		At the beginning of "The Invisible Man", the stranger, walking from a railway station, was carrying a black one of these	a portmanteau	2024-09-11	
2	400	0	AMAZING ANIMALS		This largest animal also produces one of the loudest sounds, up to 180 decibels that can be heard 100 miles away	a blue whale	2024-09-11	
2	800	0	AMAZING ANIMALS		The foveal area in this part of a buzzard's eye has 1 million photoreceptors per square millimeter	the retina	2024-09-11	
2	1200	0	AMAZING ANIMALS		The cephalopod called the vampire type of this can live 3,000 feet deep & is a gentle scavenger, not an aggressive biter	a squid	2024-09-11	
2	1600	0	AMAZING ANIMALS		Some animals are highly resistant to snake venom, like the mongoose & this sweet-sounding creature also called a ratel	the honey badger	2024-09-11	
2	2000	0	AMAZING ANIMALS		As well as humans, many animals were mummified in ancient Egypt, like this primate whose hamadryas species was held sacred	a baboon	2024-09-11	
2	400	0	THE DEAD SEA SCROLLS		The longest scroll at around 27 feet includes a design for this Jerusalem building & its compound	the Second Temple	2024-09-11	
2	800	0	THE DEAD SEA SCROLLS		One of the books of the Hebrew Bible most represented in the scrolls is this one that has 150 chapters	Psalms	2024-09-11	
2	1200	0	THE DEAD SEA SCROLLS		In 1954 Athanasius Samuel, a Syrian Orthodox archbishop, sold 4 scrolls after placing an ad in this New York daily financial newspaper	The Wall Street Journal	2024-09-11	
2	1600	0	THE DEAD SEA SCROLLS		Most of the Dead Sea Scrolls were written in Hebrew; a few are in this Semitic language of Jesus	Aramaic	2024-09-11	
2	2000	0	THE DEAD SEA SCROLLS		Scholars chosen by Mideast governments had sole access until this L.A.-area library allowed access to all of its scroll photos	the Huntington Library	2024-09-11	
2	400	0	A FEW COLORFUL WORDS		Also the name of a 2000 Vin Diesel flick, this 2-word color describes something dark as tar	pitch black	2024-09-11	
2	800	0	A FEW COLORFUL WORDS		A brownish excretion of the cuttlefish gave us this word familiar to photographers	sepia	2024-09-11	
2	1200	0	A FEW COLORFUL WORDS		A Southern university shares its name with this reddish color often used of hair	auburn	2024-09-11	
2	1600	0	A FEW COLORFUL WORDS		This 10-letter adjective describing a kaleidoscope of colors can be traced to a goddess of the rainbow	iridescent	2024-09-11	
2	2000	0	A FEW COLORFUL WORDS		\"A" is for this gypsum mineral well-known in Milan & Florence & used metaphorically to describe any smooth white color	alabaster	2024-09-11	
3	0	0	WORLD BORDERS		After Canada & the U.S., these 2 countries share the longest land border at more than 4,700 miles	Russia & Kazakhstan	2024-09-11	
1	200	0	A SELF-HELPING OF BOOKS		Now imagine me with a mustache, less hair & Oprah-adjacent; I'm this psychologist who wrote "We've Got Issues\"	Dr. Phil	2024-09-12	
1	400	0	A SELF-HELPING OF BOOKS		\"The Secret to Unlocking the Stress Cycle" is in a book titled this "hot" word, a state when you're emotionally spent	burnout	2024-09-12	
1	600	0	A SELF-HELPING OF BOOKS		A William McRaven title advises you to do this 3-word daily task upon waking as a little thing that could change your life	making your bed	2024-09-12	
1	800	0	A SELF-HELPING OF BOOKS		Ryan Holiday proposed this 3-letter word "Is the Enemy"; put your selfishness aside!	ego	2024-09-12	
1	1000	0	A SELF-HELPING OF BOOKS		\"12 Rules for Life" is from this controversial Torontonian who also has thoughts about endangered masculinity	Jordan Peterson	2024-09-12	
1	200	0	BEAR WITH US		In 1958 this bear made his debut on "The Huckleberry Hound Show\"	Yogi Bear	2024-09-12	
1	400	0	BEAR WITH US		A 2021 study showed black bears shut down genes involved in the breakdown of bone during this period	hibernation	2024-09-12	
1	600	0	BEAR WITH US		Cape Krusenstern National Monument & Bering Land Bridge National Preserve are the only NPS units with sightings of this type of bear	a polar bear	2024-09-12	
1	800	0	BEAR WITH US		Before being transformed into a bear, she was a follower of Artemis	Callisto	2024-09-12	
1	1000	0	BEAR WITH US		This smallest member of the bear family has the longest tongue of the bear family	a sun bear	2024-09-12	
1	200	0	SPORTY IDIOMS		In football second-guessing Sunday's strategy is the name of the game when you're one of these alliterative types	a Monday morning quarterback	2024-09-12	
1	400	0	SPORTY IDIOMS		Your task is almost done if you're on this, the second half of a golf course	the back nine	2024-09-12	
