round	clue_value	daily_double_value	category	comments	answer	question	air_date	notes
1	300	0	WORLD HISTORY		In 1986 this dictator fled Haiti, ending 28 years of rule by his family	Baby Doc Duvalier	1996-09-02	
1	400	0	WORLD HISTORY		In 405 B.C. Spartan commander Lysander won the final victory over the Athenians in this war	the Peloponnesian War	1996-09-02	
1	500	0	WORLD HISTORY		In 1358 Lubeck, on the Baltic coast, became the headquarters of this league	the Hanseatic League	1996-09-02	
2	200	0	7 MODERN WONDERS		The U.S. will stop operating this 50-mile-long passageway in the year 2000	the Panama Canal	1996-09-02	
2	400	0	7 MODERN WONDERS		The 1989 Loma Prieta earthquake did little damage to this, the world's tallest suspension bridge	the Golden Gate Bridge	1996-09-02	
2	600	0	7 MODERN WONDERS		Built in 410 days, it was the tallest building in the world for 4 decades of the 20th century	the Empire State Building	1996-09-02	
2	800	0	7 MODERN WONDERS		The Itaipu, one of these 5 miles wide on the Brazil-Paraguay border, inspired a Philip Glass symphony	a dam	1996-09-02	
2	1000	500	7 MODERN WONDERS		It runs between the towns of Folkestone & Coquelles	the Chunnel (or Channel Tunnel)	1996-09-02	
2	200	0	FAMOUS AMERICANS		Before starting the Pennsylvania Gazette in 1729, he worked for nearly a year in a London printing office	(Benjamin) Franklin	1996-09-02	
2	400	0	FAMOUS AMERICANS		At age 19 this "Leaves of Grass" author became editor of The Long Islander, a weekly newspaper	Whitman	1996-09-02	
2	600	0	FAMOUS AMERICANS		In 1805 this explorer was sent to take a "peak" at the upper Mississippi	(Zebulon) Pike	1996-09-02	
2	800	0	FAMOUS AMERICANS		When he left office in 1987, this Democrat had served an unprecedented 4 terms as Alabama governor	George Wallace	1996-09-02	
2	1000	0	FAMOUS AMERICANS		In 1780 this "Swamp Fox" was appointed Brigadier General of the South Carolina militia	Francis Marion	1996-09-02	
2	200	0	ACTORS & ACTRESSES		In 1995 she reprised her role of Victor/Victoria for the Broadway stage	(Julie) Andrews	1996-09-02	
2	400	0	ACTORS & ACTRESSES		She's played 2 Stephen King characters on film: Annie Wilkes in "Misery" & "Dolores Claiborne\"	(Kathy) Bates	1996-09-02	
2	600	0	ACTORS & ACTRESSES		In a 1995 film this Irish actor portrayed Scottish outlaw Rob Roy	Liam Neeson	1996-09-02	
2	800	0	ACTORS & ACTRESSES		He directed live-in love Susan Sarandon in the movie "Dead Man Walking\"	Tim Robbins	1996-09-02	
2	1000	0	ACTORS & ACTRESSES		Deborah Zerby is the real name of this actress who starred in "True Grit\"	Kim Darby	1996-09-02	
2	200	0	BODIES OF WATER		This South American river has more than a thousand known tributaries	the Amazon	1996-09-02	
2	400	0	BODIES OF WATER		Lake Manapouri on South Island is one of this country's deepest lakes	New Zealand	1996-09-02	
2	600	0	BODIES OF WATER		Bordered by Ukraine & Russia, the Sea of Azov is a northern arm of this sea	the Black Sea	1996-09-02	
2	800	0	BODIES OF WATER		Hellespont is the ancient name for this strait that connects the Sea of Marmara with the Aegean Sea	the Dardanelles	1996-09-02	
2	1000	0	BODIES OF WATER		This "Great" lake is the largest lake entirely within Canada	the Great Bear Lake	1996-09-02	
2	200	0	CLASSICAL MUSIC		In 1726 this "Messiah" composer became an English citizen	Handel	1996-09-02	
2	400	0	CLASSICAL MUSIC		Although known as "The Waltz King", he also wrote numerous marches & polkas	(Johann) Strauss	1996-09-02	
2	600	0	CLASSICAL MUSIC		His 1742 "Aria with Thirty Variations" is usually called the "Goldberg Variations\"	Bach	1996-09-02	
2	800	0	CLASSICAL MUSIC		Shortly after this "Gretchen am Spinnrade" composer met Beethoven, he was a torchbearer at his funeral	Schubert	1996-09-02	
2	1000	0	CLASSICAL MUSIC		This "Grand Canyon Suite" composer was once and arranger & pianist for Paul Whiteman	Ferde Grofé	1996-09-02	
2	200	0	WORD HISTORY		The titles Kaiser & Czar were both derived from this earlier title	Caesar	1996-09-02	
2	400	0	WORD HISTORY		Pants, as an item of apparel, is short for this word, from an Italian comic character	Pantalone	1996-09-02	
2	600	0	WORD HISTORY		Dating from the 16th century, goodbye is a contraction of these 4 words	god be with you	1996-09-02	
2	800	3000	WORD HISTORY		Copper was named for this island where it was abundant	Cyprus	1996-09-02	
2	1000	0	WORD HISTORY		Coined by a 9-year-old circa 1940, it's a 1 followed by 100 zeros	a googol	1996-09-02	
3	0	0	PLAYS		The preface to this 1913 play was entitled "A Professor of Phonetics\"	Pygmalion	1996-09-02	
1	100	0	ROCK & ROLL HALL OF FAME		Handwritten lyrics on display include Chuck Berry's "School Days" & his "Purple Haze\"	Jimi Hendrix	1996-09-03	
1	200	0	ROCK & ROLL HALL OF FAME		Jann Wenner, editor & publisher of this magazine, is 1 of 26 on the Hall's board of trustees	Rolling Stone	1996-09-03	
1	300	0	ROCK & ROLL HALL OF FAME		Known for playing Ziggy Stardust, he donated a plaster cast of his face for the mannequins representing him	David Bowie	1996-09-03	
1	400	0	ROCK & ROLL HALL OF FAME		He said, "In designing this building, it was my intention to echo the energy of rock and roll\"	I.M. Pei	1996-09-03	
1	500	0	ROCK & ROLL HALL OF FAME		Equipment used by Sam Phillips to record Elvis Presley is on exhibit in a tribute to this record company	Sun	1996-09-03	
1	100	0	WORLD HISTORY		In 1785 this future French emperor graduated from military school in Paris, 42nd in his class of 58	Napoleon	1996-09-03	
1	200	0	WORLD HISTORY		Barons & churchmen drew up this 1215 document to reduce the power of England's King John	The Magna Carta	1996-09-03	
1	300	0	WORLD HISTORY		In 1519 he & his men landed at Tabasco & began the Spanish conquest of Mexico	Cortes	1996-09-03	
1	400	0	WORLD HISTORY		In 1936 Italy conquered this Ethiopian capital & Haile Selassie fled to Great Britain	Addis Ababa	1996-09-03	
1	500	0	WORLD HISTORY		In this mid-1930s this U.S. naval officer chartered the Edsel Ford mountains in Antarctica	(Admiral) Byrd	1996-09-03	
1	100	0	FASHION		Lumberjack shirts & kilts feature these designs	tartans (or plaids)	1996-09-03	
1	200	0	FASHION		What's considered the finest cotton in the world is grown in & named for this country	Egypt	1996-09-03	
1	300	0	FASHION		Worn by South American Indians for centuries, it's square, has a hole in the middle & doubles as a blanket	a poncho	1996-09-03	
1	400	0	FASHION		Men's tails are also known by this longer, avian name	swallow-tails	1996-09-03	
1	500	0	FASHION		Famous for their seeksucker suits, these New York brothers made the frock coat Lincoln wore to Ford's Theatre	the Brooks Brothers	1996-09-03	
1	100	0	BIBLICAL FIRSTS		He's the first person in the Bible to build a ship	Noah	1996-09-03	
1	200	0	BIBLICAL FIRSTS		God's first instructions to human beings were "be fruitful and" do this	to multiply	1996-09-03	
1	300	0	BIBLICAL FIRSTS		This strongman told the first riddle; it concerned a honey-filled lion	Samson	1996-09-03	
1	400	800	BIBLICAL FIRSTS		Rachel is the first shepherdess mentioned & he's the first shepherd	Abel	1996-09-03	
1	500	0	BIBLICAL FIRSTS		This disguised man was the first person to kiss someone in the Bible; he kissed his father	Jacob	1996-09-03	
1	100	0	NOTORIOUS		He was an employee of the Texas School Book Depository when he shot JFK from its 6th floor	Oswald	1996-09-03	
1	200	0	NOTORIOUS		He established a commune for his "family" on the Spahn Ranch outside Los Angeles	(Charles) Manson	1996-09-03	
1	300	0	NOTORIOUS		Alvin "Creepy" Karpis holds the record for time served on this "rock" - 28 years	Alcatraz	1996-09-03	
1	400	0	NOTORIOUS		The St. Valentine's Day Massacre broke the power of this Chicago gangster nicknamed "Bugs\"	George "Bugsy" Moran	1996-09-03	
1	500	0	NOTORIOUS		Ramon Mercader, who killed this Russian in Mexico in 1940, died in Havana in 1978	Trotsky	1996-09-03	
1	100	0	CROSSWORD CLUES "A\"		Ire (5)	anger	1996-09-03	
1	200	0	CROSSWORD CLUES "A\"		Type of turf for the Jetson's dog (5)	astro	1996-09-03	
1	300	0	CROSSWORD CLUES "A\"		Magician's mantra (11)	abracadabra	1996-09-03	
1	400	0	CROSSWORD CLUES "A\"		Time "of a faun" (9)	afternoon	1996-09-03	
1	500	0	CROSSWORD CLUES "A\"		\"The Night Visitors'" visitee (5)	Amahl	1996-09-03	
2	200	0	PHYSICIANS		About 5 years after writing his first Sherlock Holmes novel, he quit medicine to write full time	Conan Doyle	1996-09-03	
2	400	0	PHYSICIANS		The first to break the 4-minute mile, he quit athletic competition in late 1954 to practice medicine	(Roger) Bannister	1996-09-03	
2	600	0	PHYSICIANS		This degenerative disease of the brain is named for the German neuropathologist who described it in 1906	Alzheimer's	1996-09-03	
2	800	0	PHYSICIANS		His 2 essays "On the Circulation of Blood" were written to Jean Riolan, professor of anatomy in Paris	Harvey	1996-09-03	
2	1000	0	PHYSICIANS		In 1798 he wrote on "The Causes and Effects of... a Disease Known by the Name of Cow Pox\"	(Edward) Jenner	1996-09-03	
2	200	0	ISLANDS		This largest Greek island separates the Aegean Sea from the Mediterranean	Crete	1996-09-03	
2	400	0	ISLANDS		These "Inner" islands of Scotland include Skye & Mull	the Hebrides	1996-09-03	
2	600	4000	ISLANDS		In Spanish it's known as Isla de Pascua	Easter Island	1996-09-03	
2	800	0	ISLANDS		Odense & Svendborg are major ports of Fyn, an island of this country	Denmark	1996-09-03	
2	1000	0	ISLANDS		Guam & Saipan are the most heavily populated of these islands near the Pacific Ocean's deepest point	the Mariana Islands	1996-09-03	
2	200	0	GEMS		The gemstone known as Brazilian emerald is actually a tourmaline of this color	green	1996-09-03	
2	400	0	GEMS		Sri Lanka is an important source of this purple quartz gem	amythest	1996-09-03	
2	600	0	GEMS		For centuries the world's finest rubies have come from the Mogok area, NE of Mandalay in this country	Burma	1996-09-03	
2	800	0	GEMS		It was once believed that this sea-colored variety of beryl could cure laziness	aquamarine	1996-09-03	
2	1000	0	GEMS		The name of this gem may come from the Sanskrit sanipriya, meaning "dear to the planet Saturn\"	the sapphire	1996-09-03	
2	200	0	MOVIE DEBUTS		The 1988 "Aria" was the first film for this member of the Fonda family	Bridget Fonda	1996-09-03	
2	400	0	MOVIE DEBUTS		William Shatner debuted onscreen as one of Yul Brynner's siblings in a 1958 film of this Dostoyevsky novel	The Brothers Karamazov	1996-09-03	
2	600	0	MOVIE DEBUTS		My cousin Vinny could tell you she made her debut in "The Flamingo Kid" with Matt Dillon	Marisa Tomei	1996-09-03	
2	800	0	MOVIE DEBUTS		The 1981 horror film "The Burning" marked the screen debut of this "Broadcast News" actress	(Holly) Hunter	1996-09-03	
2	1000	0	MOVIE DEBUTS		\"Hot Rod Hullaballoo" revved up her screen career in 1966; "The Goodbye Girl" came in 1977	Marsha Mason	1996-09-03	
2	200	0	U.S. PRESIDENTS		On March 4, 1885 this president took the oath of office for the first of his 2 nonconsecutive terms	Cleveland	1996-09-03	
2	400	0	U.S. PRESIDENTS		Of the first 5 presidents, he was the only non-Virginian	John Adams	1996-09-03	
2	600	0	U.S. PRESIDENTS		The sluggish pace of the Senate was one reason this Tennessean resigned from it in 1798	Andrew Jackson	1996-09-03	
2	1000	0	U.S. PRESIDENTS		In 1852 this New Hampshirite ran against Winfield Scott, his former commander in the Mexican War	(Franklin) Pierce	1996-09-03	
2	200	0	QUOTATIONS		This sexy star of the '30s & '40s said, "It's not the men in my life that counts—it's the life in my men\"	Mae West	1996-09-03	
2	400	0	QUOTATIONS		In 1917 this Russian said "We shall proceed to construct the socialist order\"	Lenin	1996-09-03	
2	600	0	QUOTATIONS		In 1932 this defender of Scopes wrote, "The truth is, no one really believes in immortality\"	(Clarence) Darrow	1996-09-03	
2	800	0	QUOTATIONS		This Girl Scouts founder wrote "To put yourself in another's place requires real imagination\"	(Juliette Gordon) Low	1996-09-03	
2	1000	0	QUOTATIONS		In her "Diary", this "French-born woman wrote, "Life shrinks or expands in proportion to one's courage\"	Anais Nin	1996-09-03	
3	0	0	POETS		In 1879 the children of Cambridge, Massachusetts gave him an armchair made of chestnut wood	Longfellow	1996-09-03	
1	100	0	1984		This North American seaway reopened Dec. 9 after a broken bridge blocked passage for a record 18 days	the St. Lawrence Seaway	1996-09-04	
1	200	0	1984		The U.S. & this country agreed on the repatriation of some Mariel boatlift "excludables\"	Cuba	1996-09-04	
1	300	0	1984		His daughter, Svetlana Alliluyeva, returned to the USSR after 17 years in the West	(Joseph) Stalin	1996-09-04	
1	400	0	1984		This Democrat was elected to a fifth & final term as Speaker of the House	Tip O'Neill	1996-09-04	
1	500	0	1984		A major study of radial keratotomy, surgery to correct this condition, found it effective	nearsightedness	1996-09-04	
1	100	0	COLLEGES & UNIVERSITIES		The George Washington Carver Museum is on this Alabama school's campus	the Tuskegee Institute	1996-09-04	
1	200	0	COLLEGES & UNIVERSITIES		Louisiana State University & Louisiana A&M were founded in this capital in 1860	Baton Rouge	1996-09-04	
1	300	0	COLLEGES & UNIVERSITIES		The Hawaii branch of this university was founded in 1955; the one in Provo, Utah dates back to 1875	Brigham Young	1996-09-04	
1	400	0	COLLEGES & UNIVERSITIES		This Ivy League university has been turning out its "Crimson" newspaper since 1873	Harvard	1996-09-04	
1	500	0	COLLEGES & UNIVERSITIES		The Ringling School of Art & Design has a 20-acre campus in this Florida city	Sarasota	1996-09-04	
1	100	0	POP MUSIC		His 1973 hit "Love Me Like a Rock" featured the Dixie Hummingbirds on vocal backup	Paul Simon	1996-09-04	
1	200	0	POP MUSIC		In 1980 Pink Floyd scored its only No. 1 single with "Another" one of these	a "Brick In The Wall\"	1996-09-04	
1	300	0	POP MUSIC		Anthony Kiedis is the lead singer of this "Hot" rock group	the Red Hot Chili Peppers	1996-09-04	
1	400	0	POP MUSIC		In 1978 this Fleetwood Mac LP won a Grammy for Album of the Year	Rumours	1996-09-04	
1	500	0	POP MUSIC		In 1990 this Righteous Brothers hit recharted & went platinum after its exposure in the movie "Ghost\"	\"Unchained Melody\"	1996-09-04	
1	100	0	AUTHORS' RHYME TIME		Edgar Allan's sorrows	Poe's woes	1996-09-04	
1	200	0	AUTHORS' RHYME TIME		Vidal's battles	Gore's wars	1996-09-04	
1	300	0	AUTHORS' RHYME TIME		Mark's aches	Twain's pains	1996-09-04	
1	400	0	AUTHORS' RHYME TIME		Walker's castles	Alice's palaces	1996-09-04	
1	500	0	AUTHORS' RHYME TIME		Percy's fruit spread	Shelley's jellies	1996-09-04	
1	100	0	THE NEW TESTAMENT		The New Testament says "Jesus wept" prior to raising him from the dead	Lazarus	1996-09-04	
1	200	0	THE NEW TESTAMENT		Jesus referred to him as the Prince of this world & the Father of Lies	Satan	1996-09-04	
1	300	0	THE NEW TESTAMENT		After Joseph, Mary & Jesus returned from Egypt, they settled in this town in Galilee	Nazareth	1996-09-04	
1	400	0	THE NEW TESTAMENT		1 of 2 brothers Jesus named the "Sons of Thunder\"	John (or James)	1996-09-04	
1	500	0	THE NEW TESTAMENT		He "went unto the chief priests and said unto them, what will ye give me, and I will deliver him unto you?\"	Judas	1996-09-04	
1	100	0	VIRGIN TERRITORY		In 1985 she embarked on her "Virgin" concert tour	Madonna	1996-09-04	
1	200	0	VIRGIN TERRITORY		The FTC enforces the use of the term "virgin" on labels for this fiber	wool	1996-09-04	
1	300	0	VIRGIN TERRITORY		This state was named for Elizabeth I around 1584	Virginia	1996-09-04	
1	400	0	VIRGIN TERRITORY		During the 16th & 17th centuries, a small type of this instrument was called a virginal	a harpsichord	1996-09-04	
1	500	800	VIRGIN TERRITORY		The capital of the U.S. Virgin Islands is named for a queen of this country	Denmark	1996-09-04	
2	200	0	1984		While sobering up, protagonist Winston Smith realizes he's written a slogan against this leader	Big Brother	1996-09-04	
2	400	0	1984		\"1984" was first published in England 7 months before this man, its author, died of tuberculosis	George Orwell	1996-09-04	
2	600	0	1984		In room 101 Smith faces these creature, "The worst thing in the world\"	rats	1996-09-04	
2	800	0	1984		Winston enjoys his work in this ministry changing records	the Ministry of Truth	1996-09-04	
2	1000	0	1984		At his job Smith uses this official language to simplify events for the masses	Newspeak	1996-09-04	
2	200	0	19th CENTURY AMERICA		Their famous duel took place on July 11, 1804	Burr & Hamilton	1996-09-04	
2	400	0	19th CENTURY AMERICA		On July 24, 1866 it "voluntarily" became the first Confederate state to rejoin the Union	Tennessee	1996-09-04	
2	600	0	19th CENTURY AMERICA		Governor De Witt Clinton broke ground for the building of this waterway July 4, 1817	the Erie Canal	1996-09-04	
2	800	0	19th CENTURY AMERICA		In November 1881 Charles Guiteau went on trial for the assassination of this man	Garfield	1996-09-04	
2	1000	0	19th CENTURY AMERICA		the Non-Intercourse Act of 1809 replaced this Act banning international trade by U.S. ships	the Embargo Act	1996-09-04	
2	200	0	WORLD CITIES		Germany's transportation hub, its name means "ford of the Franks\"	Frankfurt	1996-09-04	
2	400	0	WORLD CITIES		In this holy Saudi Arabian city, you'll find a sacred well said to have been used by Hagar, Ishmael's mother	Mecca	1996-09-04	
2	600	0	WORLD CITIES		In 1860 this chief resort on the Riviera was returned to France from Sardinia	Nice	1996-09-04	
2	800	0	WORLD CITIES		Roxas Boulevard in this capital was once called Dewey Boulevard	Manila	1996-09-04	
2	1000	0	WORLD CITIES		This Scottish city gave its name to fabric & clothing with colorful, swirled patterns	Paisley	1996-09-04	
2	200	0	THE MOVIES		This heartthrob played the troubled & tempestuous Tristan in "Legend of the Fall\"	Brad Pitt	1996-09-04	
2	400	0	THE MOVIES		He directed "Broadway Danny Rose" in 1984 & "Bullets Over Broadway" in 1994	Woody Allen	1996-09-04	
2	800	0	THE MOVIES		Time Magazine called this Morgan Freeman prison movie one of the best films of 1994	The Shawshank Redemption	1996-09-04	
2	1000	0	THE MOVIES		\"Ready to Wear" ("Pret-a-Porter") is this director's 1994 film about high jinks & high fashion	(Robert) Altman	1996-09-04	
2	200	0	THE BODY HUMAN		The buildup of this is the major cause of gum disease	plaque	1996-09-04	
2	400	0	THE BODY HUMAN		This pigment can absorb only so much ultraviolet light before your skin starts to burn	melanin	1996-09-04	
2	600	0	THE BODY HUMAN		For the average adult human, the capacity of these is about 3.5 liters	the lungs	1996-09-04	
2	800	3000	THE BODY HUMAN		At this joint the capitulum's rounded head articulates with the head of the radius	the elbow	1996-09-04	
2	1000	0	THE BODY HUMAN		In a vein it's 2 or more cusps arranged to allow blood to flow in only one direction	a valve	1996-09-04	
2	200	0	THE FAMILY JULES		Architect Jules Hardouin-Mansart designed the Church of the Dome in the Invalides in this city	Paris	1996-09-04	
2	400	0	THE FAMILY JULES		Pope Urban VIII raised Jules Mazarin to this high church office in 1641	a Cardinal	1996-09-04	
2	600	0	THE FAMILY JULES		His novels have inspired many movies, beginning with Georges Melies' "A Trip to the Moon\"	Jules Verne	1996-09-04	
2	800	0	THE FAMILY JULES		Jules Favre defended Felice Orsini, who tried to assassinate this emperor also known as Louis Napoleon	Napoleon III	1996-09-04	
2	1000	0	THE FAMILY JULES		Jules Massenet's most famous opera is "Manon", based on this Abbe Prevost novel	Manon Lescaut	1996-09-04	
3	0	0	BUSINESS & INDUSTRY		A 60-foot steel likeness of a transistor stands at its Holmdel, N.J. office	Bell Labs	1996-09-04	
1	100	0	ROBIN HOOD		It's the royal forest in Nottinghamshire in which Robin lived & poached	Sherwood Forest	1996-09-05	
1	200	0	ROBIN HOOD		Originally a character in May Day games & Morris dances, she became Robin's girlfriend	Maid Marian	1996-09-05	
1	300	0	ROBIN HOOD		Some sources say this big fellow's name was once reversed	Little John	1996-09-05	
1	400	0	ROBIN HOOD		Robin's chaplain	Friar Tuck	1996-09-05	
1	500	0	ROBIN HOOD		It's the only Sir Walter Scott novel in which Robin appears	Ivanhoe	1996-09-05	
1	100	0	FIRST AID		In a simple fracture, the wound is closed; in this type of fracture, bone may protrude	a compound fracture	1996-09-05	
1	200	0	FIRST AID		A slit-like wound is called this, like the sharp cut a doctor makes with a scalpel	an incision	1996-09-05	
1	300	0	FIRST AID		Mild sunburn is classified as this-degree burn, when the skin reddens but doesn't blister	a first-degree burn	1996-09-05	
1	400	0	FIRST AID		Symptoms of this, defined as depression of bodily functions, may not appear until hours after an injury	shock	1996-09-05	
1	500	0	FIRST AID		If your kit includes it, use one of these to suck venom out of a snakebite wound instead of your mouth	a suction cup	1996-09-05	
1	100	0	CINEMATIC SIBLINGS		Janet Leigh was "showered" with more attention than Vera Miles, who played her sister in this suspense classic	Psycho	1996-09-05	
1	200	0	CINEMATIC SIBLINGS		Emma Thompson & Kate Winslet earned Oscar nominations for playing the Dashwood sisters in this 1995 film	Sense and Sensibility	1996-09-05	
1	300	0	CINEMATIC SIBLINGS		Winona Ryder, Claire Danes, Samantha Mathis & Trini Alvarado played 19th C. sisters in this "novel" film	Little Women	1996-09-05	
1	400	0	CINEMATIC SIBLINGS		In "Two Much" Daryl Hannah & this actress played sisters two-timed by Antonio Banderas	Melanie Griffith	1996-09-05	
1	500	0	CINEMATIC SIBLINGS		Richard Davalos' screen debut in this 1955 film was overshadowed by James Dean, who played his brother	East of Eden	1996-09-05	
1	100	0	NATURE		About 25 of the more than 250 species of these are dangerous to man, with the great white topping the list	sharks	1996-09-05	
1	200	0	NATURE		A 25-pound heart helps pump the blood to its head, 15 feet off the ground	a giraffe	1996-09-05	
1	300	0	NATURE		Tiger Cats & Numbats are classified as these animals, from the Latin for "pouch\"	marsupials	1996-09-05	
1	400	0	NATURE		This seasonal activity of the blue-winged teal takes it from southern Canada to northern South America	migration	1996-09-05	
1	500	1000	NATURE		These chemicals secreted by some animals may signal alarm or attract a member of the opposite sex	pheromones	1996-09-05	
1	100	0	BASKETBALL		Chet the Jet was Chet Walker, Bill the Hill was Bill McGill & Wilt the Stilt was this man	Wilt Chamberlain	1996-09-05	
1	200	0	BASKETBALL		NBA players competed in the Olympics for the 1st time in this city in 1992 & won the gold	Barcelona	1996-09-05	
1	300	0	BASKETBALL		Number 14 on the 1945-46 NBL champion Rochester Royals, he went on to play "The Rifleman\"	Chuck Connors	1996-09-05	
1	400	0	BASKETBALL		This comical team's 1st trip wasn't around the world but to a town 50 miles from Chicago January 7, 1927	the Harlem Globetrotters	1996-09-05	
1	500	0	BASKETBALL		In the 1st NBA Draft Lottery in 1985, this team got the first pick & took Georgetown's Patrick Ewing	the New York Knicks	1996-09-05	
1	100	0	\"IN" PLACES		In February 1994 an earthquake struck the island of Sumatra in this nation, killing 215 people	Indonesia	1996-09-05	
1	200	0	\"IN" PLACES		Civilization in the valley of this Pakistani river dates back about 4500 years	the Indus River	1996-09-05	
1	300	0	\"IN" PLACES		Technically, it comprises the Bahamas, the Greater Antilles & the Lesser Antilles	the West Indies	1996-09-05	
1	400	0	\"IN" PLACES		This capital of Tyrol has hosted 2 Winter Olympic games	Innsbruck	1996-09-05	
1	500	0	\"IN" PLACES		This Missouri city is headquarters to the Reorganized Church of Jesus Christ of Latter Day Saints	Independence	1996-09-05	
2	200	0	PIANISTS		This late entertainer's Las Vegas museum displays 18 of his pianos, including one played by Chopin	Liberace	1996-09-05	
2	400	0	PIANISTS		Winner of the 1958 Tchaikovsky Piano Competition, he launched a 60th birthday comeback tour in 1994	Van Cliburn	1996-09-05	
2	600	0	PIANISTS		A contestant on Celebrity Jeopardy!, he's famous for his romantic ballads & Gershwin interpretations	Michael Feinstein	1996-09-05	
2	200	0	U.S. GEOGRAPHY		The Missouri & Ohio are the chief tributaries of this river	the Mississippi	1996-09-05	
2	400	0	U.S. GEOGRAPHY		It's "The Natural State" as well as "The Land of Opportunity\"	Arkansas	1996-09-05	
2	600	1000	U.S. GEOGRAPHY		Four Corners in the Western U.S. is where these 4 states meet at a single point	Arizona, New Mexico, Colorado, & Utah	1996-09-05	
2	800	0	U.S. GEOGRAPHY		Covering 625 square miles, it's Louisiana's largest lake	Lake Pontchartrain	1996-09-05	
2	1000	0	U.S. GEOGRAPHY		It's the southernmost of the New England states	Connecticut	1996-09-05	
2	200	0	EUROPEAN HISTORY		Around 1620 Cornelis Drebbel demonstrated the 1st workable submarine on this British river	the Thames	1996-09-05	
2	400	0	EUROPEAN HISTORY		The Spanish Inquisition was established in 1478 at the request of this royal pair	Ferdinand and Isabella	1996-09-05	
2	600	0	EUROPEAN HISTORY		After a stormy campaign, this former U.N. Secretary-General was elected president of Austria in 1986	(Kurt) Waldheim	1996-09-05	
2	800	800	EUROPEAN HISTORY		This council that opened in 1545 was called in part to counteract Protestant teachings	the Council of Trent	1996-09-05	
2	1000	0	EUROPEAN HISTORY		Named for a monastery, this group led by Robespierre instigated France's reign of terror in 1793	the Jacobins	1996-09-05	
2	200	0	FOOD		It's the descriptive name for a cake in which fruit baked on the bottom comes out on top	an upside-down cake	1996-09-05	
