round	clue_value	daily_double_value	category	comments	answer	question	air_date	notes
2	2000	0	BRIT BITS		For National Poetry Day in 2013, Prince Charles made a special recording of this poet's "Fern Hill\"	Dylan Thomas	2014-09-15	
2	400	0	MEMOIRS OF THE WORKING LIFE		\"My Posse Don't Do Homework" is LouAnne Johnson's memoir of her time in this profession	teaching	2014-09-15	
2	800	0	MEMOIRS OF THE WORKING LIFE		\"All Creatures Great and Small" launched a series on James Herriot's many years in this profession	a veterinarian	2014-09-15	
2	1200	0	MEMOIRS OF THE WORKING LIFE		\"Born Standing Up" is this man's story of bursting onto the comedy scene in the 1970s, white suit & all	Steve Martin	2014-09-15	
2	400	0	\"C" TO "C\"	(Alex: Each correct response will begin with the letter "C" and end with a "C".)	It can mean "universal" or refer to a particular Christian denomination	catholic	2014-09-15	
2	800	0	\"C" TO "C\"	(Alex: Each correct response will begin with the letter "C" and end with a "C".)	Mystifying, or using code	cryptic	2014-09-15	
2	1200	2000	\"C" TO "C\"	(Alex: Each correct response will begin with the letter "C" and end with a "C".)	It's distilled from white wine & is named for a city in western France	cognac	2014-09-15	
2	1600	0	\"C" TO "C\"	(Alex: Each correct response will begin with the letter "C" and end with a "C".)	Having a common center	concentric	2014-09-15	
2	2000	0	\"C" TO "C\"	(Alex: Each correct response will begin with the letter "C" and end with a "C".)	This era of geologic time includes the Tertiary & Quaternary periods	the Cenozoic	2014-09-15	
3	0	0	AUTHORS		In 1937 his sister said he had "hats of every description" which he would use as a "foundation of his next book\"	Dr. Seuss	2014-09-15	
1	200	0	BRAND NAMES		This company offers crop insurance as well as it signature green & yellow tractors	John Deere	2014-09-16	
1	400	0	BRAND NAMES		This candy brand invites you to "taste the rainbow\"	Skittles	2014-09-16	
1	800	0	BRAND NAMES		Treat your itchy eyes with this brand of antihistamine first marketed back in 1946	Benadryl	2014-09-16	
1	1000	0	BRAND NAMES		A military parachute duffle inspired this brand of nylon totes with a French-sounding name	LeSportsac	2014-09-16	
1	200	0	\"B" + 3	(Alex: Each correct response will begin with the letter B and be followed by three others.)	A slang term for a party, it can also mean to criticize harshly	bash	2014-09-16	
1	400	0	\"B" + 3	(Alex: Each correct response will begin with the letter B and be followed by three others.)	A source of fiber, it's the outer layer of a grain	bran	2014-09-16	
1	600	0	\"B" + 3	(Alex: Each correct response will begin with the letter B and be followed by three others.)	This rope with weights attached is used in South America to catch cattle by entangling their legs	a bola	2014-09-16	
1	800	0	\"B" + 3	(Alex: Each correct response will begin with the letter B and be followed by three others.)	In a 1916 interview, Henry Ford said, "History is more or less" this	bunk	2014-09-16	
1	1000	0	\"B" + 3	(Alex: Each correct response will begin with the letter B and be followed by three others.)	A Scottish hillside	brae	2014-09-16	
1	200	0	GHOSTBUSTERS	(Alex: The 30th anniversary Blu-ray DVD comes out today for [*].)	Dan Aykroyd called Slimer the ghost of this friend of his who was supposed to be in the first film but died in 1982	(John) Belushi	2014-09-16	
1	400	0	GHOSTBUSTERS	(Alex: The 30th anniversary Blu-ray DVD comes out today for [*].)	When Sigourney Weaver says it's time to do this to her baby, Bill Murray starts with "You're short\"	put him down	2014-09-16	
1	600	0	GHOSTBUSTERS	(Alex: The 30th anniversary Blu-ray DVD comes out today for [*].)	When asked to choose the form of the Traveler, Ray chooses the Stay Puft Man, who's made of this foodstuff	marshmallow	2014-09-16	
1	800	0	GHOSTBUSTERS	(Alex: The 30th anniversary Blu-ray DVD comes out today for [*].)	This man who passed away in 2014 directed "Groundhog Day" after acting in & writing "Ghostbusters\"	Harold Ramis	2014-09-16	
1	1000	0	GHOSTBUSTERS	(Alex: The 30th anniversary Blu-ray DVD comes out today for [*].)	(Here's Sarah to wrap up the category.) Dan Aykroyd wanted it to be black, but because of all the night scenes, the 1959 Cadillac known as this-1 was painted white instead & the rest is history	Ecto	2014-09-16	
1	200	0	ANAGRAMMED BODIES OF WATER		A big lake: Prior use	Superior	2014-09-16	
1	400	0	ANAGRAMMED BODIES OF WATER		A sea: RABBI CANE	the Caribbean	2014-09-16	
1	600	0	ANAGRAMMED BODIES OF WATER		An Italian River: COIN RUB	the Rubicon	2014-09-16	
1	800	0	ANAGRAMMED BODIES OF WATER		A big bay: FAN FIB	Baffin	2014-09-16	
1	1000	0	ANAGRAMMED BODIES OF WATER		A gulf: SPIN EAR	Persian	2014-09-16	
1	200	0	PLASTIC SURGERY		Karl Ferdinand von Grafe described reconstructing these in his 1818 work "Rhinoplastik\"	noses	2014-09-16	
1	400	0	PLASTIC SURGERY		A building or website can also get this, an operation to reduce sagging of the jowls & neck	a facelift	2014-09-16	
1	600	0	PLASTIC SURGERY		widesmiles.org is a resource for people who may be looking to have plastic surgery for this type of "palate" or "lip\"	cleft	2014-09-16	
1	800	1000	PLASTIC SURGERY		This alliterative procedure is also called abdominoplasty	tummy tuck	2014-09-16	
1	1000	0	PLASTIC SURGERY		Trichloroacetic acid, phenol & alphahydroxy acids are used to improve your skin in a "chemical" this	a peel	2014-09-16	
1	200	0	SHE'S HAD SOME WORK DONE		The house is toastier since she had the Batt type of this installed in the attic	insulation	2014-09-16	
1	400	0	SHE'S HAD SOME WORK DONE		She made her living room less noisy with these ceiling tiles, from the Greek for "hear\"	acoustic tiles	2014-09-16	
1	600	0	SHE'S HAD SOME WORK DONE		Grandma can now shower with ease since the bathroom became compliant with this act, the ADA	the Americans with Disabilities Act	2014-09-16	
1	800	0	SHE'S HAD SOME WORK DONE		This "troubling" technique of fabricating nicks & scratches on her furniture gives the lounge a homey feel	distressing	2014-09-16	
1	1000	0	SHE'S HAD SOME WORK DONE		For illumination inside & out, she added arc lamps & this other type of light that Noah would know well	a floodlight	2014-09-16	
2	400	0	WHAT ARE YOU READING?		Susan Orlean's biography of this movie star dog	Rin Tin Tin	2014-09-16	
2	800	0	WHAT ARE YOU READING?		This Cormac McCarthy novel with the cattle gun-wielding Chigurh	No Country for Old Men	2014-09-16	
2	1200	0	WHAT ARE YOU READING?		\"Duty", the 2014 memoir of this former Secretary of Defense	(Robert) Gates	2014-09-16	
2	1600	0	WHAT ARE YOU READING?		\"Dark Places", by this author of "Gone Girl\"	Gillian Flynn	2014-09-16	
2	2000	0	WHAT ARE YOU READING?		\"The Mermaid Chair", by this 3-named author	Sue Monk Kidd	2014-09-16	
2	400	0	BETTER KNOWN BY ONE NAME		Nigeria actually called a cease-fire in its civil war in 1967 to see this soccer star play	Pelé	2014-09-16	
2	800	0	BETTER KNOWN BY ONE NAME		The Academy, one of Greece's first schools that met regularly in a set place, was founded by him	Plato	2014-09-16	
2	1200	0	BETTER KNOWN BY ONE NAME		This young Kiwi singer put an "E" at the end of her stage name to make it more feminine	Lorde	2014-09-16	
2	1600	0	BETTER KNOWN BY ONE NAME		One half of this duo has the last name Jilette; the other has the (silent) first name Raymond	Penn & Teller	2014-09-16	
2	2000	0	BETTER KNOWN BY ONE NAME		This Pulitizer-winning editorial cartoonist drew up indictments of some powerful people	Herblock	2014-09-16	
2	400	0	AFRICAN HISTORY		Egypt's president throughout the 1970's he tried to open up the economy & and reached out in foreign affairs	(Anwar) Sadat	2014-09-16	
2	800	0	AFRICAN HISTORY		In the 1820's Hugh Clapperton crossed the Sahara from the shores of this Libyan port to Lake Chad	Tripoli	2014-09-16	
2	1200	0	AFRICAN HISTORY		In 2014, 5 African nations made an alliance against this Islamist group notorious for kidnapping girls in Nigeria	Boko Haram	2014-09-16	
2	1600	0	AFRICAN HISTORY		In the 15th century the Mossi people established their capital at Ouagadougou on the upper reaches of this river	the Volta	2014-09-16	
2	2000	1000	AFRICAN HISTORY		This capital of South Africa's Northern Cape was founded after an 1871 diamond find; today it's a name for baby girls	Kimberley	2014-09-16	
2	400	0	WORD ORIGINS		This profession is from the Greek for "star sailor\"	astronaut	2014-09-16	
2	800	0	WORD ORIGINS		This light brown candy may take its name from the Arabic kurat al milh, meaning "ball of sweet salt\"	caramel	2014-09-16	
2	1200	5600	WORD ORIGINS		It was coined by George Orwell & means the capacity to accept 2 contradictory ideas at the same time	doublethink	2014-09-16	
2	1600	0	WORD ORIGINS		Partly from the Greek for "all", it once meant a complete set of arms & armor but now refers to a striking array	panoply	2014-09-16	
2	2000	0	WORD ORIGINS		This word for an autocratic leader is from the Greek for "lord, master\"	tyrant	2014-09-16	
2	400	0	POP MUSIC		\"I'm in trouble deep", Madonna tells her dad in this 1986 hit	\"Papa Don't Preach\"	2014-09-16	
2	800	0	POP MUSIC		This group's 1972 no. 1 hit "Papa Was a Rollin' Stone" isn't about Mick or Keith	the Temptations	2014-09-16	
2	1200	0	POP MUSIC		In 1965 we learned from him that Papa had acquired a "Brand New Bag"; in 1974, that he "Don't Take No Mess\"	James Brown	2014-09-16	
2	1600	0	POP MUSIC		\"I'm gonna be like you, Dad / You know I'm gonna be like you", he sang in the 1974 hit "Cat's In The Cradle\"	Harry Chapin	2014-09-16	
2	2000	0	POP MUSIC		This group had some words for absentee dads: "Father of mine, tell me where have you been/You know I just close my eyes, my whole world disappeared...\"	Everclear	2014-09-16	
2	400	0	WHO LET THE GODS OUT?	(Alex: Not the dogs.)	Su-En, the Mesopotamian god of this celestial body, was represented by a crescent	the moon	2014-09-16	
2	800	0	WHO LET THE GODS OUT?	(Alex: Not the dogs.)	Like his Norse counterpart Thor, Perun was the Slavic god of this weather phenomenon	thunder and lightning	2014-09-16	
2	1200	0	WHO LET THE GODS OUT?	(Alex: Not the dogs.)	(Kelly of the Clue Crew presents the clue from Cambodia.) Now called Ta Reach, or "royal ancestor", & found in the main entrance shrine, a statue of this god to whom Angkor Wat was originally dedicated may have once been located in the central shrine at the very top	Vishnu	2014-09-16	
2	1600	0	WHO LET THE GODS OUT?	(Alex: Not the dogs.)	Itzli was this culture's god of stone knives associated with sacrifices; he was a busy guy	the Aztec	2014-09-16	
2	2000	0	WHO LET THE GODS OUT?	(Alex: Not the dogs.)	The Inuit god of the bear shares his name with this "of the North" documentary title character	Nanook	2014-09-16	
3	0	0	EUROPEAN CAPITALS		At 200 miles, this capital of just over a million people is the continental capital closest to London	Brussels	2014-09-16	
1	200	0	9-LETTER WORDS		It's the cord you were born to lose	umbilical	2014-09-17	
1	400	0	9-LETTER WORDS		If I had a wooden hammer, I'd play this instrument here	a xylophone	2014-09-17	
1	600	0	9-LETTER WORDS		Dear contestants, it means earnestly or honestly. This adverb, Alex Trebek	sincerely	2014-09-17	
1	800	0	9-LETTER WORDS		Random House describes it as "a greenish blue or bluish green" & ooo, sorry... aquamarine has 10 letters	turquoise	2014-09-17	
1	1000	0	9-LETTER WORDS		\"V" know this adjective means lively or animated	vivacious	2014-09-17	
1	200	0	THE AMERICANS		In between being president & chief justice, he taught constitutional law at Yale	William Howard Taft	2014-09-17	
1	600	0	THE AMERICANS		Naturally this designer was born in NY, the daughter of a tailor & a model	Donna Karan	2014-09-17	
1	800	0	THE AMERICANS		(Jimmy of the Clue Crew shows a flight path on the monitor.) In a 15-minute flight, Freedom 7 flew 303 miles, peaking at an altitude of just 117 miles, making this man the first American in space	Alan Shepard	2014-09-17	
1	1000	1000	THE AMERICANS		Best known for a different work, in 1833 he produced a "Common Version" of the Holy Bible "with Amendments of the Language\"	Noah Webster	2014-09-17	
1	200	0	DONALD DUCK	(Alex: [Stuttering] D-D-[*].)	Donald's girlfriend, she was first known as Donna Duck but was renamed in her second film, "Mr. Duck Steps Out\"	Daisy Duck	2014-09-17	
1	400	0	DONALD DUCK	(Alex: [Stuttering] D-D-[*].)	A creation of the comic books, this rich old miser wears a red coat & a black silk top hat	Scrooge McDuck	2014-09-17	
1	600	0	DONALD DUCK	(Alex: [Stuttering] D-D-[*].)	In a 1938 cartoon, Donald's sister Dumbella sent these 3 nephews to visit him; chaos ensued	Huey, Louie, & Dewey	2014-09-17	
1	800	0	DONALD DUCK	(Alex: [Stuttering] D-D-[*].)	Introduced on TV in 1961, this uncle of Donald was a professor who spoke with a European accent	Ludwig Von Drake	2014-09-17	
1	1000	0	DONALD DUCK	(Alex: [Stuttering] D-D-[*].)	In the opening of "The Mickey Mouse Club", Donald would strike this instrument, usually with disastrous results	a gong	2014-09-17	
1	200	0	FOOD		Among Time magazine's 25 Best Inventions of 2013 was the cronut, a cross between this & a donut	the croissant	2014-09-17	
1	400	0	FOOD		It's the 6-letter term for a thin slice of meat, especially pork or veal, that's broiled or fried	a cutlet	2014-09-17	
1	600	0	FOOD		Served in chicken soup, knaidel is another name for this Jewish favorite	matzo ball	2014-09-17	
1	800	0	FOOD		Used for making stocks & gravy, they're innards like the heart, liver & gizzard of poultry	giblets	2014-09-17	
1	1000	0	FOOD		It's the two-word name of the USA's best-selling grape	Thompson seedless	2014-09-17	
1	200	0	-MANCY PANTS		What's that giant talking octopus smoking a cigar mean? Use oneiromancy, the practice of interpreting these	dreams	2014-09-17	
1	400	0	-MANCY PANTS		A necromancy can mean this 5-letter magical word that is "cast" by wizards	a spell	2014-09-17	
1	600	0	-MANCY PANTS		Tasseomancy, the reading of these, must be popular in England in the late afternoon	tea leaves	2014-09-17	
1	800	0	-MANCY PANTS		A state of temporary inactivity like hibernation	dormancy	2014-09-17	
1	1000	0	-MANCY PANTS		Chiromancy is this method of telling someone's fortune	palm reading	2014-09-17	
1	200	0	BOATING HOMOPHONES		A special deal on goods	sale	2014-09-17	
1	400	0	BOATING HOMOPHONES		To bend the body in reverence	bow	2014-09-17	
1	600	0	BOATING HOMOPHONES		Strict, harsh or grim	stern	2014-09-17	
1	800	0	BOATING HOMOPHONES		Gathered, like troops on a border	massed	2014-09-17	
1	1000	0	BOATING HOMOPHONES		Origin, such as the "noble" type	birth	2014-09-17	
2	400	0	\"NINE" LETTER WORDS		Each adult jaw has 2 of these	canine teeth	2014-09-17	
2	800	0	\"NINE" LETTER WORDS		Proverbially, you're on this 2-word place if you're perfectly happy	cloud nine	2014-09-17	
2	1200	0	\"NINE" LETTER WORDS		That's stupid! Unintelligent! Foolish!	asinine	2014-09-17	
2	1600	0	\"NINE" LETTER WORDS		Rat poison that (luckily) has a bitter taste	strychnine	2014-09-17	
2	400	0	PHILOSOPHICALLY SPEAKING		\"I think, therefore I am"; you think, therefore you know this man is famous for saying that	(René) Descartes	2014-09-17	
2	800	0	PHILOSOPHICALLY SPEAKING		This Nobel-winning existentialist said, "existence precedes essence", but the essence of my argument is he no longer exists	(Jean-Paul) Sartre	2014-09-17	
2	1200	0	PHILOSOPHICALLY SPEAKING		He worked for "Peanuts" & wrote, "I've developed a new philosophy... I only dread one day at a time!\"	Charles Schulz	2014-09-17	
2	1600	0	PHILOSOPHICALLY SPEAKING		Him & load! This 17th century man said a baby's mind is "white paper, void of all characters\"	John Locke	2014-09-17	
2	400	0	THE SUPREME COURT		Mapp v. Ohio (1961) determined that a state prosecution couldn't introduce evidence obtained by a search without this	a warrant	2014-09-17	
2	800	0	THE SUPREME COURT		(Former Supreme Court justice Sandra Day O'Connor delivers the clue.) The war on terror raised new issues; in 2004 I wrote an opinion establishing that U.S. citizens who are enemy combatants do have rights under this Bill of Rights amendment not to be held indefinitely without due process	the Fifth Amendment	2014-09-17	
2	1200	0	THE SUPREME COURT		Each associate justice is permitted to have up to 4 of these assistants; usually they are recent top law school graduates	clerks	2014-09-17	
2	1600	2600	THE SUPREME COURT		(Former Supreme Court justice Sandra Day O'Connor delivers the clue.) A lot more people got to know what we sounded like on December 11, 2000, when the oral argument in this case became the first one released for same-day broadcast	Bush v. Gore	2014-09-17	
2	2000	0	THE SUPREME COURT		In 2013 the Court struck down key parts of this 1965 act that forces certain states to pre-clear election law changes	the Voting Rights Act	2014-09-17	
2	400	0	ROCK BAND NAME OPPOSITES		A Disease	The Cure	2014-09-17	
2	800	0	ROCK BAND NAME OPPOSITES		Fully Clothed Gentlemen	Barenaked Ladies	2014-09-17	
2	1200	0	ROCK BAND NAME OPPOSITES		Black Solids	The White Stripes	2014-09-17	
2	1600	0	ROCK BAND NAME OPPOSITES		Mute Feet	Talking Heads	2014-09-17	
2	2000	0	ROCK BAND NAME OPPOSITES		Old Adults Not for Auction	New Kids on the Block	2014-09-17	
2	400	0	CRITTERS		Indian gray is one species of this cobra killer that's tolerant of the snake's venom but not totally immune	the mongoose	2014-09-17	
2	800	0	CRITTERS		The longest mammal migration was 6,200 miles when 1 of these "singing" whales swam from Brazil to Madagascar	humpbacks	2014-09-17	
2	1200	0	CRITTERS		The reptile family Helodermatidae has 2 members: the beaded lizard & this "monster\"	a Gila monster	2014-09-17	
2	1600	3000	CRITTERS		This largest sea turtle is the only one that lacks a hard shell, having instead skin with tiny bone plates	the leatherback turtle	2014-09-17	
2	2000	0	CRITTERS		This smallest subspecies of tiger lives only on the Indonesian island near Java for which it's named	the Sumatran tiger	2014-09-17	
2	400	0	MILITARY FIRSTS		Franz Honiok, a Polish prisoner killed by the SS, is remembered as the first casualty of this war	World War II	2014-09-17	
2	800	0	MILITARY FIRSTS		A new era dawned in land warfare in September 1916 when these armored vehicles were used in battle for the first time	tanks	2014-09-17	
2	1200	0	MILITARY FIRSTS		The first jet-to-jet aerial victory took place during this war when a USAF Lockheed F-80C shot down a MiG-15 over the Yalu River	the Korean War	2014-09-17	
2	1600	0	MILITARY FIRSTS		The digger hat is synonymous with this nation's army, which first wore it in 1885	Australia	2014-09-17	
2	2000	0	MILITARY FIRSTS		The 1st man to win this highest British military medal was sailor Charles Lucas in 1854 for actions during the Crimean War	the Victoria Cross	2014-09-17	
3	0	0	MUSICAL THEATER		In "Godspell" this character leads the company in singing, "Prepare Ye The Way Of The Lord\"	John the Baptist (or Judas Iscariot)	2014-09-17	
1	200	0	EXPLORERS' NATIONALITIES		Hernan Cortes	Spain	2014-09-18	
1	400	0	EXPLORERS' NATIONALITIES		Vasco da Gama	Portuguese	2014-09-18	
1	600	0	EXPLORERS' NATIONALITIES		Explorer of Canada Alexander MacKenzie	Scottish	2014-09-18	
1	800	0	EXPLORERS' NATIONALITIES		Abel Tasman	Dutch	2014-09-18	
1	1000	0	EXPLORERS' NATIONALITIES		Sir Edmund Hillary	New Zealand	2014-09-18	
1	200	0	IT WAS THE '80s		Using the Montreal protocol, we took care of a problem with this stratospheric layer	the ozone layer	2014-09-18	
1	400	0	IT WAS THE '80s		Around 1982 we first heard this new word for amazing new technology: a portable VCR to shoot home movies	camcorder	2014-09-18	
1	600	0	IT WAS THE '80s		Never mind Charles & Diana—this couple's "General Hospital" wedding was the big one of 1981	Luke and Laura	2014-09-18	
1	800	0	IT WAS THE '80s		This CIA director was an elusive operative who foiled Congress by dying before he could testify on Iran-Contra	William Casey	2014-09-18	
1	1000	0	IT WAS THE '80s		A guy in Boulder got hundreds of thousands to hum at the same time in this happening, using sound to usher in a new age	Harmonic Convergence	2014-09-18	
1	200	0	GEMS		A rare variety of ruby exhibits asterism, meaning that this shape is visible when the gem is seen in sunlight	star	2014-09-18	
1	400	0	GEMS		Dive, mate! The waters of Australia are rich in the white south sea variety of these gems	pearls	2014-09-18	
1	600	0	GEMS		The regent, one of these gems, was once called the pitt, for Thomas Pitt who purchased it in 1702	diamond	2014-09-18	
1	800	0	GEMS		Isle Royale Greenstone is found chiefly as small pebbles on the beaches of this state	Michigan	2014-09-18	
1	1000	0	GEMS		For its resemblance to a golden-orange gem, citrine is sometimes called false this	topaz	2014-09-18	
1	200	0	FAIRY TALES		In "The Arabian Nights" this son of a tailor uses a magic lamp to win the hand of a princess	Aladdin	2014-09-18	
1	400	0	FAIRY TALES		Until a child blurts out the truth, a ruler promenades in his birthday suit in this fairy tale	\"The Emperor's New Clothes\"	2014-09-18	
1	600	1200	FAIRY TALES		At the beginning of the story, the title character of this 1837 Andersen fairy tale has no feet	\"The Little Mermaid\"	2014-09-18	
1	800	0	FAIRY TALES		In an Irish tale, Farmer Tom meets one of these beings who promises to bring him riches but tricks him instead	leprechaun	2014-09-18	
1	1000	0	FAIRY TALES		A poem by Goethe is one of the earlier uses of this tale about a pupil who conjures up more magic than he can handle	\"The Sorcerer's Apprentice\"	2014-09-18	
1	200	0	IT'S BUT A CONJUNCTION		In a negative phrase, it's used after "neither" to show the second in a series	nor	2014-09-18	
1	400	0	IT'S BUT A CONJUNCTION		It's an adverb when it begins a children's story but a conjunction when it means whenever	once	2014-09-18	
