round	clue_value	daily_double_value	category	comments	answer	question	air_date	notes
2	800	0	COLONIAL WILLIAMSBURG		(Kelly of the Clue Crew indicates piece of women's apparel.) 18th century women didn't mind looking hippy; they extended their skirts with panniers, known in English as these	hoops	2008-09-08	
2	1200	0	COLONIAL WILLIAMSBURG		(Kelly of the Clue Crew tends bar in Raleigh Tavern, Williamsburg, VA.) Williamsburg's Raleigh Tavern is the place where, in 1776, students from William & Mary met to form this Greek letter society, an emblem of high achievement	Phi Beta Kappa	2008-09-08	
2	1600	0	COLONIAL WILLIAMSBURG		(Kelly and Jon of the Clue Crew are both a bit stuck in Williamsburg, VA.) In Colonial times, pig stealers were exposed to public derision at the pillory & those, a term that reminds us of Wall Street	stocks	2008-09-08	
2	2000	6000	COLONIAL WILLIAMSBURG		(Kelly of the Clue Crew reads from inside the Capitol Building in Williamsburg, VA.) Founded in Jamestown in 1619, this group that met here in Williamsburg's capitol in the 1700s was the first representative legislative body in America	the House of Burgesses	2008-09-08	
2	400	0	REEL LIFE	(Alex: I'll give you the clue, you have to identify the character we're referring to, or the person.)	2004: Jamie Foxx as this musical marvel	Ray Charles	2008-09-08	
2	800	0	REEL LIFE	(Alex: I'll give you the clue, you have to identify the character we're referring to, or the person.)	1988: Sigourney Weaver as this battlesome zoologist	Dian Fossey	2008-09-08	
2	1200	0	REEL LIFE	(Alex: I'll give you the clue, you have to identify the character we're referring to, or the person.)	2002: Salma Hayek as this Mexican artist	Frida Kahlo	2008-09-08	
2	1600	0	REEL LIFE	(Alex: I'll give you the clue, you have to identify the character we're referring to, or the person.)	1952: Marlon Brando as this south-of-the-border soldier	Zapata	2008-09-08	
2	2000	0	REEL LIFE	(Alex: I'll give you the clue, you have to identify the character we're referring to, or the person.)	1994: Jennifer Jason Leigh as this Round Table wit	(Dorothy) Parker	2008-09-08	
2	400	0	ONGOING MILITARY CONFLICTS		This country vs. Chechen rebels	Russia	2008-09-08	
2	800	0	ONGOING MILITARY CONFLICTS		This country vs. rebel groups in Darfur	Sudan	2008-09-08	
2	1200	0	ONGOING MILITARY CONFLICTS		This Asian country vs. Tamil separatists	Sri Lanka	2008-09-08	
2	1600	1700	ONGOING MILITARY CONFLICTS		This South American country vs. the ELN, AUC & FARC	Colombia	2008-09-08	
2	2000	0	ONGOING MILITARY CONFLICTS		This country vs. Lashkar-e-Taiba & other Kashmiri separatists	India	2008-09-08	
2	400	0	EXPRESS YOURSELF		Thoreau said, "If a man does not keep pace with his companions, perhaps it is because he hears a different" this	drummer	2008-09-08	
2	800	0	EXPRESS YOURSELF		A "sop to" this mythic canine is a conciliatory bribe; so you'd better bring 3	Cerberus	2008-09-08	
2	1200	0	EXPRESS YOURSELF		Philip Roth titled his 1973 work this, synonymous with the U.S. concept of a mythical magnum opus	Great American Novel	2008-09-08	
2	1600	0	EXPRESS YOURSELF		In "The Second Coming", Yeats wrote that this "cannot hold; mere anarchy is loosed upon the world\"	the center	2008-09-08	
2	2000	0	EXPRESS YOURSELF		Adam Smith wrote of one of these hard-to-see body parts when describing laissez-faire	an invisible hand	2008-09-08	
2	400	0	AT THE DRUGSTORE		Containing "1/4 moisturizing lotion", this brand of cleansing bars "won't dry your face like soap can\"	Dove	2008-09-08	
2	800	0	AT THE DRUGSTORE		Metamucil, a product designed to add this to the diet, also helps lower cholesterol	fiber	2008-09-08	
2	1200	0	AT THE DRUGSTORE		Originally making honey & candles, this brand now focuses on "Earth friendly, natural personal care" products	Burt's Bees	2008-09-08	
2	1600	0	AT THE DRUGSTORE		Good news for allergy sufferers: like Claritin, this rival brand from McNeil is now available over-the-counter	Zyrtec	2008-09-08	
2	2000	0	AT THE DRUGSTORE		This compound used in combination with chondroitin may ease arthritis pain & stimulate new cartilage growth	glucosamine	2008-09-08	
2	400	0	PEEKABOO, "ICU"!	(Alex: Those 3 letters will come up in that order.)	Our judges estimate the degree of this 10-letter word meaning "trouble" to be 2.5	difficulty	2008-09-08	
2	800	0	PEEKABOO, "ICU"!	(Alex: Those 3 letters will come up in that order.)	Sink your teeth into this word or its synonym premolar	bicuspid	2008-09-08	
2	1200	0	PEEKABOO, "ICU"!	(Alex: Those 3 letters will come up in that order.)	Here we go 'round the mulberry family for this tree, vine & shrub genus	Ficus	2008-09-08	
2	1600	0	PEEKABOO, "ICU"!	(Alex: Those 3 letters will come up in that order.)	On Jan. 28, 2008 Ed Schafer was sworn in as the 29th head of this cabinet department	Agriculture	2008-09-08	
2	2000	0	PEEKABOO, "ICU"!	(Alex: Those 3 letters will come up in that order.)	From the Latin for "visible", it means obvious & easily seen	conspicuous	2008-09-08	
3	0	0	THE VATICAN		A statue of this man is being erected inside the Vatican's walls near where he was locked up in 1633	Galileo	2008-09-08	
1	200	0	1908		A ball signifying the new year drops at this NYC location for the first time	Times Square	2008-09-09	
1	400	0	1908		The first of these is placed in a hotel room in Montana (no, not a pillow mint, you heathen)	a Gideon Bible	2008-09-09	
1	600	0	1908		He pummels Tommy Burns to become the first black heavyweight champ	(Jack) Johnson	2008-09-09	
1	800	1000	1908		This orator runs for president for a third & last time & loses again	William Jennings Bryan	2008-09-09	
1	1000	0	1908		A powerful earthquake destroys 90% of this Sicilian city opposite the Italian mainland	Messina	2008-09-09	
1	200	0	FROM LETTERMAN'S TOP 10 LISTS		\"Signs You're Watching A Bad" this guy "Movie": "The Aston Martin won't start, so (he) drives a '95 Ford Focus\"	(James) Bond	2008-09-09	
1	400	0	FROM LETTERMAN'S TOP 10 LISTS		\"Things Overheard During" his "Hunting Trip": "Has everyone updated their will?" & "Duck!\"	Dick Cheney	2008-09-09	
1	600	0	FROM LETTERMAN'S TOP 10 LISTS		Least popular candies for this annual event: "Malted Meat Balls", "Good N' Clammy" & "Bit-O-Monkey\"	Halloween	2008-09-09	
1	800	0	FROM LETTERMAN'S TOP 10 LISTS		\"Programs On" her "New Television Network" include "Two and a Half Stedmans\"	Oprah Winfrey	2008-09-09	
1	1000	0	FROM LETTERMAN'S TOP 10 LISTS		Among "Reasons" this world leader "Is Retiring": "He has accepted the role of Dr. Ramon Vazquez on 'General Hospital"\'	(Fidel) Castro	2008-09-09	
1	200	0	U.S. COINS		In 2009 some collectors' editions of this coin will contain 95% copper, as it did in 1909	the penny	2008-09-09	
1	400	0	U.S. COINS		As with a sculpture, this term refers to a portrait on a coin that shows the head, neck & upper shoulders	a bust	2008-09-09	
1	600	0	U.S. COINS		The Columbian quarter was issued in 1893 & featured this 15th century queen on the obverse	Isabella	2008-09-09	
1	800	0	U.S. COINS		It should be easy to "home" in on this longest of the 10 words on the back of a current nickel	Monticello	2008-09-09	
1	1000	0	U.S. COINS		The Mint's 2 types of coin products are circulating & this type that includes proof sets, from the Latin for "coin\"	numismatic	2008-09-09	
1	200	0	HOLD IT		A barrette	hair	2008-09-09	
1	400	0	HOLD IT		A fob, as on the White Rabbit	a watch	2008-09-09	
1	600	0	HOLD IT		A silo—but for this, only since the mid-20th century	nuclear missiles	2008-09-09	
1	800	0	HOLD IT		A metal scuttle	coal	2008-09-09	
1	1000	0	HOLD IT		A jerrycan in WWII Britain (danger: flammable)	gasoline (or petrol)	2008-09-09	
1	200	0	FOOD & DRINK PHRASES		The proverb "Don't cry over" this has been around since at least 1659	spilled milk	2008-09-09	
1	400	0	FOOD & DRINK PHRASES		\"You can catch more flies with" this "than with vinegar\"	honey	2008-09-09	
1	600	0	FOOD & DRINK PHRASES		The theater area nicknamed this often held the cheapest seats, usually those in the rear of the balcony	the peanut gallery	2008-09-09	
1	800	0	FOOD & DRINK PHRASES		\"A book of verses underneath the bough," these 2 things—"and thou\"	a loaf of bread & a jug of wine	2008-09-09	
1	1000	0	FOOD & DRINK PHRASES		A pig product gave us this term meaning "clumsy" or "inept\"	ham-handed	2008-09-09	
1	200	0	BRING THE PAIN	(Jimmy: That's what they do at the Stanford Medical School's Human Pain Laboratory, all in the interest of science. Ow!)	(Jimmy of the Clue Crew receives an electric shock at the Stanford University Pain Mgmt Ctr in Menlo Park, CA.) Pain tolerance is how much you can stand; this architectural term refers to your first sense of discomfort	threshold	2008-09-09	
1	400	0	BRING THE PAIN	(Jimmy: That's what they do at the Stanford Medical School's Human Pain Laboratory, all in the interest of science. Ow!)	This drug known for wrinkle removal has also been found to relieve effects of cerebral palsy & migraines	Botox	2008-09-09	
1	600	0	BRING THE PAIN	(Jimmy: That's what they do at the Stanford Medical School's Human Pain Laboratory, all in the interest of science. Ow!)	(Sarah of the Clue Crew reports from the Stanford University Pain Mgmt Ctr in Menlo Park, CA.) Dr. Martin Angst's lab at Stanford discovered a biological indicator of this condition—an agonizing pain from the longest nerve in the body	the sciatic	2008-09-09	
1	800	0	BRING THE PAIN	(Jimmy: That's what they do at the Stanford Medical School's Human Pain Laboratory, all in the interest of science. Ow!)	This type of injection associated with women giving birth can also deliver steroids for back & neck pain	an epidural	2008-09-09	
1	1000	0	BRING THE PAIN	(Jimmy: That's what they do at the Stanford Medical School's Human Pain Laboratory, all in the interest of science. Ow!)	(Sarah undergoes a test at the Stanford University Pain Mgmt Ctr in Menlo Park, CA.) Tests with electrodes help evaluate this type of drug from the Greek for "painlessness"; the Human Pain Laboratory needs volunteers if you're interested	analgesic	2008-09-09	
2	400	0	SHAKESPEARE ON LOVE		Ophelia says, "'Tis brief, my lord"; he responds, "As women's love\"	Hamlet	2008-09-09	
2	800	0	SHAKESPEARE ON LOVE		\"Love is too young to know what conscience is" begins No. 151 of these	his sonnets	2008-09-09	
2	1200	4000	SHAKESPEARE ON LOVE		Told that his name is a problem, he says, "Call me but love, and I'll be new baptized\"	Romeo	2008-09-09	
2	1600	0	SHAKESPEARE ON LOVE		\"To be in love—where scorn is bought with groans" protests Valentine, one of this title pair	the gentlemen of Verona	2008-09-09	
2	2000	0	SHAKESPEARE ON LOVE		These 4 words complete the line "The course of true love...\"	never did run smooth	2008-09-09	
2	400	0	MOVIE ACTORS BY ROLE		Det. Mike Lowrey, Captain James West, Hancock	Will Smith	2008-09-09	
2	800	0	MOVIE ACTORS BY ROLE		Teddy Roosevelt, Jack Moniker, Euphegenia Doubtfire	Robin Williams	2008-09-09	
2	1200	0	MOVIE ACTORS BY ROLE		Kitty Pryde, Hayley Stark, Juno MacGuff	Ellen Page	2008-09-09	
2	1600	0	MOVIE ACTORS BY ROLE		Royal Tenenbaum, Coach Norman Dale, Lex Luthor	Gene Hackman	2008-09-09	
2	2000	0	MOVIE ACTORS BY ROLE		Doomed poet Reynaldo Arenas, implacable killer Anton Chigurh	Javier Bardem	2008-09-09	
2	400	0	LANGUAGES		Nahuatl & Zapotec are Indian languages spoken mainly in this country	Mexico	2008-09-09	
2	800	0	LANGUAGES		In 1939 a language based on Tagalog became this country's official language	the Philippines	2008-09-09	
2	1200	0	LANGUAGES		More than 90% of Turks speak Turkish; about 6% speak this language of southern Turkey & northern Iraq	Kurdish	2008-09-09	
2	1600	3000	LANGUAGES		Formally known as Euskara, this language spoken in the Pyrenees is not clearly related to any known language	Basque	2008-09-09	
2	2000	0	LANGUAGES		The official languages of this large island nation are French, English & Malagasy	Madagascar	2008-09-09	
2	400	0	INTERESTING ANAGRAMS		Copernicus changed the views in this scientific profession: MOON STARER	astronomer	2008-09-09	
2	800	0	INTERESTING ANAGRAMS		For 1,000 years it was an Asian capital: TOKYO	Kyoto	2008-09-09	
2	1200	0	INTERESTING ANAGRAMS		Henny Youngman quipped, "I just got back from a pleasure trip—I drove" her "to the airport": WOMAN HITLER	mother-in-law	2008-09-09	
2	1600	0	INTERESTING ANAGRAMS		Anthony Hopkins won an Oscar for this film: "THE CON BITES MALE FLESH\"	The Silence of the Lambs	2008-09-09	
2	2000	0	INTERESTING ANAGRAMS		Iran said it would no longer enforce the fatwa against him: SLUR, A MAN HIDES	Salman Rushdie	2008-09-09	
2	400	0	THAT J. ROBERT OPPENHEIMER		Oppie helped draft 1946's Acheson-Lilienthal Plan, which offered to have this body oversee world atomic research	United Nations	2008-09-09	
2	800	0	THAT J. ROBERT OPPENHEIMER		The fourth Indiana Jones movie quotes J.R.O. quoting this religion's scriptures' "I am become death\"	Hinduism	2008-09-09	
2	1200	0	THAT J. ROBERT OPPENHEIMER		The 6-foot Oppenheimer weighed 115 lbs. as director of this New Mexico lab in the early 1940s	Los Alamos	2008-09-09	
2	1600	0	THAT J. ROBERT OPPENHEIMER		In 1947 J.R. got another job supervising brainiacs, heading the Institute for Advanced Study in this city	Princeton, New Jersey	2008-09-09	
2	2000	0	THAT J. ROBERT OPPENHEIMER		By 1929, the year he turned 25, J-Op had published 15 papers in this new field of subatomic physics	quantum mechanics	2008-09-09	
2	400	0	WHAT A CARD!		Ken Jennings used these briefly displayed items to get ready to play "Jeopardy!\"	flashcards	2008-09-09	
2	800	0	WHAT A CARD!		Hollerith cards, also called punch cards, helped operate these, such as the ENIAC, in the mid-20th century	a computer	2008-09-09	
2	1200	0	WHAT A CARD!		Al Capone's reportedly said "used furniture dealer\"	his business card	2008-09-09	
2	1600	0	WHAT A CARD!		In a common deck of playing cards, he's known as the suicide king, for the way his sword is positioned	the king of hearts	2008-09-09	
2	2000	0	WHAT A CARD!		Founded in 1938, this company developed Bazooka Bubble Gum & paired it with baseball trading cards	Topps	2008-09-09	
3	0	0	POP SINGERS		Charting her 18th No. 1 single in April 2008, she now has more Billboard No. 1 pop hits than any other solo artist	Mariah Carey	2008-09-09	
1	200	0	BEST PICTURE PICTORIAL		1975: You'd be crazy to miss this one	One Flew Over the Cuckoo's Nest	2008-09-10	
1	400	0	BEST PICTURE PICTORIAL		1966: A perennial favorite	A Man for All Seasons	2008-09-10	
1	600	0	BEST PICTURE PICTORIAL		2005: Things must be really bad in L.A.	Crash	2008-09-10	
1	800	0	BEST PICTURE PICTORIAL		1951: A musical culture clash	An American in Paris	2008-09-10	
1	1000	0	BEST PICTURE PICTORIAL		1985: "I had a farm...\"	Out of Africa	2008-09-10	
1	200	0	WE DON'T NEED NO STINKIN' BADGERS!		Badgers belong to this family, Mustelidae, but you probably have never sung "Pop Goes The Badger\"	weasel	2008-09-10	
1	400	0	WE DON'T NEED NO STINKIN' BADGERS!		This 3-letter word means to pester or badger; it can also refer to a worthless horse	nag	2008-09-10	
1	600	0	WE DON'T NEED NO STINKIN' BADGERS!		In Europe, this infectious lung disease known by 2 letters is a predominant cause of badgers' natural mortality	TB	2008-09-10	
1	800	0	WE DON'T NEED NO STINKIN' BADGERS!		Hit the slopes at Badger Pass Ski Area in this national park in East-Central California	Yosemite	2008-09-10	
1	1000	0	WE DON'T NEED NO STINKIN' BADGERS!		Mole in this popular Kenneth Grahame children's story has friends like Badger, Rat & Mr. Toad	Wind in the Willows	2008-09-10	
1	200	0	LET'S SPEAK PORTUGUESE		Ate amanha, part of a farewell, means this; it doesn't sound so different from the same in Spanish	see you tomorrow	2008-09-10	
1	400	0	LET'S SPEAK PORTUGUESE		(Sarah of the Clue Crew reads the clue in Rio de Janeiro.) Around 1900, Confeitaria Colombo was Rio's most elegant cafe, with the cream of society stopping by for cha da tarde, a spot of this	tea	2008-09-10	
1	600	0	LET'S SPEAK PORTUGUESE		Of "I'm sorry", "Good morning" or "Taste this!", what desculpe means	I'm sorry	2008-09-10	
1	800	0	LET'S SPEAK PORTUGUESE		(Sarah of the Clue Crew examines some cloth in the market.) Feira is market, as in the Feira Hippie where I'm shopping; this day of the week is segunda-feira, or "second market day\"	Monday	2008-09-10	
1	1000	0	LET'S SPEAK PORTUGUESE		A casa de fado is a restaurant that also features this, as the "fado" tells you	songs	2008-09-10	
1	200	0	ENGLAND		The Church of England has 2 provinces, each headed by an archbishop; York & this one	Canterbury	2008-09-10	
1	400	0	ENGLAND		Rather than jumping on the euro bandwagon, England still uses this as its unit of currency	the pound	2008-09-10	
1	600	0	ENGLAND		Imposing 400-foot limestone cliffs line the gorge that bears the name of this "cheesy" city	Cheddar	2008-09-10	
1	800	0	ENGLAND		The 2 houses of Parliament	the House of Lords & the House of Commons	2008-09-10	
1	1000	0	ENGLAND		A "rock" variety of game hen is named for this southwestern county of England	Cornwall	2008-09-10	
1	200	0	SCOTT LAND		In 2008 this former Bush spokesman published a controversial account of his White House years	Scott McClellan	2008-09-10	
1	400	0	SCOTT LAND		He was the fourth American in space, if you don't count the chimps	Scott Carpenter	2008-09-10	
1	600	0	SCOTT LAND		She met Martin Luther King while he was studying theology at Boston University	Coretta Scott	2008-09-10	
1	800	0	SCOTT LAND		This author's novel "Presumed Innocent" helped launch a craze for legal thrillers	Scott Turow	2008-09-10	
1	1000	0	SCOTT LAND		F. Scott Fitzgerald was named for this relative of his who wrote a famous song	Francis Scott Key	2008-09-10	
1	200	0	WHALES		Whales breathe through these, taking in up to 2,100 quarts of air; baleen whales have 2, toothed whales, 1	blowholes	2008-09-10	
1	400	0	WHALES		An adult male whale is called a bull, a female is called a cow & a baby whale is called this	a calf	2008-09-10	
1	600	0	WHALES		In the U.S., whaling is legal only for the native population in 9 coastal villages in this state	Alaska	2008-09-10	
1	800	0	WHALES		The largest toothed animal in the world, it was named for the milky-white substance found in its head	a sperm whale	2008-09-10	
1	1000	2500	WHALES		A typical "song" by this long-flippered whale can last between 5 & 35 minutes & can have up to 7 themes	a humpback whale	2008-09-10	
2	400	0	OPERA		In an 1816 opera, he's the Barber of Seville	Figaro	2008-09-10	
2	800	0	OPERA		Donizetti's operas include "Anna Bolena" & "Lucrezia" this	Borgia	2008-09-10	
2	1200	0	OPERA		Around the same time, Leoncavallo & this man both wrote operas based on the novel "Scenes de la vie de boheme\"	(Giacomo) Puccini	2008-09-10	
2	1600	0	OPERA		\"Salome", this composer's first successful opera, was banned in Boston in 1923	Richard Strauss	2008-09-10	
2	2000	3000	OPERA		A Norwegian sea captain is a character in this 1843 opera	The Flying Dutchman	2008-09-10	
2	400	0	FREAKS AND GEEKS ALUMS		James Franco (Daniel) has some serious daddy issues as Harry Osborn in this superhero film series	Spider-Man	2008-09-10	
2	800	0	FREAKS AND GEEKS ALUMS		\"Remember" Jason Segal (Nick)? He's a smart man; he wrote this 2008 comedy with himself as its star & set it in Hawaii	Forgetting Sarah Marshall	2008-09-10	
2	1200	0	FREAKS AND GEEKS ALUMS		In 2003 Linda Cardellini (Lindsay) checked into County on this show as Nurse Samantha Taggart	ER	2008-09-10	
2	1600	0	FREAKS AND GEEKS ALUMS		Seth Rogen (Ken), in this Steve Carell film: "That's a good looking grandma! My grandma looks like Jack Palance\"	The 40-Year-Old Virgin	2008-09-10	
2	2000	0	FREAKS AND GEEKS ALUMS		This "Freaks and Geeks" writer penned "Knocked Up", in which his wife Leslie Mann co-starred	Judd Apatow	2008-09-10	
2	400	0	BOOKS' SUBTITLES	(Alex: ...you give us the title of the work.)	Louisa May Alcott: "Life at Plumfield with Jo's Boys\"	Little Men	2008-09-10	
2	800	0	BOOKS' SUBTITLES	(Alex: ...you give us the title of the work.)	Myra Lewis: "The Uncensored Story of Jerry Lee Lewis\"	Great Balls of Fire	2008-09-10	
2	1200	0	BOOKS' SUBTITLES	(Alex: ...you give us the title of the work.)	C.S. Lewis: "The Return to Narnia\"	Prince Caspian	2008-09-10	
2	1600	0	BOOKS' SUBTITLES	(Alex: ...you give us the title of the work.)	Arthur C. Clarke: "Odyssey Two\"	2010	2008-09-10	
2	2000	0	BOOKS' SUBTITLES	(Alex: ...you give us the title of the work.)	Alan Dershowitz: "Inside the Von Bulow Case\"	Reversal of Fortune	2008-09-10	
2	400	0	ROYAL WOMEN		Christopher Marlowe lived his whole life as her subject	Elizabeth I	2008-09-10	
2	800	0	ROYAL WOMEN		This country's Jagiellonian University was largely built by Queen Jadwiga	Poland	2008-09-10	
2	1600	0	ROYAL WOMEN		Nori, his daughter, only fit the category until Nov. 15, 2005, when she married a commoner	Akihito	2008-09-10	
2	2000	0	ROYAL WOMEN		You'll find her at Amalienborg in winter & often on the yacht Dannebrog in summer	Margrethe	2008-09-10	
2	400	0	STATE FLAGS		The 3 colors in common to the flags of Ohio & Tennessee	red, white & blue	2008-09-10	
2	800	0	STATE FLAGS		The Great Falls of this river flow on Montana's flag	the Missouri River	2008-09-10	
2	1200	4000	STATE FLAGS		If you know South Carolina's state nickname, you can identify this state tree in the center of its flag	the palmetto	2008-09-10	
2	1600	0	STATE FLAGS		This Roman goddess of agriculture holds a cornucopia on New Jersey's state flag	Ceres	2008-09-10	
2	2000	0	STATE FLAGS		On Utah's flag, the sego type of this flower symbolizes peace	the lily	2008-09-10	
2	400	0	MIDDLE "C\"	(Alex: The letter "C" will be in the middle of the correct word in the response.)	It's the "B" in a BLT	bacon	2008-09-10	
2	800	0	MIDDLE "C\"	(Alex: The letter "C" will be in the middle of the correct word in the response.)	This type of theft may be grand or petty	larceny	2008-09-10	
2	1200	0	MIDDLE "C\"	(Alex: The letter "C" will be in the middle of the correct word in the response.)	This smallest member of the flute family sounds an octave higher than an ordinary flute	a piccolo	2008-09-10	
2	1600	0	MIDDLE "C\"	(Alex: The letter "C" will be in the middle of the correct word in the response.)	Not only can this lizard walk across a ceiling, it can also chirp & make clicking sounds	a gecko	2008-09-10	
2	2000	0	MIDDLE "C\"	(Alex: The letter "C" will be in the middle of the correct word in the response.)	After she challenged Athena to a weaving contest, Athena turned her into a spider	Arachne	2008-09-10	
3	0	0	BRAND NAMES		To feature its "Strong enough to stand on" product, in 1965 Shwayder Bros., Inc. changed its name to this	Samsonite luggage	2008-09-10	
1	200	0	REDS		In a 1948 work, this commie observed, "the people are like water and the army is like fish\"	Mao Zedong	2008-09-11	
1	400	0	REDS		Born in Argentina, this commie helped take over Cuba & later died in Bolivia	Che Guevara	2008-09-11	
1	600	0	REDS		He's been lying in state in Moscow since 1924 & gets a change of clothes every 3 years	Lenin	2008-09-11	
1	800	0	REDS		In 1940 Ramon Mercader gave this commie the axe... literally!	Trotsky	2008-09-11	
1	1000	0	REDS		What a Christmas present! This country's last commie leader, Nicolae Ceausescu, was executed Dec. 25, 1989	Romania	2008-09-11	
1	200	0	SHAMPOO		Johnson's Baby Shampoo promises "no more" these	tears	2008-09-11	
1	400	0	SHAMPOO		In the early 1960s, Procter & Gamble launched an anti-dandruff shampoo under this brand name	Head & Shoulders	2008-09-11	
1	600	0	SHAMPOO		This classic green shampoo was introduced in 1947 in a metal tube (glass bottles broke in the shower)	Prell	2008-09-11	
1	800	0	SHAMPOO		\"Never wear black without the blue"—this shampoo	Selsun Blue	2008-09-11	
1	1000	0	SHAMPOO		Brooke Shields & Kim Basinger are 2 of the "girls" who appeared in ads for this shampoo	Breck	2008-09-11	
1	200	0	LOVE AFFAIR		Mr. Bingley leases an estate near the 5 unwed Bennet daughters in this 1813 novel; complications ensue	Pride and Prejudice	2008-09-11	
1	400	0	LOVE AFFAIR		This 1878 title gal has a child with her hubby Alexei but her affair with Vronsky is what gets her preggers again	Anna Karenina	2008-09-11	
1	600	0	LOVE AFFAIR		Francesca really gets into National Geographic (well, a photographer for it, anyway) in this novel	The Bridges of Madison County	2008-09-11	
1	800	1000	LOVE AFFAIR		This title medico's life is disrupted by war & his love for Lara, wife of a revolutionary; the Bolsheviks don't help, either	Doctor Zhivago	2008-09-11	
1	1000	0	LOVE AFFAIR		Thornfield Hall's attic holds a surprise wedding guest for this title governess, but love wins out in the end	Jane Eyre	2008-09-11	
1	200	0	SPLENDOR		This French palace is synonymous with splendor, & a 1998 museum exhibit was called the "Splendors of" it	Versailles	2008-09-11	
1	400	0	SPLENDOR		The First Book of Chronicles says, "Thine, O Lord, is the greatness, and the power, and" this	the glory	2008-09-11	
1	600	0	SPLENDOR		This synonym for "splendor" often refers to high intelligence, or to the shine of a diamond	brilliance	2008-09-11	
1	800	0	SPLENDOR		It can be the glow some people give off, or, in physics, the quality of emitting heat or light	radiance	2008-09-11	
