round	value	daily_double	category	comments	answer	question	air_date	notes
1	300	no	ANAGRAMS	-	Type of sound a sheep might make while being sheared on the table	bleat	1988-09-28	-
1	400	no	ANAGRAMS	-	This fancy layer cake might be the favorite dessert for an otter	torte	1988-09-28	-
1	500	no	ANAGRAMS	-	In this Winter Olympic event, the rider must stick like glue to the sled	luge	1988-09-28	-
1	100	no	SINGERS	-	It's "so emotional" for her to have the most consecutive No. 1 singles in history	Whitney Houston	1988-09-28	-
1	200	no	SINGERS	-	After marrying a German, this disco singer Anglicized her last name by changing the "o" to "u\"	Donna Summer	1988-09-28	-
1	300	no	SINGERS	-	His 2 biggest hits as a singer have been from movie soundtracks: "Footloose" & "Danger Zone\"	Kenny Loggins	1988-09-28	-
1	400	no	SINGERS	-	\"Hot Diggity", "Round & Round" & "Catch a Falling Star" were his 3 Billboard No. 1 hits	Perry Como	1988-09-28	-
1	500	no	SINGERS	-	This ex-Van Halen vocalist recorded his album "Eat 'Em & Smile" in both English & Spanish versions	David Lee Roth	1988-09-28	-
1	100	no	KNITTING	-	If your knitting instructions say, "K1, P2", do this, then this	knit one & purl two	1988-09-28	-
1	200	no	KNITTING	-	One type of this is called a jackpin	needle	1988-09-28	-
1	100	no	TRIVIAL WORLD RECORDS	-	In 1959 Robert Foster held this for nearly 14 minutes underwater	his breath	1988-09-28	-
1	200	no	TRIVIAL WORLD RECORDS	-	With over 2 million sq. ft. of floor space, this co. owns the world's largest chocolate factory	Hershey's	1988-09-28	-
1	300	no	TRIVIAL WORLD RECORDS	-	This 8 1/2 lb. fruit grown by Mr. & Mrs. David G. Knutzen packed a lot of pucker	lemon	1988-09-28	-
1	400	no	TRIVIAL WORLD RECORDS	-	Worldwide, she's been seen on TV a record total of over 300,000 hours, including reruns	Lucille Ball	1988-09-28	-
1	500	no	TRIVIAL WORLD RECORDS	-	At 13 feet below sea level, the lowest international airport serves this European city	Amsterdam	1988-09-28	-
2	200	no	FAMOUS NAMES	-	Though people think she was John Rolfe's 1st wife, she was really his 2nd	Pocahontas	1988-09-28	-
2	400	no	FAMOUS NAMES	-	In 1917 the British royal family's name was changed to this by King George V	Windsor	1988-09-28	-
2	600	no	FAMOUS NAMES	-	He became Indonesia's 1st president in 1945	Sukarno	1988-09-28	-
2	800	no	FAMOUS NAMES	-	First names of the married couple executed for espionage in 1953	Julius & Ethel (Rosenberg)	1988-09-28	-
2	1000	no	FAMOUS NAMES	-	Daughter of a Confederate captain, this founder of the Girl Scouts was deaf from age 26	Juliette Gordon Low	1988-09-28	-
2	200	no	ACTORS & ROLES	-	This "Honeymooners" star appeared in his 1st commercial ever in 1988--it was for Coke	Art Carney	1988-09-28	-
2	400	no	ACTORS & ROLES	-	On the final "Magnum P.I.", his character, Higgins again denied he was really Robin Masters	John Hillerman	1988-09-28	-
2	600	no	ACTORS & ROLES	-	Dave Thomas & Sally Kellerman will play this pair from the Bullwinkle show in a live-action film	Boris & Natasha	1988-09-28	-
2	800	no	ACTORS & ROLES	-	Raymond Burr has played this character in 9 TV movies including "The Case of the Lady in the Lake\"	Perry Mason	1988-09-28	-
2	1000	no	ACTORS & ROLES	-	After a 10-year absence, he returned to the big screen in 1988 with "Shoot to Kill" & "Little Nikita\"	Sidney Poitier	1988-09-28	-
2	200	no	THE BIBLE	-	Among the 31 kings he smote were the kings of Megiddo, Dor & Jericho	Joshua	1988-09-28	-
2	400	no	THE BIBLE	-	Jewish holiday that commemorates the events in Exodus 12	Passover	1988-09-28	-
2	600	no	THE BIBLE	-	In Exodus 3:5, God ordered him to take his shoes off	Moses	1988-09-28	-
2	2500	yes	THE BIBLE	-	The 2 types of birds Noah sent out to check for dry land	raven & dove	1988-09-28	-
2	1000	no	THE BIBLE	-	He was stoned at Lystra	Paul	1988-09-28	-
2	200	no	U.S. STATES	-	Of "Boomer", "Sooner" or "Later", the one that's not an Oklahoma nickname	Later	1988-09-28	-
2	400	no	U.S. STATES	-	You can order various collectibles from the Franklin Mint in this state	Pennsylvania	1988-09-28	-
2	600	no	U.S. STATES	-	The Colorado Desert borders the Colorado River, not in Colorado but in these 2 states	California & Arizona	1988-09-28	-
2	800	no	U.S. STATES	-	Jekyll Island is one of the Sea Islands off the coast of S.C., Florida & this state	Georgia	1988-09-28	-
2	1000	no	U.S. STATES	-	The higest peaks in New England are in this state's White Mountains	New Hampshire	1988-09-28	-
2	200	no	THE TELEPHONE	-	In many areas it's possible to block outgoing calls that begin with this controversial prefix	976	1988-09-28	-
2	400	no	THE TELEPHONE	-	The telephone companies refer to this service as 3-way calling	conference calls	1988-09-28	-
2	600	no	THE TELEPHONE	-	The only day of the week that the lowest long distance rates apply for the entire 24 hours	Saturday	1988-09-28	-
2	1500	yes	THE TELEPHONE	-	With over 25,000 lines, this federal office building has the world's largest switchboard	Pentagon	1988-09-28	-
2	1000	no	THE TELEPHONE	-	The "WA" in "WATS" line stands for this type of "tele-communications service\"	wide area	1988-09-28	-
2	200	no	NUMBER, PLEASE	-	The number of points on a compass, or the number of permanent teeth in the normal human mouth	32	1988-09-28	-
2	400	no	NUMBER, PLEASE	-	The number of colors traditionally identified in a rainbow or spectrum	7	1988-09-28	-
2	600	no	NUMBER, PLEASE	-	To visit ice cream company hq. in Glendale, Calif., go to this no. address on Baskin-Robbins Place	31	1988-09-28	-
2	800	no	NUMBER, PLEASE	-	In "Treasure Island", the pirates sing of this number of "men on the dead man's chest, yo-ho-ho\"	15	1988-09-28	-
2	1000	no	NUMBER, PLEASE	-	In the old rhyme, Lizzie Borden took an ax & gave her mom & dad a combined total of this many whacks	81	1988-09-28	-
3	0	no	MONARCHS	-	The world's oldest dynasty, some 2000 years old, still reigns in this country	Japan	1988-09-28	-
1	100	no	THE OLD WEST	-	This hat, originally called "Boss of the Plains", is better known by the name of its maker	Stetson	1988-10-10	-
1	100	no	SAINTS	-	Simeon the Stylite sat atop one of these for some 36 years, a Guinness record	pillar	1988-10-10	-
1	200	no	SAINTS	-	We don't know much about St. Bartholomew except that he was 1 of this group's original 12	12 Apostles	1988-10-10	-
1	300	no	SAINTS	-	The calendar of saints says they were the 1st non-Jews to have worshipped Jesus	Three Kings (Wisemen)	1988-10-10	-
1	400	no	SAINTS	-	The emblem of St. Nicholas; no wonder Christmas puts gift-buying parents in hock	3 balls	1988-10-10	-
1	500	no	SAINTS	-	The name of this South American capital is Spanish for St. James	Santiago	1988-10-10	-
1	100	no	SPORTS	-	In 1902, 1st year this bowl game was played, the final score was  Michigan 49 Stanford 0	Rose Bowl	1988-10-10	-
1	200	no	SPORTS	-	In 1987 she won the women's singles championship at Wimbledon for the 6th year in a row	Martina Navratilova	1988-10-10	-
1	300	no	SPORTS	-	The Figure Skating Hall of Fame is in Colorado Springs; this other skating hall of fame is in Newburgh, N.Y.	speed skating	1988-10-10	-
1	400	no	SPORTS	-	This company, not Wilson or Spaulding, holds the contract to make baseballs for the Major Leagues	Rawlings	1988-10-10	-
1	500	no	SPORTS	-	The 1992 Winter Olympic Games will be held in this country that hosted the 1968 Winter Games	France	1988-10-10	-
1	100	no	MOVIE TRIVIA	-	In 1936 this Oriental detective, not Groucho, was "...at the Circus", "...Opera" & "...Race Track\"	Charlie Chan	1988-10-10	-
1	200	no	MOVIE TRIVIA	-	David Denby's review of this film in New York Magazine was titled "Wallow\"	Willow	1988-10-10	-
1	300	no	MOVIE TRIVIA	-	Only the 3rd, 4th & 7th installments of this film series opened on the date in their titles	Friday the 13th	1988-10-10	-
1	400	no	MOVIE TRIVIA	-	He starred in 1937's "Elephant Boy" & 1952's "Hello Elephant\"	Sabu	1988-10-10	-
1	500	no	MOVIE TRIVIA	-	If you need a bio-exorcist, say this name 3 times, but we can't guarantee the results	Beetlejuice	1988-10-10	-
1	100	no	COLORS	-	This snappy spice is also a girl's name & a color	ginger	1988-10-10	-
1	200	no	COLORS	-	If you're in excellent health you're "in" this	pink	1988-10-10	-
1	300	no	COLORS	-	Key lime pie, when made with true key limes, is not green but this color	yellow	1988-10-10	-
1	400	no	COLORS	-	An Irish Protestant, usually from Northern Ireland	Orangeman	1988-10-10	-
1	100	no	THE TELEPHONE	-	World Book says, to make a simple telephone set you need 2 tin cans & 1 of these	string	1988-10-10	-
1	200	no	THE TELEPHONE	-	The international calling code for this country is "1\"	USA	1988-10-10	-
1	300	no	THE TELEPHONE	-	On a standard 12-button touchtone phone, number of buttons that have no letters on them	3	1988-10-10	-
1	400	no	THE TELEPHONE	-	After a fire wiped out a Chicago area switching center in May 1988, sales of these rose 40%	cellular telephones	1988-10-10	-
1	500	no	THE TELEPHONE	-	Alexander Graham Bell made this lab assistant a partner in the Bell Telephone Company	Watson	1988-10-10	-
2	200	no	THE WESTERN HEMISPHERE	-	It extends 50.71 miles from Limón Bay on the Atlantic to the Pacific Ocean	Panama Canal	1988-10-10	-
2	400	no	THE WESTERN HEMISPHERE	-	Paricutin in Mexico is one of the most recent of these to form in the Western Hemisphere	volcanic cone	1988-10-10	-
2	200	no	CHARACTERS IN PLAYS	-	The full name of the title character in this Chekhov play is Ivan Petrovitch Voynitsky	Uncle Vanya	1988-10-10	-
2	400	no	CHARACTERS IN PLAYS	-	George & Martha & Nick & Honey	Who's Afraid of Virginia Woolf?	1988-10-10	-
2	600	no	CHARACTERS IN PLAYS	-	Arthur Miller character who has a wife named Linda & sons name Biff & Happy	Willy Loman	1988-10-10	-
2	1600	yes	CHARACTERS IN PLAYS	-	Her last line in "A Streetcar Named Desire" is "I have always depended on the kindness of strangers\"	Blanche DuBois	1988-10-10	-
2	1000	no	CHARACTERS IN PLAYS	-	Aristophanes title character whose name means "she who disbands the armies\"	Lysistrata	1988-10-10	-
2	200	no	\"P"s & "Q"s	-	In area it's New York City's largest borough	Queens	1988-10-10	-
2	400	no	\"P"s & "Q"s	-	Technically, this is a trademark name for table tennis	Ping-pong	1988-10-10	-
2	600	no	\"P"s & "Q"s	-	The tails of this airline's planes all sport kangaroos	Qantas	1988-10-10	-
2	800	no	\"P"s & "Q"s	-	On a typewriter, elite type gives you 12 characters per inch while this type give you 10	pica	1988-10-10	-
2	1000	no	\"P"s & "Q"s	-	This author of "Boris Gudunov" is widely viewed as the greatest Russian poet of all time	Pushkin	1988-10-10	-
2	200	no	GEOLOGY	-	The New York Times reports 20% of U.S. production of this comes from Prudhoe Bay	oil or petroleum	1988-10-10	-
2	400	no	GEOLOGY	-	Rock crystal is the clear form of this mineral	quartz	1988-10-10	-
2	600	no	GEOLOGY	-	Term given to the erosion of rocks from exposure & variations in humidity & temperature	weathering	1988-10-10	-
2	800	no	GEOLOGY	-	In January 1978 "Baby Come Back" was No. 1 on the pop charts & this mineral was no. 1 on the Mohs scale	talc	1988-10-10	-
2	1000	no	GEOLOGY	-	A rock that's "gneiss" falls into this class	metamorphic	1988-10-10	-
2	200	no	MUSIC TRIVIA	-	The only person mentioned by named in "Hail, Columbia!" is this president	Washington	1988-10-10	-
2	400	no	MUSIC TRIVIA	-	The 1st line of this song says, "The warden threw a party in the county jail\"	\"Jailhouse Rock\"	1988-10-10	-
2	600	no	MUSIC TRIVIA	-	Of a sheng, a spinet or a sackbut, the one you should never stick in your mouth to play	spinet	1988-10-10	-
2	800	no	MUSIC TRIVIA	-	This musical form debuted in the 16th century & some say the 1st production was called "Dafne\"	opera	1988-10-10	-
2	1000	no	MUSIC TRIVIA	-	Told nobody lost much money writing about the South, he decided to compose "Georgia on My Mind\"	Hoagy Carmichael	1988-10-10	-
2	200	no	THOSE FABULOUS ROMANS	-	According to legend, Romulus & Remus were sired by this war god	Mars	1988-10-10	-
2	400	no	THOSE FABULOUS ROMANS	-	After overcoming Antony & Lepidus, Octavian, later known by this name, became emperor	Augustus	1988-10-10	-
2	600	no	THOSE FABULOUS ROMANS	-	This poet begins his epic of Aeneas with words meaning "I sing of arms and the man\"	Virgil	1988-10-10	-
2	1600	yes	THOSE FABULOUS ROMANS	-	This man, known as the Elder or Censor, ended his speeches saying, "Carthage must be destroyed\"	Cato	1988-10-10	-
2	1000	no	THOSE FABULOUS ROMANS	-	Though he died a Roman citizen, Plutarch, author of "Parallel Lives", was born in this country	Greece	1988-10-10	-
3	0	no	THE CIVIL WAR	-	1 of 2 states admitted to the Union during the Civil War	(1 of) West Virginia or Nevada	1988-10-10	-
1	100	no	TV STARS	-	These comic siblings own a California winery that produces "mom's favorite red\"	Smothers Brothers	1988-10-11	-
1	200	no	TV STARS	-	A Los Angeles DJ jokingly said that to say this "Equalizer" star's name, you'd have to say "wood" 3 times	Edward Woodward	1988-10-11	-
1	300	no	TV STARS	-	Guest host on "The Tonight Show", he once appeared on the cover of People as "The Sexiest Man Alive\"	Jay Leno	1988-10-11	-
1	400	no	TV STARS	-	One of the big three, this TV anchorman dropped out of prep school in the 10th grade	Peter Jennings	1988-10-11	-
1	500	no	TV STARS	-	In June 1988 her "Family" was renamed "The Hogan Family\"	Valerie Harper	1988-10-11	-
1	100	no	DELAWARE	-	In 1631 this country established the 1st European settlement in Delaware, at Zwaanendael	The Netherlands	1988-10-11	-
1	200	no	DELAWARE	-	These people destroyed the 1st European settlement in Delaware, in 1632	Native Americans	1988-10-11	-
1	100	no	GAMES	-	In haunted houses, rattling bones are skeletons; in casinos, rattling "bones" are these	Dice	1988-10-11	-
1	200	no	GAMES	-	The 1st square after "Go" in Monopoly, it's impossible to land there on your 1st roll	Mediterranean	1988-10-11	-
1	300	no	GAMES	-	The highest-numbered solid-colored ball in a standard game of pocket billiards	8	1988-10-11	-
1	500	no	GAMES	-	No matter what word the 1st player puts down in "Scrabble", he always receives this bonus	Double Word	1988-10-11	-
1	100	no	FRENCH FOOD TERMS	-	This French salad dressing both means & is made with a "little vinegar\"	Vinaigrette	1988-10-11	-
1	200	no	FRENCH FOOD TERMS	-	In French, this cut of steak is literally a "dainty fillet\"	Filet mignon	1988-10-11	-
1	300	no	FRENCH FOOD TERMS	-	\"Crunchy little balls" in French, these are often made of seafood	Croquettes	1988-10-11	-
1	400	no	FRENCH FOOD TERMS	-	French for "rawness", these are raw vegetables served as appetizers	Crudités	1988-10-11	-
1	500	no	FRENCH FOOD TERMS	-	Not a canonized Frenchman but a term for various types of thick pea soup	Saint-Germain	1988-10-11	-
1	100	no	COLLEGES	-	It has the largest university library in the U.S.	Harvard	1988-10-11	-
1	200	no	COLLEGES	-	This service academy was founded in 1845 at the Army's Fort Severn	U.S. Naval Academy	1988-10-11	-
1	300	no	COLLEGES	-	From Latin "to initiate", it marks the end, not the beginning, of a college career	Commencement	1988-10-11	-
1	400	no	COLLEGES	-	The University of New Haven is actually located in West Haven in this state	Connecticut	1988-10-11	-
1	500	no	COLLEGES	-	Operated by the Congregation of Holy Cross, this university has its own hotel, power plant & post office	Notre Dame	1988-10-11	-
1	100	no	FINAL RESTING PLACES	-	His tomb in the Hollywood Hills rests between 2 trees shaped like candelabras	Liberace	1988-10-11	-
1	200	no	FINAL RESTING PLACES	-	Poet Ben Jonson was buried in this position, probably because it was cheaper that way	Vertically (standing up)	1988-10-11	-
1	300	no	FINAL RESTING PLACES	-	Jonathan Swift is buried in this capital next to a woman called Stella, thought to be his secret wife	Dublin	1988-10-11	-
1	400	no	FINAL RESTING PLACES	-	In 1944 this lady evangelist was reportedly buried with a working telephone beside her	Aimee Semple McPherson	1988-10-11	-
1	500	no	FINAL RESTING PLACES	-	Cecil B. De Mille is buried behind this movie studio where he filmed his biblical spectaculars	Paramount Studios	1988-10-11	-
2	200	no	ANCIENT HISTORY	-	He's known to most by this Latin adaptation of his Chinese title, Kung Fu-Tzu	Confucius	1988-10-11	-
2	7100	yes	ANCIENT HISTORY	-	An ancient parallel to today's Suez Canal was a canal linking the Nile river & this sea	Red Sea	1988-10-11	-
2	600	no	ANCIENT HISTORY	-	This small country included the great ports of Tyre & Sidon	Phoenicia	1988-10-11	-
2	800	no	ANCIENT HISTORY	-	After his death in 922 B.C., the 12 tribes of Israel split into 2 kingdoms	Solomon	1988-10-11	-
2	1000	no	ANCIENT HISTORY	-	Upon his assassination in 336 B.C., he was succeeded by his son, Alexander the Great	Philip II of Macedon	1988-10-11	-
2	200	no	MAN IN SPACE	-	In June 1985 Prince Sultan Salman Al-Saud went into space in one of this country's spacecrafts	United States	1988-10-11	-
2	400	no	MAN IN SPACE	-	Number of times Sally Ride rode into space	Two	1988-10-11	-
2	600	no	MAN IN SPACE	-	On this Apollo mission, a tank on the service module exploded & the lunar module was used as a lifeboat	Apollo 13	1988-10-11	-
2	800	no	MAN IN SPACE	-	On April 18, 1985 Reagan asked, by radio, if this senator would come back down & help him with the budget	Jake Garn	1988-10-11	-
2	1000	no	MAN IN SPACE	-	Skylab was originally the 3rd stage of this rocket	Saturn	1988-10-11	-
2	200	no	WORD ORIGINS	-	From the Greek "ek", meaning out & "kentron" meaning center, it's a person who's a little off-center	Eccentric	1988-10-11	-
2	400	no	WORD ORIGINS	-	From the Latin "mirari", to wonder at, we get miracle & this device people look into	Mirror	1988-10-11	-
2	600	no	WORD ORIGINS	-	Type of building named for Rome's Palatine Hill which had some	Palace	1988-10-11	-
2	800	no	WORD ORIGINS	-	Sports whose name is derived from the phrase "association football\"	Soccer	1988-10-11	-
2	1000	no	WORD ORIGINS	-	Its name comes from the place from which much of it is shipped, Oporto, Portugal	Port wine	1988-10-11	-
2	200	no	SCANDINAVIA	-	It's the largest of the Scandinavian countries	Sweden	1988-10-11	-
2	400	no	SCANDINAVIA	-	Discovery of oil under the North Sea has transformed this country's economy	Norway	1988-10-11	-
2	600	no	SCANDINAVIA	-	He was chief of the gods in both Scandinavian & German mythology	Odin	1988-10-11	-
2	200	no	BIOGRAPHIES	-	\"Bogey's Baby\"	Lauren Bacall	1988-10-11	-
2	400	no	BIOGRAPHIES	-	\"Come Up & See Me Some Time!\"	Mae West	1988-10-11	-
2	600	no	BIOGRAPHIES	-	\"Notes on a Cowardly Lion\"	Bert Lahr	1988-10-11	-
2	800	no	BIOGRAPHIES	-	\"Wired", by Bob Woodward	John Belushi	1988-10-11	-
2	1000	no	BIOGRAPHIES	-	President profiled in "Mornings on Horseback\"	Theodore Roosevelt	1988-10-11	-
2	200	no	BIRDS	-	Often vividly colored, it's the most prominent feature of a toucan	Beak	1988-10-11	-
2	400	no	BIRDS	-	The Asian jungle fowl is the direct ancestor of this domestic bird	Chicken	1988-10-11	-
2	600	no	BIRDS	-	This urban bird produces a substance called crop milk to feed its young	Pigeon	1988-10-11	-
2	800	no	BIRDS	-	One scene in "Out of Africa" featured Lake Nakuru & the 2 million of these birds that inhabit it	Flamingos	1988-10-11	-
2	1000	no	BIRDS	-	This government service regulates all banding of migratory birds in the U.S.	U.S. Fish and Wildlife Service	1988-10-11	-
3	0	no	1988	-	In April the late Dr. Paul D. White became familiar to many people who saw his portrait on this	A stamp	1988-10-11	-
1	100	no	WORLD HISTORY	-	Appropriate nickname of Ivan IV, who killed his oldest son with his own hands	\"the Terrible\"	1988-10-13	-
1	200	no	WORLD HISTORY	-	1 year before Robert the Bruce died, he was finally recognized by Edward III as king of this	Scotland	1988-10-13	-
1	300	no	WORLD HISTORY	-	The name of this Muslim empire, which ruled in India for centuries, is Persian for "Mongol\"	Mughal Empire	1988-10-13	-
1	400	no	WORLD HISTORY	-	King Menes, who unified the upper & lower regions of this ancient country, was killed by a hippopotamus	Egypt	1988-10-13	-
1	500	no	WORLD HISTORY	-	The government of Italy established this as an independent state in 1929	Vatican City	1988-10-13	-
1	100	no	\"BABY" SONGS	-	A 1920s standard proclaims, "You've got the cutest little" one of these	Baby Face	1988-10-13	-
1	300	no	\"BABY" SONGS	-	After Mac Davis wrote a few Top 10 hits for Elvis, he wrote this song for himself that reached No. 1	\"Baby, Don't Get Hooked On Me\"	1988-10-13	-
