round	value	daily_double	category	comments	answer	question	air_date	notes
1	1000	no	CALDECOTT MEDAL & HONOR BOOKS	(Alex: First, we honor those who illustrate children's books with...)	Ludwig Bemelmans was honored for illustrating this Parisian schoolgirl who had her appendix out	Madeline	2010-09-14	-
1	200	no	ROCK 'N OLD	-	Drumroll please!  In July 2010 this Beatle turned 70	Ringo Starr	2010-09-14	-
1	400	no	ROCK 'N OLD	-	This rock pioneer who sang "Sweet Little Sixteen" in 1958 turned a sweet little 83 in 2009	Chuck Berry	2010-09-14	-
1	600	no	ROCK 'N OLD	-	In February 2010 this wife of a Beatle turned 77	Yoko Ono	2010-09-14	-
1	800	no	ROCK 'N OLD	-	In April 2010 this legendary sitarist celebrated his 90th birthday	Ravi Shankar	2010-09-14	-
1	1000	no	ROCK 'N OLD	-	In 2006 Lubbock, Texas held a bash for what would have been this native son's 70th birthday	Buddy Holly	2010-09-14	-
1	200	no	EQUALS ONE	-	2.54 centimeters	one inch	2010-09-14	-
1	400	no	EQUALS ONE	-	4 cups	a quart	2010-09-14	-
1	600	no	EQUALS ONE	-	1,024 megabytes	a gigabyte	2010-09-14	-
1	800	no	EQUALS ONE	-	100 ares	a hectare	2010-09-14	-
1	1000	no	EQUALS ONE	-	453.59 grams	a pound	2010-09-14	-
1	200	no	SORT THROUGH THE WORD PROBLEM	-	If Train A leaves Oamaru at 9 a.m. at 70 MPH & Train B leaves Timaru at 1 p.m. going 80, this will still be New Zealand's capital	Wellington	2010-09-14	-
1	400	no	SORT THROUGH THE WORD PROBLEM	-	Sally has 1/3 of a 5th Avenue candy bar, Eddie has 7/8 of a Mr. Goodbar; both are made by this company	Hershey	2010-09-14	-
1	600	no	SORT THROUGH THE WORD PROBLEM	-	Mr. Jenkins has 3 nickels, 13 dimes & 54 pennies; he can't afford a 2009 Phantom from this car company	Rolls-Royce	2010-09-14	-
1	800	no	SORT THROUGH THE WORD PROBLEM	-	The Statue of Liberty weighs 225 tons; how many have read this woman's poem "The New Colossus" on the pedestal wall?	(Emma) Lazarus	2010-09-14	-
1	1000	no	SORT THROUGH THE WORD PROBLEM	-	Bo makes 86 snowballs in 1 3/4 hrs.; when will Bo know he has this 9-letter problem where ice crystals form in body tissues?	frostbite	2010-09-14	-
1	200	no	THE "A" LIST	-	It's the absence of any form of political authority	anarchy	2010-09-14	-
1	400	no	THE "A" LIST	-	Term for a large group or chain of islands	archipelago (atoll accepted)	2010-09-14	-
1	600	no	THE "A" LIST	-	The name of this refractive defect of the eye comes from the Greek	astigmatism	2010-09-14	-
1	800	no	THE "A" LIST	-	Bolivia's coat of arms features this quadruped	an alpaca	2010-09-14	-
2	400	no	THEY'RE IN HOW I MET YOUR MOTHER	-	In 2007 Neil Patrick Harris voiced his "Mother" role, Barney, on this animated Fox show with the Griffins	Family Guy	2010-09-14	-
2	800	no	THEY'RE IN HOW I MET YOUR MOTHER	-	Before playing Robin, Cobie Smulders shared the screen with Clark, Lana & Lex on this drama	Smallville	2010-09-14	-
2	1200	no	THEY'RE IN HOW I MET YOUR MOTHER	-	In "I Love You, Man", Jason Segel gets put in a sleeper hold by this ex-"Incredible Hulk\"	(Lou) Ferrigno	2010-09-14	-
2	1600	no	THEY'RE IN HOW I MET YOUR MOTHER	-	In 2003 Josh Radnor appeared on "ER" & this Alan Ball HBO series where you ended up if you didn't make it out of the ER	Six Feet Under	2010-09-14	-
2	2000	no	THEY'RE IN HOW I MET YOUR MOTHER	-	Alyson Hannigan made "this one time, at band camp" a catchphrase in this 1999 movie comedy	American Pie	2010-09-14	-
2	400	no	LIVING IN NYC	-	This "numerical" club on 52nd boasted Ernest Hemingway as a regular	21	2010-09-14	-
2	800	no	LIVING IN NYC	-	In 2010 you could check out the "Bauhaus Lounge" exhibit at this museum on 53rd Street	the MoMA	2010-09-14	-
2	1200	no	LIVING IN NYC	-	This transport takes 60,000 people a day across the water between 2 boroughs, for free	the Staten Island ferry	2010-09-14	-
2	1600	no	LIVING IN NYC	-	Architect William Van Alen put radiator caps on the 31st floor of this art deco landmark at 405 Lexington	the Chrysler Building	2010-09-14	-
2	2000	no	LIVING IN NYC	-	In 1942 Fiorello LaGuardia & his family moved into this building at 88th Street & East End Avenue	Gracie Mansion	2010-09-14	-
2	400	no	SUIT UP!	-	A suit of executive cut is for men who are a little more, how shall I say... well, you tell me	heavy	2010-09-14	-
2	800	no	IT'S GONNA "BE"...	-	A gin from London, named for someone at the Tower of London	a Beefeater	2010-09-14	-
2	1200	no	IT'S GONNA "BE"...	-	It partners with "& between" to mean "in an unresolved position\"	betwixt	2010-09-14	-
2	1600	no	IT'S GONNA "BE"...	-	This 9-letter area is the first objective of a military force landing on an enemy shore	a beachhead	2010-09-14	-
2	2000	no	IT'S GONNA "BE"...	-	It's an important step leading to canonization	beatification	2010-09-14	-
2	400	no	WAIT FOR IT...	-	The last time this came close to Earth was in 1986 & it's expected again as it completes its 76-year cycle	Halley's comet	2010-09-14	-
2	800	no	WAIT FOR IT...	-	This slow-moving ketchup used Carly Simon's "Anticipation" in ads	Heinz	2010-09-14	-
2	7000	yes	WAIT FOR IT...	-	In this play, a boy says that the title character "won't come this evening, but surely tomorrow\"	Waiting for Godot	2010-09-14	-
2	2000	no	WAIT FOR IT...	-	She was a lady-in-waiting to Anne Boleyn before she became the next queen	Jane Seymour	2010-09-14	-
2	400	no	LEGENDARY!	-	In a Homeric epic, he's ordered home to his kingdom in Ithaca after the fall of Troy	Odysseus	2010-09-14	-
2	800	no	LEGENDARY!	-	This Greek god is told: "You are... the most hateful of gods... for dear to you always are strife and wars\"	Ares	2010-09-14	-
2	1200	no	LEGENDARY!	-	In Greek myth, Zephyrus is the west this	wind	2010-09-14	-
2	5000	yes	LEGENDARY!	-	He invented the lyre & gave it to Apollo; Apollo gave him the caduceus in return	Hermes	2010-09-14	-
2	2000	no	LEGENDARY!	-	He showed Medusa's severed head to Atlas, turning Atlas to stone	Perseus	2010-09-14	-
3	0	no	LITERARY & MOVIE TITLE OBJECTS	-	The inspiration for this title object in a novel & a 1957 movie actually spanned the Mae Khlung River	\"The Bridge on the River Kwai\\"	2010-09-14	-
1	200	no	ATOLLS	-	Perhaps the only world capital we've never before asked about is Funafuti, an atoll in this ocean: it's Tuvalu's capital	the Pacific Ocean	2010-09-15	-
1	400	no	ATOLLS	-	In its local version the name of this festive island is spelled K-i-r-i-t-i-m-a-t-i	Christmas Island	2010-09-15	-
1	1800	yes	ATOLLS	-	From April to August 1958 the U.S. conducted 22 of these on Enewetak Atoll to get them in before a ban took effect	nuclear tests	2010-09-15	-
1	1000	no	ATOLLS	-	Bring me the head of this atoll largest in the Chagos Archipelago, where the U.S. has a naval facility	Diego Garcia	2010-09-15	-
1	200	no	CABLE GUYS	(Alex: You ID the show for us, please.)	Kevin Dillon as Johnny "Drama", Vincent Chase's older brother	Entourage	2010-09-15	-
1	400	no	CABLE GUYS	(Alex: You ID the show for us, please.)	Jonathan Rhys Meyers as King Henry VIII	The Tudors	2010-09-15	-
1	600	no	CABLE GUYS	(Alex: You ID the show for us, please.)	Mark Feuerstein as Hank Lawson, a doctor who makes mansion calls in the Hamptons	Royal Pains	2010-09-15	-
1	800	no	CABLE GUYS	(Alex: You ID the show for us, please.)	Bryan Cranston as chemistry teacher-turned-drug kingpin Walter White	Breaking Bad	2010-09-15	-
1	1000	no	CABLE GUYS	(Alex: You ID the show for us, please.)	Alexander Skarsgard as Eric Northman, an old & powerful Nordic vampire	True Blood	2010-09-15	-
1	200	no	ANNUALLY OBSERVED	-	April 29 is Emperor's Day in this Asian country	Japan	2010-09-15	-
1	400	no	ANNUALLY OBSERVED	-	In England the anniversary of this queen's birthday is observed on a Saturday following May 24	Victoria	2010-09-15	-
1	600	no	ANNUALLY OBSERVED	-	A Hallmark card for these professionals' day, near Mother's Day, refers to their "patient, giving ways\"	nurses	2010-09-15	-
1	800	no	ANNUALLY OBSERVED	-	Celebrated in Asia in the fall, Diwali is an annual festival of lights of this religion	Hinduism	2010-09-15	-
1	1000	no	ANNUALLY OBSERVED	-	This August 15 feast day commemorates the Virgin Mary's ascension to Heaven	the Assumption	2010-09-15	-
1	200	no	CHESS PIECES	-	The chess piece that there are the most of	the pawns	2010-09-15	-
1	400	no	CHESS PIECES	-	The 2 chess pieces of which each side has only one	the king & queen	2010-09-15	-
1	600	no	CHESS PIECES	-	The piece that shares its name with a job in the Catholic church	the bishop	2010-09-15	-
1	800	no	CHESS PIECES	-	The one that shares its name with a crow relative	a rook	2010-09-15	-
1	1000	no	CHESS PIECES	-	The only piece in the back row that can start a game	a knight	2010-09-15	-
1	200	no	1970	-	In May a rally at this Ohio university turned tragic when 4 students were slain by National Guardsmen	Kent State	2010-09-15	-
1	400	no	1970	-	Garry Trudeau's "Bull Tales" was renamed this & began appearing in some 2 dozen newspapers	Doonesbury	2010-09-15	-
1	600	no	1970	-	Legislation signed on April 1 (no joke) banned ads for these on TV	cigarettes	2010-09-15	-
1	1000	no	1970	-	In November a memorial service was held at Notre Dame for this former French president who died at 79	(Charles) de Gaulle	2010-09-15	-
1	200	no	BACKWORDS	(Alex: Each correct response will be a word in the clue that is spelled backwards.)	If that Chihuahua yaps any more, I swear I'm going to do this to it	spay	2010-09-15	-
1	400	no	BACKWORDS	(Alex: Each correct response will be a word in the clue that is spelled backwards.)	God didn't like the joke about the dyslexic agnostic, you know, where the guy wonders if there really is a this	a dog	2010-09-15	-
1	600	no	BACKWORDS	(Alex: Each correct response will be a word in the clue that is spelled backwards.)	I believe these were the cause of the missing produce on the White Star Line's flagship	rats	2010-09-15	-
1	800	no	BACKWORDS	(Alex: Each correct response will be a word in the clue that is spelled backwards.)	I felt it was excessive when the waiter was rotated on one of these after complaining about his tips	a spit	2010-09-15	-
1	1000	no	BACKWORDS	(Alex: Each correct response will be a word in the clue that is spelled backwards.)	\"The Rime of the Ancient Mariner" was the favorite poem of the Middle East leader with this title	Emir	2010-09-15	-
2	400	no	ART SCHOOL	-	The School of Fontainebleau is named for one of these built by Francis I in the 1530s	a palace	2010-09-15	-
2	10000	yes	ART SCHOOL	-	The Stroganov School in Russia specialized in these exquisite artworks for private devotions	icons	2010-09-15	-
2	1600	no	ART SCHOOL	-	While part of the Avignon School, Simone Martini met this poet & painted a portrait of his beloved Laura	Petrarch	2010-09-15	-
2	2000	no	ART SCHOOL	-	The school named for this big city began in the 1940s & mutated into Abstract Expressionism, Pop Art, etc.	New York City	2010-09-15	-
2	400	no	SINGERS ON SCREEN	-	This pop diva was downright dowdy in her role as a welfare caseworker in "Precious\"	Mariah Carey	2010-09-15	-
2	800	no	SINGERS ON SCREEN	-	He was clean-shaven & minus the cowboy hat as Sandra Bullock's husband in "The Blind Side\"	(Tim) McGraw	2010-09-15	-
2	1200	no	SINGERS ON SCREEN	-	As Saraghina in "Nine", this pop star belts out "Be Italian\"	Fergie	2010-09-15	-
2	2000	no	SINGERS ON SCREEN	-	As June Boatwright in "The Secret Life of Bees", she didn't play the piano but rather the cello, which she learned for the role	Alicia Keys	2010-09-15	-
2	400	no	AMPHIBIANS	-	A South American toad displays its orange feet to predators to let them know it's this	poisonous	2010-09-15	-
2	800	no	AMPHIBIANS	-	In salamanders named for a lack of these internal organs, a tiny pulmonary artery runs in the body wall	lungs	2010-09-15	-
2	1200	no	AMPHIBIANS	-	A South African frog favors the arum type rather than the water type of this plant	a lily	2010-09-15	-
2	1600	no	AMPHIBIANS	-	Many caecilians have these in their skin, like snakes, which they resemble, but unlike most other amphibians	scales	2010-09-15	-
2	2000	no	AMPHIBIANS	-	4-letter word for a salamander that leans toward the land side of amphibianness	a newt	2010-09-15	-
2	400	no	IT'S NOT EASY BEING TWEEN	-	Tweens can spend hours on this 140-character max website created by a 10-person startup called Obvious	Twitter	2010-09-15	-
2	800	no	IT'S NOT EASY BEING TWEEN	-	From the Latin for "adulthood", this process generally starts for girls between 10 & 12 & boys, 12 to 14	puberty	2010-09-15	-
2	1200	no	IT'S NOT EASY BEING TWEEN	-	Tweens watching this young man's video "Baby" on YouTube helped it to a record 260 million views as of summer 2010	Justin Bieber	2010-09-15	-
2	1600	no	IT'S NOT EASY BEING TWEEN	-	Alliterative 2-word term for the actions of a tween's social group to make him or her conform	peer pressure	2010-09-15	-
2	2000	no	IT'S NOT EASY BEING TWEEN	-	Hmm, your tween is reading works in this movement, like Camus' "Caligula"? That's both impressive & disturbing	existentialism	2010-09-15	-
2	400	no	LOVABLE QUOTES	-	Around 1387, this poet wisely noted, "in love, ther is but litel reste\"	Chaucer	2010-09-15	-
2	800	no	LOVABLE QUOTES	-	\"Love is strong as death: jealousy is cruel as the grave" is from this biblical "song" book	the Song of Solomon	2010-09-15	-
2	1200	no	LOVABLE QUOTES	-	In "A Woman of No Importance", he wrote, "One should always be in love, that is why one should never marry\"	Oscar Wilde	2010-09-15	-
2	2000	yes	LOVABLE QUOTES	-	A little late, this Shakespearean character describes himself as "one that loved not wisely, but too well\"	Othello	2010-09-15	-
2	2000	no	LOVABLE QUOTES	-	Thomas Fuller observed that "love and pride stock" this British mental hospital	Bedlam (or Bethlehem Royal)	2010-09-15	-
2	400	no	\"L" 8-LETTER WORDS	(Alex: Each correct response will contain 8 letters and begin with an 'L'.)	It's said there are 3 things that matter in real estate: this. this, this	location	2010-09-15	-
2	800	no	\"L" 8-LETTER WORDS	(Alex: Each correct response will contain 8 letters and begin with an 'L'.)	There once was a clue in our place/ about this type of poem, not mace/ short & quick/ a niffy old trick/ but then we ran out of	a limerick	2010-09-15	-
2	1200	no	\"L" 8-LETTER WORDS	(Alex: Each correct response will contain 8 letters and begin with an 'L'.)	One honored for achieving distinction in a certain field; poet is one type	laureate	2010-09-15	-
2	1600	no	\"L" 8-LETTER WORDS	(Alex: Each correct response will contain 8 letters and begin with an 'L'.)	The this & Lymphoma Society is a charity fighting blood cancers	Leukemia	2010-09-15	-
2	2000	no	\"L" 8-LETTER WORDS	(Alex: Each correct response will contain 8 letters and begin with an 'L'.)	To contest in court or to carry on a lawsuit	litigate	2010-09-15	-
3	0	no	MONARCHS	-	From 1513 to 1972, only men named Christian & Frederick alternated as rulers of this nation	Denmark	2010-09-15	-
1	200	no	THE 23rd PSALM	(Alex: This is according to the King James Bible.)	They're the first 5 words of the psalm	The Lord is my shepherd	2010-09-16	-
1	400	no	THE 23rd PSALM	(Alex: This is according to the King James Bible.)	\"He maketh me to lie down in green pastures; he leadeth me beside" these	still waters	2010-09-16	-
1	600	no	THE 23rd PSALM	(Alex: This is according to the King James Bible.)	These 2 items, "they comfort me\"	rod & staff	2010-09-16	-
1	800	no	THE 23rd PSALM	(Alex: This is according to the King James Bible.)	\"Thou preparest a table before me in the presence of" these	mine enemies	2010-09-16	-
1	1000	no	THE 23rd PSALM	(Alex: This is according to the King James Bible.)	\"Surely" these 2 quantities "shall follow me all the days of my life\"	goodness & mercy	2010-09-16	-
1	200	no	GOOD SPORTSMANSHIP	-	J.P. Hayes cost himself a 2009 spot on this tour by confessing to using an unapproved ball	the PGA tour	2010-09-16	-
1	400	no	GOOD SPORTSMANSHIP	-	In 2008 Central Wash. players of this sport carried injured Sara Tucholsky of Western Oregon around the bases	softball	2010-09-16	-
1	600	no	GOOD SPORTSMANSHIP	-	Mike Bossy & Alexander Mogilny have won the Lady Byng Trophy for gentlemanly conduct in this sport	hockey	2010-09-16	-
1	800	no	GOOD SPORTSMANSHIP	-	The chronicles of this hard-serving American include, in 2005, calling an opponent's shot in, costing himself the match	Andy Roddick	2010-09-16	-
1	1000	no	GOOD SPORTSMANSHIP	-	This backcourt partner of Isiah Thomas on the "bad boys" of Detroit won the NBA's 1st Sportsmanship Award	Joe Dumars	2010-09-16	-
1	200	no	SILENCE	-	In a silent one of these, the bids are written--none of that "do I hear..." business	an auction	2010-09-16	-
1	400	no	SILENCE	-	The journal of this quiet type of institution gives an award for the one "of the Year"; in 2010 it was in Columbus	a library	2010-09-16	-
1	1500	yes	SILENCE	-	The type used for a trumpet or sax is more familiar, but string instruments can be muffled with this device	a mute	2010-09-16	-
1	800	no	SILENCE	-	No cell phone use is permitted on "quiet cars", begun in 2000 on this service's Philly-Washington run	Amtrak	2010-09-16	-
1	1000	no	SILENCE	-	The name of this branch of monks known for keeping silent comes from a 17th century Cistercian Abbey	the Trappists	2010-09-16	-
1	200	no	\"V\"	-	Sabin and Salk product	vaccines	2010-09-16	-
1	400	no	\"V\"	-	A tramp or wanderer	a vagabond	2010-09-16	-
1	600	no	\"V\"	-	A silk textile with a short, smooth surface, or the covering on deer's developing antlers	velvet	2010-09-16	-
1	800	no	\"V\"	-	9-letter word meaning to waver between courses of action	vacillate	2010-09-16	-
1	1000	no	\"V\"	-	2-word legal term for preliminary examination of jurors	voir dire	2010-09-16	-
1	200	no	PUSH BY SAFIRE	-	William Safire won this prize in 1978 "For Commentary on the Bert Lance Affair" ("Affair" being Lance's banking practices)	the Pulitzer	2010-09-16	-
1	400	no	PUSH BY SAFIRE	-	Safire wrote, "A president's ability to deflect charges of sleaze...aimed at his administration" was a this-coated presidency	teflon	2010-09-16	-
1	600	no	PUSH BY SAFIRE	-	In 2006 George W. Bush awarded Safire this "presidential" item, the highest honor given to civilians	the Medal of Freedom	2010-09-16	-
1	800	no	PUSH BY SAFIRE	-	Safire defined "the proof of guilt that precipitates resignations" as this 2-word term describing a discharged firearm	a smoking gun	2010-09-16	-
1	1000	no	PUSH BY SAFIRE	-	At the American National Exhibition in Moscow in 1959, Safire corralled these 2 politicos into a mock kitchen & the 2 debated	Nixon & Khrushchev	2010-09-16	-
2	400	no	WORLD LEADERS	-	Elected in 2008, president Dimitris Christofias of this divided island nation is the EU's only communist head of state	Cyprus	2010-09-16	-
2	800	no	WORLD LEADERS	-	Lee Myung-Bak is its head of state; he makes the news a bit less often than his counterpart to the north	South Korea	2010-09-16	-
2	1200	no	WORLD LEADERS	-	Serzh Sargsian is its president, Tigran Sargsian is its prime minister	Armenia	2010-09-16	-
2	1600	no	WORLD LEADERS	-	Former Sofia mayor Boyko Borissov is now its prime minister	Bulgaria	2010-09-16	-
2	2000	no	WORLD LEADERS	-	It's prime minister Mr. Tuila'Epa, won a silver medal in archery at the 2007 South Pacific Games	Samoa	2010-09-16	-
2	400	no	THE TREES WERE ANGRY THAT DAY, MY FRIENDS	-	An apple tree angrily slaps the hand of a Kansas girl trying to pick from it in this film	The Wizard of Oz	2010-09-16	-
2	800	no	THE TREES WERE ANGRY THAT DAY, MY FRIENDS	-	In the third film of this title guy's animated series, Fiona's planned attack on 2 tree/ guards doesn't make them happy	Shrek	2010-09-16	-
2	1200	no	THE TREES WERE ANGRY THAT DAY, MY FRIENDS	-	Treebeard rallies the Ents & goes after Saruman's forces in this second film in the "Lord of the Rings" trilogy	The Two Towers	2010-09-16	-
2	1600	no	THE TREES WERE ANGRY THAT DAY, MY FRIENDS	-	A tree snatches Robbie in this 1982 thriller known for the catchphrase "They're heee-eere!\"	Poltergeist	2010-09-16	-
2	2000	no	THE TREES WERE ANGRY THAT DAY, MY FRIENDS	-	In M. Night Shyamalan's "The Happening", the trees are mad at us, & Elliot Moore, played by him, must deal with it	(Mark) Wahlberg	2010-09-16	-
2	400	no	BESTSELLERS	-	Numerical title of Jeffrey Toobin's look "Inside the Secret World of the Supreme Court\"	The Nine	2010-09-16	-
2	800	no	BESTSELLERS	-	Don Piper describes his brush with death in "90 Minutes in" this place	Heaven	2010-09-16	-
2	1200	no	BESTSELLERS	-	A vampire series by Kerrelyn Sparks is punningly titled "Love at" this	Stake	2010-09-16	-
2	400	no	DOW JONES INDUSTRIAL AVERAGE COMPANIES	-	There's American Express & this "of America\"	Bank	2010-09-16	-
2	800	no	DOW JONES INDUSTRIAL AVERAGE COMPANIES	-	It has a Supercenter on South 9th St. in Salina, Kansas	Walmart	2010-09-16	-
