round	value	daily_double	category	comments	answer	question	air_date	notes
2	1000	no	4-LETTER WORDS	-	Spelled forward it's how you feel, backwards it spells disaster	mood or doom	1985-09-09	-
2	200	no	LAW	-	Use of reasonable force to protect oneself is called this	self-defense	1985-09-09	-
2	400	no	LAW	-	For only time in U.S. history, he had Congress suspend habeus corpus during the Civil War	Abraham Lincoln	1985-09-09	-
2	600	no	LAW	-	Court session when a prisoner hears charges against him & enters plea	arraignment	1985-09-09	-
2	1200	yes	LAW	-	The Supreme Court said electrocuting someone again after the chair failed once wasn't this	cruel & unusual punishment	1985-09-09	-
2	1000	no	LAW	-	Specific purpose stated in 2nd Amendment for right to bear arms	for the furnishment of a militia	1985-09-09	-
2	200	no	NEW ENGLAND	-	This New England state is about the same size as the other 5 combined	Maine	1985-09-09	-
2	400	no	NEW ENGLAND	-	Shortest state motto, "Hope!", appropriately belongs to this New England state	Rhode Island	1985-09-09	-
2	600	no	NEW ENGLAND	-	The first & last of 6 New England-born presidents both had this first name	John	1985-09-09	-
2	800	no	NEW ENGLAND	-	In '64, it became the 1st in the nation to have a state lottery	New Hampshire	1985-09-09	-
2	1000	no	NEW ENGLAND	-	Sikorsky built 1st one-rotor helicopter in this state, which still makes most helicopters	Connecticut	1985-09-09	-
2	200	no	GHOSTS	-	In the U.S., it's traditionally the best night of the year to see ghosts	Halloween	1985-09-09	-
2	400	no	GHOSTS	-	He, not the president, is said to haunt Ford's Theater in Washington, D.C.	John Wilkes Booth	1985-09-09	-
2	600	no	GHOSTS	-	At Windsor Castle, this Tudor queen supposedly haunts the queen's library	Elizabeth I	1985-09-09	-
2	800	no	GHOSTS	-	Shakespearean monarch visited by 11 ghosts of his victims before the Battle of Bosworth Field	Richard III	1985-09-09	-
2	1000	no	GHOSTS	-	A hideous Arabian ghost who steals corpses, it's come to mean any grave robber	ghoul	1985-09-09	-
3	0	no	WOMEN IN SPORTS	-	Among the women prominent in this sport are Rachel McLish, Lori Bowen & Cory Everson	bodybuilding	1985-09-09	-
1	100	no	TRAVEL & TOURISM	-	The Pocono Mts. have special resorts with heart-shaped tubs that cater primarily to this group	honeymooners (newlyweds)	1985-09-19	-
1	200	no	TRAVEL & TOURISM	-	Not in Ohio but in this Spanish city can you visit El Greco's home	Toledo	1985-09-19	-
1	300	no	TRAVEL & TOURISM	-	These ticket holders anxiously await no-shows & cancellations so they might board the plane	standbys	1985-09-19	-
1	400	no	TRAVEL & TOURISM	-	CP Air's home country	Canada	1985-09-19	-
1	500	no	TRAVEL & TOURISM	-	This large resort island off the Yucatan Peninsula was setting for movie "Against All Odds\"	Cozumel	1985-09-19	-
1	100	no	KID STUFF	-	The first commercially produced was Pong	video game	1985-09-19	-
1	200	no	KID STUFF	-	As Cubs are to Boy Scouts, as Brownies are to Girl Scouts, these are to Camp Fire	Bluebirds	1985-09-19	-
1	300	no	KID STUFF	-	Its championship games are held in Williamsport, Pennsylvania, where it was founded	Little League Baseball	1985-09-19	-
1	400	no	KID STUFF	-	Superboy's "Dog of Steel\"	Krypto	1985-09-19	-
1	500	no	KID STUFF	-	When kids play it in England, they jump on 2 legs instead of 1 & hold the "puck" between their feet	hopscotch	1985-09-19	-
1	100	no	FAMILIAR PHRASES	-	Actors' good luck phrase which might come from fact that Sarah Bernhardt had only 1 "gam\"	break a leg	1985-09-19	-
1	200	no	FAMILIAR PHRASES	-	\"Getting up on the wrong side" reflects belief that all good forces were on this side of the body	right	1985-09-19	-
1	300	no	FAMILIAR PHRASES	-	Meaning "innocent as a babe", it comes from part of newborn animals that takes longest to dry	wet behind the ears	1985-09-19	-
1	400	no	FAMILIAR PHRASES	-	This "all inclusive" phrase comes from Old English "bottel", meaning bundle, & kit, a soldier's bag	kit & kaboodle	1985-09-19	-
1	1000	yes	FAMILIAR PHRASES	-	Referring to one who has a brief moment of glory, it comes from the misfire of a musket	flash in the pan	1985-09-19	-
1	100	no	OPERA	-	Country where Madame Butterfly flitted	Japan	1985-09-19	-
1	200	no	OPERA	-	Male vocal range between a bass & a tenor	baritone	1985-09-19	-
1	300	no	OPERA	-	Puccini opera translated "The Bohemians", based on the novel "Scenes from Bohemian Life\"	\"La Boheme\"	1985-09-19	-
1	400	no	OPERA	-	One film version of this opera was titled "The Cigarette Maker of Seville\"	\"Carmen\"	1985-09-19	-
1	100	no	\'60s TRIVIA	-	In '68, Richard Nixon was one of many who spoke this "Laugh-In" line	\"Sock It to Me!\"	1985-09-19	-
1	200	no	\'60s TRIVIA	-	As his "Army" cheered, he was named Associated Press' "Athlete of the Decade\"	Arnold Palmer	1985-09-19	-
1	300	no	\'60s TRIVIA	-	This futuristic cartoon show was appropriately 1st series broadcast by ABC in color	The Jetsons	1985-09-19	-
1	400	no	\'60s TRIVIA	-	Practice given a national plan by the Uniform Act of 1966	daylight savings time	1985-09-19	-
1	500	no	\'60s TRIVIA	-	Carol Doda made entertainment history by dancing in 1 of this designer's topless swimsuits	Rudi Gernreich	1985-09-19	-
1	100	no	COMPARISONS	-	African desert over 3 times larger than the neighboring Mediterranean Sea	Sahara	1985-09-19	-
1	200	no	COMPARISONS	-	At age 37, Peter Hodgson invented Silly Putty & Michelangelo finished this project	the Sistine Chapel	1985-09-19	-
1	300	no	COMPARISONS	-	If a man could proportionally lift as much as this insect, he'd lift 8,100 lbs.	ant	1985-09-19	-
1	400	no	COMPARISONS	-	The smallest created had 4 clues; the largest, 25,614	crossword puzzle	1985-09-19	-
1	500	no	COMPARISONS	-	Asian nation over 12 times larger than the U.K., its former ruler	India	1985-09-19	-
2	200	no	HISTORY	-	In 1945 Clement Attlee defeated him, becoming British prime minister	Winston Churchill	1985-09-19	-
2	400	no	HISTORY	-	On July 3, 1962, this country proclaimed Algeria's independence from it	France	1985-09-19	-
2	600	no	HISTORY	-	Briton who from 1577-80 performed the feat Magellan missed, circling the globe	Sir Francis Drake	1985-09-19	-
2	800	no	HISTORY	-	Prominent Cent. European country not unified until 1871	Germany	1985-09-19	-
2	1000	no	HISTORY	-	In 1936, his "General Theory of Employment, Interest, & Money" changed world economics	John Maynard Keynes	1985-09-19	-
2	200	no	BEST SELLERS	-	This biblical king is enjoying a revival in both a Joseph Heller novel & a Richard Gere film	King David	1985-09-19	-
2	400	no	BEST SELLERS	-	Having "phoned home", his adventure continues in "The Book of the Green Planet\"	E.T.	1985-09-19	-
2	600	no	BEST SELLERS	-	In 1983, Thomas J. Peters & Robert H. Waterman, Jr. went "In Search of" this in Amer. businesses	Excellence	1985-09-19	-
2	800	no	BEST SELLERS	-	\"So Long, & Thanks for All the Fish" is the 4th book in this Douglas Adams trilogy	The Hitchhiker's Guide to the Galaxy	1985-09-19	-
2	1000	no	BEST SELLERS	-	By its 3rd week out in '84, this work of 88-year-old Helen Hooven Santmyer was #1	\"...And Ladies of the Club\"	1985-09-19	-
2	200	no	MOVIE MATH	-	\"The 5000 Fingers of Dr. T" minus "5 Easy Pieces\"	4,995	1985-09-19	-
2	400	no	MOVIE MATH	-	Sum of the digits in "THX-1138\"	13	1985-09-19	-
2	600	no	MOVIE MATH	-	\"The 7 Year Itch" plus "10 North Frederick" divided by "2 for the Road\"	8 1/2	1985-09-19	-
2	1100	yes	MOVIE MATH	-	\"Friday the 13th" times its sequels	52 (13 X 4)	1985-09-19	-
2	1000	no	MOVIE MATH	-	\"The Faces of Dr. Lao" plus "The Faces of Eve\"	10 (7 + 3)	1985-09-19	-
2	200	no	REPUBLICANS	-	In 1964 he offered voters "A Choice, not an Echo\"	Barry Goldwater	1985-09-19	-
2	400	no	REPUBLICANS	-	In '74, he became only U.S. president ever to appear on the stage of the Grand Ole Opry	Richard Nixon	1985-09-19	-
2	200	no	MAMMALS	-	Though closely related, they are generally larger & have longer ears than rabbits	hares	1985-09-19	-
2	400	no	MAMMALS	-	Livestock, not humans, are the most common victims of these bats who feed on blood	vampire bats	1985-09-19	-
2	600	no	MAMMALS	-	Females of this mammal order found mainly in Australia have twin wombs & birth passages	marsupials	1985-09-19	-
2	800	no	MAMMALS	-	Wolves help maintain healthy herds among their prey by eliminating these	sick (weak) animals	1985-09-19	-
2	1000	no	MAMMALS	-	Deepest divers of all whales, this kind has been found at depths of 3,700 feet	sperm whales	1985-09-19	-
2	200	no	\"WHITE\"	-	\"Moonshine\"	white lightning	1985-09-19	-
2	1000	yes	\"WHITE\"	-	(Audio Daily Double) The bird whose distinctive call is the following:	bobwhite	1985-09-19	-
2	600	no	\"WHITE\"	-	Aunt Emma's green & purple glass bowl, or anything else of dubious value passed over at garage sales	white elephant	1985-09-19	-
2	800	no	\"WHITE\"	-	Kipling poem about supposed responsibility of whites to govern world's non-whites	\"The White Man's Burden\"	1985-09-19	-
2	1000	no	\"WHITE\"	-	A hazard for winter sportsmen, marked by invisible horizon & absence of shadow	whiteout	1985-09-19	-
3	0	no	THE CALENDAR	-	Date of the final day of the 20th century	December 31, 2000	1985-09-19	-
1	100	no	FICTION	-	He & his band of "merry men" appear in "Ivanhoe\"	Robin Hood	1985-09-20	-
1	200	no	FICTION	-	In "Tom Sawyer", the widow Douglas takes him into her home	Huck Finn	1985-09-20	-
1	300	no	FICTION	-	As this title character, Philip Nolan was never to hear the name of the United States again	The Man Without a Country	1985-09-20	-
1	400	no	FICTION	-	Appropriately, Nathan Detroit moves his floating crap game to a sewer in this musical	\"Guys and Dolls\"	1985-09-20	-
1	500	no	FICTION	-	Queequeg's occupation in "Moby Dick\"	harpooner	1985-09-20	-
1	100	no	DIRECTIONS	-	Disney film which featured Br'er Rabbit & Uncle Remus	Song of the South	1985-09-20	-
1	200	no	DIRECTIONS	-	Baffin Island, 5th largest in world, is part of this vast region covering a third of Canada	Northwest Territories	1985-09-20	-
1	300	no	DIRECTIONS	-	A zephyr is a breeze that blows from this direction	the west	1985-09-20	-
1	600	yes	DIRECTIONS	-	Multidirectional 1st line of Academy Award song "Buttons & Bows\"	\"East is East & West is West\"	1985-09-20	-
1	500	no	DIRECTIONS	-	From 1952-'54, Richard Denning & Barbara Britton had this TV identity	Mr. & Mrs. North	1985-09-20	-
1	100	no	RITUALS	-	The full ritual for doing this can involve decapitation as well as a stake through the heart	killing a vampire	1985-09-20	-
1	200	no	RITUALS	-	Egyptians believed on this day of the month of Pharmuchi you shouldn't go anywhere, Friday or not	13th day of the month	1985-09-20	-
1	300	no	RITUALS	-	On Twelfth Night in Sweden, people go house to house, taking these down & eating the ornaments	Christmas trees	1985-09-20	-
1	100	no	ANIMAL ADJECTIVES	-	When something smells suspicious	fishy	1985-09-20	-
1	200	no	ANIMAL ADJECTIVES	-	Something shabby, as though gnawed by rodents	ratty	1985-09-20	-
1	300	no	ANIMAL ADJECTIVES	-	What you might feel after spilling wine all over your hostess' lamb chops	sheepish	1985-09-20	-
1	400	no	ANIMAL ADJECTIVES	-	Stubborn	mulish	1985-09-20	-
1	500	no	ANIMAL ADJECTIVES	-	A vulpine synonym for sexy	foxy	1985-09-20	-
1	100	no	NUMBERS IN SONG	-	According to Bobby Vee, the night has this many eyes	a thousand	1985-09-20	-
1	200	no	NUMBERS IN SONG	-	\"She was just" this, "you know what I mean? And the way she looked was way beyond compare\"	17	1985-09-20	-
1	300	no	NUMBERS IN SONG	-	\"Ooh, you came out of a dream, peaches & cream, lips like strawberry wine, you're" this	16	1985-09-20	-
1	400	no	NUMBERS IN SONG	-	According to Gene McDaniels, the 1st woman wasn't made of Adam's rib, but of this	a hundred pounds of clay	1985-09-20	-
1	100	no	FOOD & DRINK	-	Besides corn, the other main ingredient in succotash	lima beans	1985-09-20	-
1	200	no	FOOD & DRINK	-	A kiddie "cocktail" featuring grenadine syrup & a cherry, but not Bojangles	Shirley Temple	1985-09-20	-
1	300	no	FOOD & DRINK	-	Before the 1820s, this meal was called dinner	lunch	1985-09-20	-
1	400	no	FOOD & DRINK	-	Called "nervous pudding", it became popular after introduction of this trademarked brand in 1902	Jell-O	1985-09-20	-
1	500	no	FOOD & DRINK	-	Tripe is this part of a cow or sheep	stomach	1985-09-20	-
2	200	no	RENAISSANCE ART	-	Of Michelangelo, Leonardo Da Vinci, & El Greco, the one born 1st	Leonardo Da Vinci	1985-09-20	-
2	400	no	RENAISSANCE ART	-	Known for his buxom nudes, this Flemish artist produced at least 1200 paintings	Peter Paul Rubens	1985-09-20	-
2	600	no	RENAISSANCE ART	-	Italians were masters of this medium of painting on fresh plaster	fresco	1985-09-20	-
2	800	no	RENAISSANCE ART	-	Though German, famed portrait artist Hans Holbein became court painter to this English king	Henry VIII	1985-09-20	-
2	1000	no	RENAISSANCE ART	-	Known for his Madonnas & his mistresses, this Italian's death at 37 was blamed on "an unusually wild debauch\"	Raphael	1985-09-20	-
2	200	no	THANKSGIVING	-	Signed aboard ship, it was 1st agreement for self-government ever in effect in America	The Mayflower Compact	1985-09-20	-
2	400	no	THANKSGIVING	-	The Pilgrims ended up some 500 miles N.E. of this, their intended destination	(Jamestown) Virginia	1985-09-20	-
2	600	no	THANKSGIVING	-	FDR moved Thanksgiving from last to 4th Thursday in November to encourage this	encourage Christmas shopping	1985-09-20	-
2	1000	yes	THANKSGIVING	-	This couple's descendants include J.Q. Adams &, fittingly, H.W. Longfellow	John & Priscilla Alden	1985-09-20	-
2	1000	no	THANKSGIVING	-	In November 1621, there were only 5 of them living in Plymouth Colony	women	1985-09-20	-
2	200	no	ASTRONOMY	-	Common name of the Aurora Borealis	the Northern Lights	1985-09-20	-
2	400	no	ASTRONOMY	-	Since ancient Greece, their brightness has been measured in magnitude	stars	1985-09-20	-
2	600	no	ASTRONOMY	-	His book "Sidereus Nuncius" on telescope use was a best seller of 1610	Galileo	1985-09-20	-
2	800	no	ASTRONOMY	-	The Perseids of August & the Taurids of November are showers of these	meteors	1985-09-20	-
2	1000	no	ASTRONOMY	-	During this, irregularities of the moon's edge cause what are called Baily's Beads	solar eclipse	1985-09-20	-
2	200	no	WORLD CAPITALS	-	Beethoven's birthplace, it's now West Germany's capital	Bonn	1985-09-20	-
2	400	no	WORLD CAPITALS	-	This country's capital is Rabat, not Casablanca	Morocco	1985-09-20	-
2	200	no	FIRST LINES	-	The 3 groups mentioned in the 1st line of Marc Antony's eulogy on Caesar	friends, Romans, countrymen	1985-09-20	-
2	400	no	FIRST LINES	-	It begins, "Mr. Phileas Fogg lived in 1872, at No. 7, Saville Road, Burlington Gardens...\"	Around the World in Eighty Days	1985-09-20	-
2	600	no	FIRST LINES	-	Philip Roth story where Neil tells us, "The 1st time I saw Brenda she asked me to hold her glasses\"	Goodbye, Columbus	1985-09-20	-
2	800	no	FIRST LINES	-	It begins, "Marley was dead to begin with\"	A Christmas Carol	1985-09-20	-
2	1000	no	FIRST LINES	-	TV show whose theme begins, "Just sit right back & you'll hear a tale...\"	Gilligan's Island	1985-09-20	-
2	200	no	TRIVIA	-	Where a child keeps his neon tetras, platies, & white clouds	aquarium (fishtank)	1985-09-20	-
2	1000	no	TRIVIA	-	A bushmaster is this	snake	1985-09-20	-
3	0	no	U.S. PRESIDENTS	-	Our 8th president, he was 1st to be born an American citizen & not a British subject	Martin Van Buren	1985-09-20	-
1	100	no	BUSINESS & INDUSTRY	-	The Great Atlantic & Pacific Tea Co.'s stores are known by this name	A&P	1985-09-23	-
1	200	no	BUSINESS & INDUSTRY	-	This company operates a museum of antique soup tureens in Camden, N.J.	Campbell's	1985-09-23	-
1	300	no	BUSINESS & INDUSTRY	-	Though it changed its name from Standard Oil of New Jersey, it's still headquartered there	Exxon	1985-09-23	-
1	400	no	BUSINESS & INDUSTRY	-	Averaging over 16c per KW hour, this city's Con Edison has highest residential elec. rates in U.S.	New York City	1985-09-23	-
1	500	no	BUSINESS & INDUSTRY	-	America's 4th largest foundation derives from will of this bandage maker	Johnson & Johnson	1985-09-23	-
1	100	no	BRITISH ISLES	-	Favorite alcoholic drink of Scotland	scotch	1985-09-23	-
1	200	no	BRITISH ISLES	-	This country's highest mountain range, Macgillycuddy's Reeks, only reach to 3,419 ft.	Ireland	1985-09-23	-
1	300	no	BRITISH ISLES	-	Melted cheese & beer on toast dish named for country that made it famous	Welsh Rarebit	1985-09-23	-
1	400	no	BRITISH ISLES	-	Cats, dogs & budgerigars, an Aussie variety of these, are most popular English pets	parakeets	1985-09-23	-
1	100	no	BEER	-	In 1954, this Dublin-based brewery hired the McWhirter twins to publicize world records	Guinness	1985-09-23	-
1	100	no	ACTORS & ROLES	-	Though he works in California, Lee Horsley's character shares name with this Texas town	(Matt) Houston	1985-09-23	-
1	200	no	ACTORS & ROLES	-	In this '76 flick, Olivier "drilled" Dustin Hoffman for information	Marathon Man	1985-09-23	-
1	300	no	ACTORS & ROLES	-	In "The Gods Must Be Crazy", this inanimate object has a "starring" role	Coca-Cola bottle	1985-09-23	-
1	400	no	ACTORS & ROLES	-	In 1985, he got "Lost in America" with Julie Hagerty	Albert Brooks	1985-09-23	-
1	500	no	ACTORS & ROLES	-	David Bowie seemed at home portraying an alien in this "76 film	The Man Who Fell to Earth	1985-09-23	-
1	100	no	WEAPONS	-	To a thug, it's a shiv; to us, a utensil	knife	1985-09-23	-
1	200	no	WEAPONS	-	Indication that a song has the right ammunition to make it to the top of the charts	it has a bullet	1985-09-23	-
1	300	no	WEAPONS	-	Getting the 1st one from an Australian trainer; Batman now has 100 different kinds	Batarang	1985-09-23	-
1	500	yes	WEAPONS	-	Military weapon which falls between flamenco & flamingo in the Funk & Wagnalls	flamethrower	1985-09-23	-
1	500	no	WEAPONS	-	Greek mathematician who invented a mirror to focus sunlight & set fire to enemy sails	Archimedes	1985-09-23	-
1	100	no	FAMOUS COWS	-	Said to have started the Great Chicago Fire	Mrs. O'Leary's cow	1985-09-23	-
1	200	no	FAMOUS COWS	-	Wife of Elmer, she's the Borden cow	Elsie	1985-09-23	-
1	300	no	FAMOUS COWS	-	The emotional state of Carnation Company's cows	contented	1985-09-23	-
1	400	no	FAMOUS COWS	-	1 of 2 breeds named for a British Channel island on which they were developed	Guernsey (or Jersey)	1985-09-23	-
1	500	no	FAMOUS COWS	-	Cow seen in Mickey Mouse cartoons who shares her name with a male Howdy Doody character	Clarabelle	1985-09-23	-
2	200	no	WORLD HISTORY	-	1845 failure of this crop led to famine in Ireland	potatoes	1985-09-23	-
2	400	no	WORLD HISTORY	-	In 1493, Pope Alexander VI divided the New World between Spain & this country	Portugal	1985-09-23	-
2	600	no	WORLD HISTORY	-	In 1938, he said he had achieved "peace with honor\"	Neville Chamberlain	1985-09-23	-
2	800	no	WORLD HISTORY	-	1st black to win Nobel Prize, he negotiated 1949 Arab-Israeli truce	Ralph Bunche	1985-09-23	-
2	2000	yes	WORLD HISTORY	-	Bartlett's says this courtesan, not the king, said, "Apres nous, le deluge\"	Madame du Pompadour	1985-09-23	-
2	200	no	TRANSPORTATION	-	Winner of famed 1830 race between Peter Cooper's locomotive "Tom Thumb" & a horse	the horse	1985-09-23	-
2	500	yes	TRANSPORTATION	-	(Audio Daily Double) Mode of transportation in title of this song:	jet plane	1985-09-23	-
2	200	no	TOUGH TRIVIA	-	To achieve a balance in sound, Reagan now wears 2 of them	hearing aids	1985-09-23	-
2	400	no	TOUGH TRIVIA	-	When opened, side of an English-language book the even numbered pages are usually on	the left side	1985-09-23	-
2	600	no	TOUGH TRIVIA	-	By FBI figures, it was the U.S. city with the greatest total number of car thefts in 1984	New York City	1985-09-23	-
2	800	no	TOUGH TRIVIA	-	1924 creation of a general, you hear it on elevators & when put on hold by the Pentagon	Muzak	1985-09-23	-
2	1000	no	TOUGH TRIVIA	-	Before he did this in '85, Prince Charles was asked if he was a homosexual or injected drugs	before he gave blood	1985-09-23	-
2	200	no	SEA LIFE	-	From family Engraulidae, no real Caesar salad is complete without them	anchovies	1985-09-23	-
2	400	no	SEA LIFE	-	A whale's tail fin, or an unexpected stroke of good luck	fluke	1985-09-23	-
2	600	no	SEA LIFE	-	Among the most beautiful & most deadly of reef fishes, it could appropriately be called "King of the Ocean\"	lionfish	1985-09-23	-
2	800	no	SEA LIFE	-	Named for the salad vegetable it resembles, the Chinese use it as a food called trepang	sea cucumber	1985-09-23	-
2	1000	no	SEA LIFE	-	The sand dollar is actually a species of this with tiny spines & flattened "shell\"	sea urchin	1985-09-23	-
2	200	no	SOUTH CAROLINA	-	S.C. statesman & diplomat Joel Roberts Poinsett brought this plant back from Mexico	Poinsettia	1985-09-23	-
2	400	no	SOUTH CAROLINA	-	South Carolina is bordered by only this many other states	2 (North Carolina & Georgia)	1985-09-23	-
2	800	no	SOUTH CAROLINA	-	State tree said to have helped American revolutionaries by "catching" British cannonballs	palmetto	1985-09-23	-
2	200	no	\"GREEN"ERY	-	The owl & pussycat's seagoing vessel	a pea-green boat	1985-09-23	-
2	400	no	\"GREEN"ERY	-	1st line of Kermit's musical complaint about his color	\"It's not that easy being green\"	1985-09-23	-
2	600	no	\"GREEN"ERY	-	According to the folk song, "they're hangin'" Irishmen for this offense	the wearing of the green	1985-09-23	-
2	800	no	\"GREEN"ERY	-	U.S. political party of 1800s that believed issuing more paper money would bring prosperity	Greenback	1985-09-23	-
2	1000	no	\"GREEN"ERY	-	The 1st one on a label in 1925 was white, wore a bearskin, & scowled	The Jolly Green Giant	1985-09-23	-
3	0	no	SPORTS	-	With a total of 20, this player holds record for most Wimbledon titles ever	Billie Jean King	1985-09-23	-
1	100	no	\"FOR" WORDS	-	An herb with a small blue or white flower, its name should be easy to remember	forget-me-not	1985-09-24	-
1	200	no	\"FOR" WORDS	-	Virtue often called intestinal	fortitude	1985-09-24	-
1	300	no	\"FOR" WORDS	-	In song "My Darlin' Clementine", her father was this kind of miner	miner forty-niner	1985-09-24	-
1	400	no	\"FOR" WORDS	-	How Shakespeare said "Indeed!\"	\"Forsooth!\"	1985-09-24	-
1	500	no	\"FOR" WORDS	-	Very loudly, as in music	fortissimo	1985-09-24	-
1	100	no	RELIGION	-	The Arabic name for God	Allah	1985-09-24	-
1	200	no	RELIGION	-	His title comes from the Latin "papa", meaning father	the pope	1985-09-24	-
1	300	no	RELIGION	-	The patron saint of messengers, he told Mary she was pregnant	Gabriel	1985-09-24	-
1	100	no	MAGAZINES	-	This "Hustler" publisher was sentenced to jail for wearing an unauthorized Purple Heart	Larry Flynt	1985-09-24	-
1	200	no	MAGAZINES	-	As of October 1985, these will be missing from the centerfolds of Playboy magazines	staples	1985-09-24	-
1	300	no	MAGAZINES	-	\"InCIDER" is a magazine for users of this company's computers	Apple	1985-09-24	-
1	400	no	MAGAZINES	-	Magazine featured on the Feb. 4, 1985 "Newsweek" cover about Ariel Sharon	Time	1985-09-24	-
1	500	no	MAGAZINES	-	In 1920, a "Popular Science" headline read, "Do We Dare Use This Power?\"	nuclear power (atomic energy)	1985-09-24	-
1	100	no	NUMBER PLEASE	-	Total number of colonies involved in the American Revolution against England	13	1985-09-24	-
1	200	no	NUMBER PLEASE	-	Number of sticks in a traditional "Popsicle\"	2	1985-09-24	-
1	300	no	NUMBER PLEASE	-	Number of years in a century minus a decade	90 (100-10)	1985-09-24	-
1	400	no	NUMBER PLEASE	-	Total number of Miss Americas in calendar year 1984	3	1985-09-24	-
1	500	no	NUMBER PLEASE	-	Total of each of the digits in this year added together	23 (1+9+8+5)	1985-09-24	-
1	100	no	THE HUMAN BODY	-	The skin covering the top of the head	scalp	1985-09-24	-
1	200	no	THE HUMAN BODY	-	Lumbar refers to this area of the spine	lower back	1985-09-24	-
