round	value	daily_double	category	comments	answer	question	air_date	notes
2	200	no	OPERA CHARACTERS	-	When this Gypsy girl spurns Don Jose's affection, he kills her with a dagger	Carmen	1989-09-05	-
2	400	no	OPERA CHARACTERS	-	He was "The Barber of Seville" prior to becoming Count Almaviva's valet	Figaro	1989-09-05	-
2	3000	yes	OPERA CHARACTERS	-	Cio-Cio-San, the geisha in love with Navy Lieutenant B.F. Pinkerton, is better known by this nickname	\"Madame Butterfly\"	1989-09-05	-
2	800	no	OPERA CHARACTERS	-	He's the hunchback jester to the Duke of Mantua in a Verdi opera	Rigoletto	1989-09-05	-
2	1000	no	OPERA CHARACTERS	-	Satan, using this name, appears to Faust & agrees to give him youth in return for his soul	Mephistopheles	1989-09-05	-
2	200	no	HISTORY	-	After years of war, Spain finally recognized this neighbor's independence in 1668	Portugal	1989-09-05	-
2	400	no	HISTORY	-	From Menes to the Ptolemys, this country had more kings than any other in ancient history	Egypt	1989-09-05	-
2	5500	yes	HISTORY	-	The 1st recorded date in Greek history was equivalent to 776 B.C. when these began	the Olympics	1989-09-05	-
2	800	no	HISTORY	-	This mistress of Louis XV reportedly had the most costly porcelain chocolate service ever made	Madame Pompadour	1989-09-05	-
2	1000	no	HISTORY	-	In 1086 William the Conqueror had a survey of England taken which was recorded in this book	The Domesday Book	1989-09-05	-
2	200	no	AMERICAN AUTHORS	-	Manet did illustrations for a French translation of this author's poem "The Raven\"	Edgar Allan Poe	1989-09-05	-
2	400	no	AMERICAN AUTHORS	-	1 of the 2 novels by Thomas Wolfe with "Home" in their titles	Look Homeward, Angel (or You Can't Go Home Again)	1989-09-05	-
2	600	no	AMERICAN AUTHORS	-	She was a poet before turning to fiction with "Fear of Flying\"	Erica Jong	1989-09-05	-
2	800	no	AMERICAN AUTHORS	-	His titles include "The Kandy-Kolored Tangerine-Flake Streamline Baby" & "The Pump House Gang\"	Tom Wolfe	1989-09-05	-
2	1000	no	AMERICAN AUTHORS	-	In 1965 Lillian Hellman re-issued 5 of his detective novels	Dashiell Hammett	1989-09-05	-
2	200	no	SOVIET CITIES	-	The capital of Ukraine, it's the 3rd largest city in the Soviet Union	Kiev	1989-09-05	-
2	400	no	SOVIET CITIES	-	After St. Petersburg but before Leningrad the city had this name	Petrograd	1989-09-05	-
2	600	no	SOVIET CITIES	-	The tomb of this lame Mongol emperor is a major landmark in Samarkand	Tamerlane	1989-09-05	-
2	800	no	SOVIET CITIES	-	During the 1905 revolution, the crew of the ship Potemkin mutinied in this Black Sea port city	Odessa	1989-09-05	-
2	1000	no	SOVIET CITIES	-	In 1932 the city of Nizhny Novgorod was renamed this after a famous writer	Gorky	1989-09-05	-
2	200	no	THE BIBLE	-	God's promise to Noah of no more floods was sealed by the appearance of this in the sky	the rainbow	1989-09-05	-
2	400	no	THE BIBLE	-	A believer in the pagan god Baal, her name has come to mean a wicked, shameless woman	Jezebel	1989-09-05	-
2	600	no	THE BIBLE	-	Isaiah 40:15 says, "Behold, the nations are as" one of these "of a bucket\"	a drop	1989-09-05	-
2	800	no	THE BIBLE	-	This apostle inherited Roman citizenship from his father & was trained as a rabbi by Gamaliel	Paul	1989-09-05	-
2	1000	no	THE BIBLE	-	It brought the Philistines such bad luck that they returned it to the Israelites after 7 months	the Ark of the Covenant	1989-09-05	-
2	200	no	STEVES, STEVIES & STEPHENS	-	Well, excuse me! He was Navin Johnson in "The JerK', but not its sequel, "The Jerk, Too\"	Steve Martin	1989-09-05	-
2	400	no	STEVES, STEVIES & STEPHENS	-	James Lapine & this composer-lyricist shared a drama Pulitzer for "Sunday in the Park with George" in 1985	Stephen Sondheim	1989-09-05	-
2	600	no	STEVES, STEVIES & STEPHENS	-	In 1981 this lead singer of Fleetwood Mac teamed up with Don Henley for some "Leather & Lace\"	Stevie Nicks	1989-09-05	-
2	800	no	STEVES, STEVIES & STEPHENS	-	This Naval commodore is famous for his toast "Our Country, Right or Wrong\"	Stephen Decatur	1989-09-05	-
2	1000	no	STEVES, STEVIES & STEPHENS	-	He's known for his poetry & short stories, including "The Devil & Daniel Webster\"	Stephen Vincent Benet	1989-09-05	-
3	0	no	WORLD LEADERS	-	This famous man was the grandfather of the current prime minister of India	Jawaharlal Nehru	1989-09-05	-
1	100	no	U.S.A.	-	Dauphin Island, the largest coastal island in this state, lies at the entrance to Mobile Bay	Alabama	1989-09-08	-
1	200	no	U.S.A.	-	Washington, D.C. residents did this for the 1st time in November, 1964	vote for president	1989-09-08	-
1	300	no	U.S.A.	-	This state is home to The National Fishing Tackle Museum & The 5 Civilized Tribes Museum	Oklahoma	1989-09-08	-
1	400	no	U.S.A.	-	Smurfs frolic on Smurf Island at Carowinds, an amusement park on the border of these 2 states	North & South Carolina	1989-09-08	-
1	500	no	U.S.A.	-	Appropriately, the magnolia is the state flower & the state tree of this "Magnolia State\"	Mississippi	1989-09-08	-
1	100	no	THE EMMYS	-	Gene Reynolds won an Emmy in '76 for directing "Welcome to Korea", an episode of this series	M*A*S*H	1989-09-08	-
1	200	no	THE EMMYS	-	After losing 3 straight years to Tyne Daly, she finally won for "Best Dramatic Actress" in 1986	Sharon Gless	1989-09-08	-
1	300	no	THE EMMYS	-	\"The Bunkers & The Swingers", an episode of this sitcom, won an Emmy for Best Comedy Writing in 1973	All in the Family	1989-09-08	-
1	400	no	THE EMMYS	-	She won an Emmy as "Private Benjamin"'s Capt. Lewis, the same role she played in the film	Eileen Brennan	1989-09-08	-
1	500	no	THE EMMYS	-	Gary Frank & Kristy McNichol both won Emmys for their supporting roles in this ABC drama	Family	1989-09-08	-
1	100	no	WEATHER	-	The more familiar name for a "synoptic chart\"	weather chart (or weather map)	1989-09-08	-
1	400	no	WEATHER	-	Trade winds blow from both the northeast & southeast toward this line	the equator	1989-09-08	-
1	500	no	WEATHER	-	Stratus clouds at ground level are called this	fog	1989-09-08	-
1	100	no	OPERA	-	This queen is a leading character in the epic 20th century opera "Christophe Colomb\"	Queen Isabella	1989-09-08	-
1	200	no	OPERA	-	\"The Shepherds of the Delectable Mountain" is an opera based on this John Bunyan work	The Pilgrim's Progress	1989-09-08	-
1	300	no	OPERA	-	Both of these opera companies are based at Lincoln Center	Metropolitan & New York City Opera	1989-09-08	-
1	400	no	OPERA	-	In English, the name of this Verdi opera means "The Troubadour\"	Il trovatore	1989-09-08	-
1	500	no	OPERA	-	Birgit Nilsson is best known for her heroic roles in this composer's operas	Richard Wagner	1989-09-08	-
1	100	no	LEFTOVERS	-	Andy Warhol said of these, "Plastic's better than dirty, used money\"	credit cards	1989-09-08	-
1	200	no	LEFTOVERS	-	Its last line is "And crown thy good with brotherhood from sea to shining sea!\"	\"America The Beautiful\"	1989-09-08	-
1	300	no	LEFTOVERS	-	In names of cocktails this color precedes blazer, devil, Monday, moon & train	blue	1989-09-08	-
1	400	no	LEFTOVERS	-	This magazine has the same name as one of the greatest Victorian novels	Vanity Fair	1989-09-08	-
1	500	no	LEFTOVERS	-	This European capital named for bears has bear cookies, bear puzzles & bear clocks, if you can bear it	Bern, Switzerland	1989-09-08	-
1	100	no	HERE'S "JOHNNY\"	(Alex: All the correct responses will contain that name.)	This former nightclub singer is the announcer on "Jeopardy!\"	Johnny Gilbert	1989-09-08	-
1	200	no	HERE'S "JOHNNY\"	(Alex: All the correct responses will contain that name.)	One who is on hand & ready to perform a service or respond to an emergency	\"Johnny-On-The-Spot\"	1989-09-08	-
1	400	no	HERE'S "JOHNNY\"	(Alex: All the correct responses will contain that name.)	Jane Wyman won her only Oscar playing a young deaf-mute girl in this film	Johnny Belinda	1989-09-08	-
1	500	no	HERE'S "JOHNNY\"	(Alex: All the correct responses will contain that name.)	Because of its rapid rate of growth, the European pansy is also known by this name	Johnny Jump-Up	1989-09-08	-
2	200	no	FIRST NOVELS	-	This author's 1st book, "Betty Zane", was an historical novel about his mother's ancestors	Zane Grey	1989-09-08	-
2	400	no	FIRST NOVELS	-	The actual title of his 1st novel is "The Posthumous Papers of the Pickwick Club\"	Charles Dickens	1989-09-08	-
2	600	no	FIRST NOVELS	-	\"Valley of the Dolls\"	Jacqueline Susann	1989-09-08	-
2	800	no	FIRST NOVELS	-	Stephen King's 1st published novel, it was made into a 1976 movie starring Sissy Spacek	Carrie	1989-09-08	-
2	1000	no	FIRST NOVELS	-	This California novelist's 1st book was "Cup of Gold", a fictionalized account of Sir Henry Morgan	John Steinbeck	1989-09-08	-
2	200	no	TAXES	-	Prior to 1954, income taxes were due on this date, 1 month earlier than at present	March 15	1989-09-08	-
2	400	no	TAXES	-	These taxes are levied on the production, sale, or consumption of items such as tobacco & gasoline	excise tax	1989-09-08	-
2	600	no	TAXES	-	\"No Taxation Without Representation" was the cry of Colonists opposed to this 1765 tax bill	the Stamp Act	1989-09-08	-
2	800	no	TAXES	-	Withholding taxes from one's paycheck began in this president's administration	Franklin D. Roosevelt	1989-09-08	-
2	1000	no	TAXES	-	Many foreign governments impose this tax at each stage in the production of a good or service	value-added tax	1989-09-08	-
2	200	no	BRITISH ROYALTY	-	The only king of England named Stephen was the grandson of this conqueror	William the Conqueror	1989-09-08	-
2	400	no	BRITISH ROYALTY	-	He was the 1st heir to the British throne to earn a bachelor's degree	Prince Charles	1989-09-08	-
2	2000	yes	BRITISH ROYALTY	-	This person ruled England during America's Civil War	Queen Victoria	1989-09-08	-
2	800	no	BRITISH ROYALTY	-	England had this many kings named Richard	3	1989-09-08	-
2	1000	no	BRITISH ROYALTY	-	\"The Merry Monarch" whose reign was known as the Restoration Era	Charles II	1989-09-08	-
2	200	no	DANCE	-	Niece of Cecil B DeMille, she choreographed the 1st ballet that included tap dancing	Agnes DeMille	1989-09-08	-
2	400	no	DANCE	-	This dancer nicknamed Misha played a huge insect in the B'way production of Kafka's Metamorphosis	Mikhail Baryshnikov	1989-09-08	-
2	600	no	DANCE	-	Choreographer whose song & dance routines from "Gypsy", "The King & I" & other shows are a new B'way hit	Jerome Robbins	1989-09-08	-
2	4000	yes	DANCE	-	He 1st danced in Vaudeville in 1929 at age 4, & in 1989 you can still see him strut his stuff in "Tap\"	Sammy Davis, Jr.	1989-09-08	-
2	1000	no	DANCE	-	Pavlova, Nijinsky & Balanchine all trained with the Leningrad ballet company now called this	Kirov Ballet	1989-09-08	-
2	200	no	MOVIE TRIVIA	-	You'll be moonstruck to learn she appeared on more 1988 magazine covers than anyone else	Cher	1989-09-08	-
2	400	no	MOVIE TRIVIA	-	Douglas Fairbanks Jr., who was married to this star for 4 years, said he refused to read "Mommie Dearest\"	Joan Crawford	1989-09-08	-
2	600	no	MOVIE TRIVIA	-	The 1988 film for which Jodie Foster received the "Best Actress" Oscar	The Accused	1989-09-08	-
2	800	no	MOVIE TRIVIA	-	2 of the 3 directors of the "New York Stories" trilogy	Woody Allen, Francis Ford Coppola & Martin Scorsese	1989-09-08	-
2	1000	no	MOVIE TRIVIA	-	New Orleans D.A. who staged a JFK assassination conspiracy trial, he appeared in "The Big Easy\"	Jim Garrison	1989-09-08	-
2	200	no	THE "I"'S HAVE IT	-	This John Lennon - Paul McCartney tune was the 1st by the Beatles to reach No. 1 in the U.S.	\"I Want To Hold Your Hand\"	1989-09-08	-
2	400	no	THE "I"'S HAVE IT	-	The islets of Langerhans provide this hormone that regulates the body's use of sugar	insulin	1989-09-08	-
2	600	no	THE "I"'S HAVE IT	-	This period of unusually warm weather occurs in late autumn in the Central & Eastern U.S.	Indian summer	1989-09-08	-
2	800	no	THE "I"'S HAVE IT	-	Term for a narrow strip of land that links 2 larger land masses	Isthmus	1989-09-08	-
2	1000	no	THE "I"'S HAVE IT	-	This term for a person who attacks long-held beliefs comes from 2 Greek words for "image breaker\"	iconoclast	1989-09-08	-
3	0	no	THE CABINET	-	When this department was established in 1849, it was called the Home Department	the Department of the Interior	1989-09-08	-
1	100	no	PRESIDENTIAL INAUGURATIONS	-	Geronimo rode in this president's 1905 inaugural parade, & so did the Rough Riders	Theodore Roosevelt	1989-09-12	-
1	200	no	PRESIDENTIAL INAUGURATIONS	-	In Bush's parade these California fruit characters rode on the Presidential Council on Fitness float	the California Raisins	1989-09-12	-
1	900	yes	PRESIDENTIAL INAUGURATIONS	-	His parade featured many types of missiles & a PT boat	John F. Kennedy	1989-09-12	-
1	400	no	PRESIDENTIAL INAUGURATIONS	-	In 1913, this future president, then a West Point cadet, marched in Wilson's parade	Dwight D. Eisenhower	1989-09-12	-
1	500	no	PRESIDENTIAL INAUGURATIONS	-	He was the only president inaugurated in two different cities	George Washington	1989-09-12	-
1	100	no	TIME	-	The 7-day week is derived from this book of the Bible	Genesis	1989-09-12	-
1	200	no	TIME	-	This ancient timepiece was called a gnomon by the Greeks meaning "one who knows\"	a sundial	1989-09-12	-
1	300	no	TIME	-	The Anglo-Saxons divided their days into 3 parts: morningtide, noontide & this	eventide	1989-09-12	-
1	400	no	TIME	-	In the proposed "World Calendar", an extra day called "Year Day" would come at the end of this month	December	1989-09-12	-
1	500	no	TIME	-	A law discovered by Galileo led Christian Huygens to build the 1st clock regulated by one of these	a pendulum	1989-09-12	-
1	100	no	ZOOLOGY	-	The naked-mole rat found in northern Kenya is a burrowing rodent that lacks this sense	sight	1989-09-12	-
1	200	no	ZOOLOGY	-	The mule deer is so named because of these large features	ears	1989-09-12	-
1	300	no	ZOOLOGY	-	It's the offspring of a male tiger & a female lion	a tiglon (or a tigon)	1989-09-12	-
1	400	no	ZOOLOGY	-	The Viking name for this tusked Arctic animal meant "whale horse\"	walrus	1989-09-12	-
1	500	no	ZOOLOGY	-	The world's most potent venom is secreted from the skin of one of these amphibians	a frog	1989-09-12	-
1	100	no	THE ALPS	-	2 Alpine passes & 1 breed of dog are named for this French-born Italian saint	St. Bernard	1989-09-12	-
1	200	no	THE ALPS	-	\"The Day the Rope Broke" is a famous book about an 1865 climbing accident on this peak	the Matterhorn	1989-09-12	-
1	300	no	THE ALPS	-	The word "alp" is believed to have evolved from the Latin "albus", meaning this color	white	1989-09-12	-
1	400	no	THE ALPS	-	This Alpine goat-antelope is prized for its hide, which is made into a very soft leather	chamois	1989-09-12	-
1	500	no	THE ALPS	-	Once a humble herdsman's hut, it's now a favorite style for mountain homes	chalet	1989-09-12	-
1	100	no	MIDDLE NAMES	-	The most famous George we know whose middle name was Armstrong	Custer	1989-09-12	-
1	200	no	MIDDLE NAMES	-	Senator Moynihan's middle name	Patrick	1989-09-12	-
1	300	no	MIDDLE NAMES	-	It was Joel Harris' middle name; just ask Brer Rabbit	Chandler	1989-09-12	-
1	400	no	MIDDLE NAMES	-	Cole Porter's middle name; it's also Frank Sinatra's	Albert	1989-09-12	-
1	500	no	MIDDLE NAMES	-	The middle name of the actress who was "On the Waterfront" before she went "North By Northwest\"	Eva Marie Saint	1989-09-12	-
2	200	no	MEDICINE	-	Condition in which the sharp edge of a nail grows into the flesh of a toe, usually the big one	ingrown toenail	1989-09-12	-
2	400	no	MEDICINE	-	Sometimes a pacifier will soothe a baby suffering from this gastrointestinal pain	colic	1989-09-12	-
2	600	no	MEDICINE	-	Immediate "REM" sleep is a characteristic symptom of the sleeping attacks caused by this disease	narcolepsy	1989-09-12	-
2	800	no	MEDICINE	-	Ortho & Wyeth-Ayerst are the major manufacturers of these pills in the U.S.	birth control pills	1989-09-12	-
2	1000	no	MEDICINE	-	Component usually used in cough syrup as a solvent for ingredients that won't mix well with water	alcohol	1989-09-12	-
2	200	no	KOREAN WAR	-	This country sent more than 90% of the troops, equipment & supplies aiding South Korea	the United States	1989-09-12	-
2	400	no	KOREAN WAR	-	Because of policy disputes, President Truman replaced this general with Lt. General Matthew Ridgway	Douglas MacArthur	1989-09-12	-
2	600	no	KOREAN WAR	-	After the war, this latitude line roughly separated North & South Korea	the 38th Parallel	1989-09-12	-
2	800	no	KOREAN WAR	-	U.S. troops landing at this seaport on 9/15/50 turned the course of the war in the Allies' favor	Inchon	1989-09-12	-
2	1000	no	KOREAN WAR	-	From Oct. 25, 1951 to the end of the hostilities in 1953, peace talks continued in this village	Panmunjom	1989-09-12	-
2	200	no	BALLET	-	This Canadian province is home to the Royal Winnipeg Ballet	Manitoba	1989-09-12	-
2	400	no	BALLET	-	\"Rond de jambe" means a rotary movement of this body part, on the floor or in the air	the leg	1989-09-12	-
2	600	no	BALLET	-	Helena & Hermia are characters in "The Dream", a ballet based on this Shakespearean play	A Midsummer Night's Dream	1989-09-12	-
2	800	no	BALLET	-	In 1985 this princess revived the Monte Carlo Ballet, as her mother had wished	Princess Caroline of Monaco	1989-09-12	-
2	1000	no	BALLET	-	This "Regal" ballet company was formerly known as the Sadler's Wells Ballet	the Royal Ballet	1989-09-12	-
2	200	no	COLLEGES & UNIVERSITIES	-	The Bob Hope Comedy Fund has been set up at this New Haven university's drama school	Yale	1989-09-12	-
