round	value	daily_double	category	comments	answer	question	air_date	notes
1	1000	no	JOURNALISTS	-	Michael Kinsley is the founding editor of this "rocking" online publication	Slate	2005-09-13	-
1	200	no	FRUIT	-	This fruit that's named for a bird looks like a brown egg that's covered with fuzz	a kiwi	2005-09-13	-
1	400	no	FRUIT	-	A sweet cherry is named for this Washington State landmark	Mt. Rainier	2005-09-13	-
1	600	no	FRUIT	-	It's the most important fruit export of Costa Rica & Honduras	bananas	2005-09-13	-
1	1200	yes	FRUIT	-	The name of this Pacific island fruit of the genus Artocarpus implies that it's starchy	breadfruit	2005-09-13	-
1	1000	no	FRUIT	-	This Japanese apple was created in part from the Ralls Janet, an antique apple that dates back to Thomas Jefferson	the Fuji	2005-09-13	-
1	200	no	\"X" RATED	-	In February 1998 the World Wide Web Consortium gave its imprimatur to this text format	XML	2005-09-13	-
1	400	no	\"X" RATED	-	The horizontal number line in a Cartesian plane coordinate system	the x-axis	2005-09-13	-
1	600	no	\"X" RATED	-	Before testing the Enterprise & flying on the STS-2 shuttle mission, Joe Engle piloted this craft into space 3 times	the X-15	2005-09-13	-
1	800	no	\"X" RATED	-	This "Great" Persian King ruled from approximately 486-465 B.C.	Xerxes	2005-09-13	-
1	1000	no	\"X" RATED	-	Bellamy, Hauteval & Hottinguer were the real last names of the men involved in this late 1790s U.S. diplomatic "afffair\"	the XYZ Affair	2005-09-13	-
1	200	no	20th CENTURY POP CULTURE	-	This TV shrink's toughest case was the unbelievably neurotic Elliott Carlin	Bob Hartley (Bob Newhart accepted)	2005-09-13	-
1	400	no	20th CENTURY POP CULTURE	-	\"Lord knows I can't change", says this Lynyrd Skynyrd anthem often requested at rock shows	\"Free Bird\"	2005-09-13	-
1	600	no	20th CENTURY POP CULTURE	-	The Shmoos in this Al Capp comic strip could be made into food, clothing or anything else you liked	Li'l Abner	2005-09-13	-
1	800	no	20th CENTURY POP CULTURE	-	On radio this Hammett hero ended each episode's case summary to Effie with "Period.  End of report\"	Sam Spade	2005-09-13	-
1	200	no	THE SUPREMES	-	Appointed in 1994, this justice from Massachusetts was the last to join the court in the 20th century	Breyer	2005-09-13	-
1	400	no	THE SUPREMES	-	This "colorful" justice appointed in 1937 was an ardent New Deal supporter	(Hugo) Black	2005-09-13	-
1	600	no	THE SUPREMES	-	Though appointed by Nixon in 1969, this chief justice ruled that Nixon had no absolute right to privacy while in office	Warren Burger	2005-09-13	-
1	800	no	THE SUPREMES	-	Justice Harlan was named for this earlier justice & served nearly as long, 1877-1911	John Marshall	2005-09-13	-
1	1000	no	THE SUPREMES	-	In 1919 he stated the concept of "clear & present danger" as the only basis for limiting free speech	Oliver Wendell Holmes	2005-09-13	-
2	400	no	NOVEL CHARACTERS	-	Ashley Wilkes says of him, "Arrogant devil, isn't he?  He looks like one of the Borgias\"	Rhett Butler	2005-09-13	-
2	800	no	NOVEL CHARACTERS	-	This 1897 title character crawls down the wall of his castle face down, with his cloak spreading out like wings	Dracula	2005-09-13	-
2	5400	yes	NOVEL CHARACTERS	-	The heroine of this 1722 novel is born in Newgate Prison, where her mother is incarcerated	Moll Flanders	2005-09-13	-
2	1600	no	NOVEL CHARACTERS	-	In Chapter 1 of a Theodore Dreiser novel, this naive 18-year-old heroine meets--uh-oh!--a traveling salesman	Sister Carrie	2005-09-13	-
2	2000	no	NOVEL CHARACTERS	-	Eustacia Vye's wild passion for Damon Wildeve leads to tragedy in this Thomas Hardy novel	The Return of the Native	2005-09-13	-
2	800	no	MEL GIBSON: TORTURED THESPIAN	-	The chemistry (& torture) between Mel & Gary Busey's henchman was electric in this 1987 megahit	Lethal Weapon	2005-09-13	-
2	1200	no	MEL GIBSON: TORTURED THESPIAN	-	Mad Mel's lashed to a pack animal & sent into the desert after a battle in this 1985 title structure	Thunderdome	2005-09-13	-
2	1600	no	MEL GIBSON: TORTURED THESPIAN	-	Capt. Picard, no!  Patrick Stewart water-tortures Mel in this 1997 pic, though without use of a grassy knoll	Conspiracy Theory	2005-09-13	-
2	2000	no	MEL GIBSON: TORTURED THESPIAN	-	\"Revenge" isn't quite the right word for this '99 pic where, when it comes to Mel's torture, let's say "The toes knows\"	Payback	2005-09-13	-
2	400	no	COMMUNITIES	-	Part of a house that comes before "community" in a term for a commuter suburb	bedroom	2005-09-13	-
2	800	no	COMMUNITIES	-	Dan Bern sings, "It's" this type of town, "like Hershey, Pennsylvania... like Akron, Ohio\"	a company town	2005-09-13	-
2	1200	no	COMMUNITIES	-	If the roads are bad near this type of small South African village, traffic might slow to one of these	a kraal	2005-09-13	-
2	1600	no	COMMUNITIES	-	Anatevka in "Fiddler on the Roof" is this, a Yiddish word for a small Jewish village	a shtetl	2005-09-13	-
2	2000	no	COMMUNITIES	-	Frenchman's Bend is this title type of town in a 1940 William Faulkner work	a hamlet	2005-09-13	-
2	800	no	MATH SYMBOLS	-	Instead of a decimal point, the French use this common punctuation mark	a comma	2005-09-13	-
2	1600	no	MATH SYMBOLS	-	An arrow with a dot at the non-pointed end indicates this, also a male first name	a ray	2005-09-13	-
2	400	no	THE PRIME MINISTER OF INDIA	-	India's prime minister is the leader of a parliamentary system modeled after that of this country	the United Kingdom	2005-09-13	-
2	800	no	THE PRIME MINISTER OF INDIA	-	The prime minister's official residence is found at No. 7 Race Course Road in this city	New Delhi	2005-09-13	-
2	1200	no	THE PRIME MINISTER OF INDIA	-	This third-generation Indian prime minister was once called "Mr. Clean" for his fight against corruption	Rajiv Gandhi	2005-09-13	-
2	1600	no	THE PRIME MINISTER OF INDIA	-	The first non-Hindu Prime Minister of India, current PM Manmohan Singh, is a member of this faith	Sikhism	2005-09-13	-
2	3800	yes	THE PRIME MINISTER OF INDIA	-	While in prison in the 1920s, he wrote "Glimpses of World History", a series of letters to his daughter	(Jawaharlal) Nehru	2005-09-13	-
2	400	no	FROM THE GREEK	-	It's quite logical that this branch of knowledge is from the Greek for "lover of knowledge\"	philosophy	2005-09-13	-
2	800	no	FROM THE GREEK	-	Aptly enough, this word for a sports participant is from the Greek for "one who contends for a prize\"	athlete	2005-09-13	-
2	1200	no	FROM THE GREEK	-	I exclaimed this when I found this Greek word for "I've found it" in the dictionary	Eureka	2005-09-13	-
2	1600	no	FROM THE GREEK	-	From the Greek "kuanos", meaning dark blue, it's a color used in printing & photography	cyan	2005-09-13	-
2	2000	no	FROM THE GREEK	-	Omigod!  One of the top names for girls in the 1980s, it's from the Greek Theophania, "manifestation of God\"	Tiffany	2005-09-13	-
3	0	no	THE MAP OF NORTH AMERICA	-	Number of Canadian provinces that border the Great Lakes	1	2005-09-13	-
1	200	no	NAME THE INSTRUMENT	-	In Billy Joel's "___ Man\"	piano	2005-09-14	-
1	400	no	NAME THE INSTRUMENT	-	In Wynonna's "Girls With ___\"	guitars	2005-09-14	-
1	600	no	NAME THE INSTRUMENT	-	In Bruce Hornsby's "___ Rain\"	mandolin	2005-09-14	-
1	800	no	NAME THE INSTRUMENT	-	In Linda Ronstadt's "Different ___\"	drum	2005-09-14	-
1	1000	no	NAME THE INSTRUMENT	-	In the Byrds' "Mr. ___ Man\"	tambourine	2005-09-14	-
1	200	no	A SOLID FOUNDATION	-	As you might expect, the Reuters Foundation sets up training programs for those in this field	journalism	2005-09-14	-
1	400	no	A SOLID FOUNDATION	-	In 2004 the Starbright Foundation for sick kids merged, sensibly enough, with this foundation	the Starlight Foundation	2005-09-14	-
1	600	no	A SOLID FOUNDATION	-	In 1914 the USA's first community foundation was set up in this Ohio city, then the nation's 6th largest	Cleveland	2005-09-14	-
1	800	no	A SOLID FOUNDATION	-	It was launched in 1936 with car company stock, but its $10 billion portfolio no longer includes that stock	the Ford Foundation	2005-09-14	-
1	1000	no	A SOLID FOUNDATION	-	The breast cancer foundation named for this victim of the disease holds the "Race for the Cure\"	Susan Komen	2005-09-14	-
1	200	no	THE THEATAH	-	A 1982 play by this man is set among the Jerome family of Brighton Beach in 1937	Neil Simon	2005-09-14	-
1	400	no	THE THEATAH	-	The plays of Franz Grillparzer, called this country's greatest dramatist, include "Family Strife In Hapsburg\"	Austria	2005-09-14	-
1	600	no	THE THEATAH	-	Ralph "Mike Hammer" Meeker & John C. "Mr. Cellophane" Reilly have played this role made famous by Brando	Stanley Kowalski	2005-09-14	-
1	800	no	THE THEATAH	-	Aeschylus' play named for this king, Clytemnestra's husband, opens at his palace in Argos	Agamemnon	2005-09-14	-
1	1000	yes	THE THEATAH	-	Jack Absolute & Bob Acres, both vying for Lydia Languish's hand, are the title characters of this Sheridan play	The Rivals	2005-09-14	-
1	200	no	POLLUTION	-	The second-most reported cause of occupational injury is from this pollution caused by jackhammers & music	sound pollution (or noise pollution)	2005-09-14	-
1	600	no	POLLUTION	-	The American Lung Association's list of cities with the worst particle air pollutuion is topped by 3 in this state	California	2005-09-14	-
1	800	no	POLLUTION	-	From the Greek for "heat", this type of water pollution kills fish when hot water is dumped into a lake	thermal	2005-09-14	-
1	1000	no	POLLUTION	-	TCDD is a type of this toxic industrial byproduct used in Agent Orange	dioxin	2005-09-14	-
1	200	no	BEASTLY RHYME TIME	-	A carpet for a calico	a cat mat	2005-09-14	-
1	400	no	BEASTLY RHYME TIME	-	It's what the mallard acquired when he found a 4-leaf clover	duck luck	2005-09-14	-
1	600	no	BEASTLY RHYME TIME	-	Hard-to-wash-out mark that a large wading bird left on your clothing	a crane stain	2005-09-14	-
1	800	no	BEASTLY RHYME TIME	-	Type of paint for your dromedary	camel enamel	2005-09-14	-
1	1000	no	BEASTLY RHYME TIME	-	Someone who guides or ministers to a big spotted feline	a leopard shepherd	2005-09-14	-
2	400	no	WASHINGTON STATE	-	Hydroplane races & water carnivals highlight Seafair, held annually on Lake Washington near this largest Wash. city	Seattle	2005-09-14	-
2	800	no	WASHINGTON STATE	-	With more than 50,000 employees in Washington, this aerospace company is one of the state's largest employers	Boeing	2005-09-14	-
2	1200	no	WASHINGTON STATE	-	Whidbey Island is the largest of several islands in this inlet	Puget Sound	2005-09-14	-
2	1600	no	WASHINGTON STATE	-	The completion of the Grand Coulee dam in 1942 created the artificial lake named for this president	Franklin Delano Roosevelt	2005-09-14	-
2	2000	no	WASHINGTON STATE	-	In 1977 this former head of the Atomic Energy Commission became Washington's first woman governor	(Dixy Lee) Ray	2005-09-14	-
2	400	no	ALSO A BATMAN VILLAIN	-	An extra playing card in a deck often used as a wild card	Joker	2005-09-14	-
2	800	no	ALSO A BATMAN VILLAIN	-	Neurotoxic crawler who's hard on her mates	Black Widow	2005-09-14	-
2	1200	no	ALSO A BATMAN VILLAIN	-	Antarctic krill-eater	The Penguin	2005-09-14	-
2	1600	no	ALSO A BATMAN VILLAIN	-	Itchy cashew relative	Poison Ivy	2005-09-14	-
2	2000	no	ALSO A BATMAN VILLAIN	-	His mask is in the Egyptian Museum in Cairo	King Tut	2005-09-14	-
2	400	no	THE FRENCH REVOLUTION	-	On Sept. 21, 1792 the monarchy was abolished; 4 months later, this king was guillotined	Louis XVI	2005-09-14	-
2	5600	yes	THE FRENCH REVOLUTION	-	The Jacobins used the assassination of this editor of L'ami du Peuple as an excuse to begin the Reign of Terror	(Jean-Paul) Marat	2005-09-14	-
2	1600	no	THE FRENCH REVOLUTION	-	This document approved on August 27, 1789 proclaimed that "Men are born and remain free and equal in rights\"	The Declaration of the Rights of Man	2005-09-14	-
2	2000	no	THE FRENCH REVOLUTION	-	On June 20, 1789 assembly members took an oath at this sports venue not to separate until there was a new constitution	the tennis court	2005-09-14	-
2	400	no	EPONYMOUS	-	London Street named for a 17th C. diplomat; the Prime Minister Lives on it	Downing	2005-09-14	-
2	3000	yes	EPONYMOUS	-	The hypnotist villian in the 1894 novel "Trilby" gave us this word for one who controls another with evil intent	svengali	2005-09-14	-
2	2000	no	EPONYMOUS	-	In 1880 this British land agent in Ireland refused to lower his rents; as a result, he was isolated by protesters	Charles Boycott	2005-09-14	-
2	400	no	I, MAX	-	On "M*A*S*H", this character used a great wardrobe to try & get out of the Army on a Section 8	Max Klinger	2005-09-14	-
2	800	no	I, MAX	-	German poet Max Schneckenburger was famous for his 1840 poem about a watch on this river	the Rhine	2005-09-14	-
2	1600	no	I, MAX	-	This Vietnam vet has been head of the Veterans Administration & a senator from Georgia	(Max) Cleland	2005-09-14	-
2	2000	no	I, MAX	-	Best known as the friend who refused to destroy Kafka's works, he wrote a historical novel on Tycho Brahe	Max Brod	2005-09-14	-
2	400	no	UP ON THE "BIG" SCREEN	-	Grandmotherly drag is just the thing for FBI agent Martin Lawrence in this 2000 film	Big Momma's House	2005-09-14	-
2	800	no	UP ON THE "BIG" SCREEN	-	In this "of 1938" Bob Hope introduced "Thanks For The Memory\"	The Big Broadcast	2005-09-14	-
2	1200	no	UP ON THE "BIG" SCREEN	-	Paul Reubens' 2 big movies of 1985 & 1988	Pee-wee's Big Adventure & Big Top Pee-wee	2005-09-14	-
2	1600	no	UP ON THE "BIG" SCREEN	-	1989 gave us 6 degrees of Kevin Bacon as a Hollywood wannabe in this film	The Big Picture	2005-09-14	-
2	2000	no	UP ON THE "BIG" SCREEN	-	In 1958 Gregory Peck took on Burl Ives over water rights in the Old West in this oater	The Big Country	2005-09-14	-
3	0	no	18th CENTURY LITERATURE	-	This character studied medicine, "knowing it would be useful in long voyages\"	Gulliver	2005-09-14	-
1	200	no	ON PRESIDENT BUSH'S iPOD	-	This "colorful" 1967 Van Morrison song made the presidential cut	\"Brown Eyed Girl\"	2005-09-15	-
1	400	no	ON PRESIDENT BUSH'S iPOD	-	Pres. Bush enjoys this John Fogerty song on his iPod that might remind him of his days as a baseball team owner	\"Centerfield\"	2005-09-15	-
1	600	no	ON PRESIDENT BUSH'S iPOD	-	\"Danger Zone" by this singer might be more apt than his "Alive 'n' Kickin'" on Bush's iPod	(Kenny) Loggins	2005-09-15	-
1	800	no	ON PRESIDENT BUSH'S iPOD	-	\"The House Is Rockin'" by this Texas blues guitarist keeps the Prez rockin' through his jogging & biking	Stevie Ray Vaughan	2005-09-15	-
1	1000	no	ON PRESIDENT BUSH'S iPOD	-	Several songs by this country music legend appear on the first iPod, including "He Stopped Loving Her Today\"	George Jones	2005-09-15	-
1	200	no	MARSUPIALS	-	This term can refer to an American born in the 1950s, a certain ex-NFL QB, or a male kangaroo	boomer	2005-09-15	-
1	600	no	MARSUPIALS	-	The marsupial represented by the most species is this New World beast, with the Virginia species the largest	the opossum	2005-09-15	-
1	1000	yes	MARSUPIALS	-	Named partly for its temper, it's extinct on the Australian mainland but endures on an island	the Tasmanian devil	2005-09-15	-
1	1000	no	MARSUPIALS	-	Common and hairy-nosed are types of this creature that looks like a Down Under woodchuck	wombat	2005-09-15	-
1	200	no	22	-	The top 22 of these fortune-telling cards are known as the major arcana	tarot cards	2005-09-15	-
1	400	no	22	-	This alphabet is made up of 22 letters including Yud & Bet	the Hebrew	2005-09-15	-
1	600	no	22	-	He was just 22 in 1962 when he won golf's U.S. Open	(Jack) Nicklaus	2005-09-15	-
1	800	no	22	-	In 1975 Junko Tabei became the first woman to scale Everest, 22 years after this New Zealander did it	Edmund Hillary	2005-09-15	-
1	1000	no	22	-	Begun in 1887 to raise funds for 22 different agencies, the Charity Organization Society is known as this today	the United Way	2005-09-15	-
1	200	no	YEARS	-	20th century year in which America celebrated the tercentennial of the Pilgrims' landing at Plymouth	1920	2005-09-15	-
1	600	no	YEARS	-	U.S. troops hit the beaches of Normandy in this year	1944	2005-09-15	-
1	800	no	YEARS	-	Vietnam, Laos & Cambodia all fell to the Communists in this year	1975	2005-09-15	-
1	1000	no	YEARS	-	In this year Senator Henry Clay pushed for a compromise in his last big speech before the Senate	1850	2005-09-15	-
1	200	no	STILL GOING "STRONG\"	(Alex: That's like Jeopardy!)	A stoutly made safe in which valuables are deposited	a strongbox	2005-09-15	-
1	400	no	STILL GOING "STRONG\"	(Alex: That's like Jeopardy!)	To use physical force or coercion against someone	to strong-arm	2005-09-15	-
1	600	no	STILL GOING "STRONG\"	(Alex: That's like Jeopardy!)	A bridge-playing term, or a particular field in which someone has talent	a strong suit	2005-09-15	-
1	800	no	STILL GOING "STRONG\"	(Alex: That's like Jeopardy!)	It can be a place of refuge or an area dominated by a group	a stronghold	2005-09-15	-
1	1000	no	STILL GOING "STRONG\"	(Alex: That's like Jeopardy!)	One of the fundamental interactions between elementary particles binding them to a nucleus	strong force (strong forces accepted)	2005-09-15	-
2	400	no	WORLD CAPITALS	-	A 1972 earthquake destroyed most of the downtown area of this Nicaraguan capital	Managua	2005-09-15	-
2	800	no	WORLD CAPITALS	-	This capital is surrounded by, but is not part of, the Flemish region of Brabant	Brussels	2005-09-15	-
2	1200	no	WORLD CAPITALS	-	Until 1924 this Mongolian capital was called Urga	Ulan Bator	2005-09-15	-
2	2000	no	WORLD CAPITALS	-	It's the home of Belarusian State University	Minsk	2005-09-15	-
2	400	no	DICKENS HEARS FROM HOLLYWOOD	(Alex: We want you to name the novel being discussed.)	I like it, Chuck; an orphan overcomes the odds, dig the "Bill & Nancy" angle... do it as a musical?  Are you nuts?!	Oliver Twist	2005-09-15	-
2	800	no	DICKENS HEARS FROM HOLLYWOOD	(Alex: We want you to name the novel being discussed.)	More orphans?! & this book's start, "My father's family name being Pirrip"... not exactly "Call me Ishmael", Chuck!	Great Expectations	2005-09-15	-
2	2400	yes	DICKENS HEARS FROM HOLLYWOOD	(Alex: We want you to name the novel being discussed.)	Uncle Ralph's OK... nice alliterative title for this... but Wackford Squeers is now Ford Sears; we get 2 product placements for 1!	Nicholas Nickleby	2005-09-15	-
2	400	no	FASHION	-	A must-have for the preppy look: this short-sleeve collared shirt, particularly one of the brand of the same name	polo	2005-09-15	-
2	800	no	FASHION	-	This sneaker brand was introduced by the U.S. Rubber Co. in 1916	Keds	2005-09-15	-
2	1200	no	FASHION	-	This Italian craftsman who died in 1960 titled his autobiography "Shoemaker of Dreams\"	Ferragamo	2005-09-15	-
2	1600	no	FASHION	-	The name of this garment is the French word for "breeches\"	culottes	2005-09-15	-
2	2000	no	FASHION	-	Last name of French design team Marithe & Francois, known for their streetwear	Girbaud	2005-09-15	-
2	400	no	WHO THE "H" ARE YOU?	-	The first U.S. Secretary of the Treasury, he was also involved in an early political sex scandal	Alexander Hamilton	2005-09-15	-
2	800	no	WHO THE "H" ARE YOU?	-	In 1991 "The Star-Spangled Banner" entered the Billboard Top 40 for the first time, sung by her	Whitney Houston	2005-09-15	-
2	1200	no	WHO THE "H" ARE YOU?	-	He appointed former President William Howard Taft to the Supreme Court	Harding	2005-09-15	-
2	1600	no	WHO THE "H" ARE YOU?	-	He's the troubled prodigy whose story is told in the 1996 film "Shine\"	(David) Helfgott	2005-09-15	-
2	2000	no	WHO THE "H" ARE YOU?	-	This Japanese-American professor of linguistics was a California senator from 1977 to 1983	S.I. Hayakawa	2005-09-15	-
