round	value	daily_double	category	comments	answer	question	air_date	notes
2	200	no	POTPOURRI	-	The saluki is the oldest purebred kind known to man	a dog	1987-09-11	-
2	400	no	POTPOURRI	-	Like Peter Pan, this comic book flyer has his own brand of peanut butter	Superman	1987-09-11	-
2	600	no	POTPOURRI	-	His license plates read "Kinte\"	Alex Haley	1987-09-11	-
2	800	no	POTPOURRI	-	Napoleon is known to have had ailurophobia, the fear of these	cats	1987-09-11	-
2	1000	no	POTPOURRI	-	2nd president from Massachusetts & 2nd to graduate from Harvard	John Quincy Adams	1987-09-11	-
3	0	no	U.S. LANDMARKS	(Alex: Please be sure your response is phrased properly.)	When he left to fight Civil War, the U.S. took his family's land & established Arlington Nat'l Cemetery on it	Robert E. Lee	1987-09-11	-
1	100	no	SCIENCE	-	Just as silver rods tarnish, iron rods do this	rust	1987-09-22	-
1	200	no	SCIENCE	-	The electromagnetic waves abbreviated "UV\"	ultraviolet	1987-09-22	-
1	300	no	SCIENCE	-	Speeds are subsonic below or supersonic above this Mach number	1	1987-09-22	-
1	400	no	SCIENCE	-	Something described as "brackish" contains this substance	salt	1987-09-22	-
1	500	no	SCIENCE	-	During smelting, it's the waste material floating on top of the molten metal	slag	1987-09-22	-
1	100	no	BASEBALL QUOTES	-	It was club executive Branch Rickey who 1st said, "Baseball is a game of" this unit of measure	inches	1987-09-22	-
1	200	no	BASEBALL QUOTES	-	In Abbott & Costello's "Who's on First?", he's on second	What	1987-09-22	-
1	300	no	BASEBALL QUOTES	-	Gear worn by those playing this position has been called "the tools of ignorance\"	catcher	1987-09-22	-
1	400	no	BASEBALL QUOTES	-	He said he "never wanted them to forget Babe Ruth," he "just wanted them to remember" him	Hank Aaron	1987-09-22	-
1	500	no	BASEBALL QUOTES	-	Ageless pitcher who said, "Age is...mind over matter. If you don't mind, it doesn't matter\"	Satchel Paige	1987-09-22	-
1	100	no	DECEMBER 7TH	[The TH was upper case and half the size of the 7.]	On December 7, 1963, this first family moved into the White House	Johnson	1987-09-22	-
1	200	no	DECEMBER 7TH	[The TH was upper case and half the size of the 7.]	On Dec. 7, 1908, the Watch & Ward Society in this city got Elinor Glyn's book "3 Weeks" banned	Boston	1987-09-22	-
1	300	no	DECEMBER 7TH	[The TH was upper case and half the size of the 7.]	Delaware did it 1st, December 7th, 1787	join the union (ratify the Constitution)	1987-09-22	-
1	400	no	DECEMBER 7TH	[The TH was upper case and half the size of the 7.]	On Dec. 7, 1946, John L. Lewis issued a back-to-work order to end a strike by these workers	United Mine Workers (coal miners)	1987-09-22	-
1	100	no	SCHOOL DAYS	-	On those freshly dittoed tests you used to sniff, the lettering was usually this color	purple	1987-09-22	-
1	200	no	SCHOOL DAYS	-	When the teacher sent you to get the film strip projector, you'd go to the AV room, which stood for this	audiovisual	1987-09-22	-
1	300	no	SCHOOL DAYS	-	It's the main reason a sock hop had to be a sock hop	dancing on the gym floor & couldn't wear shoes	1987-09-22	-
1	400	no	SCHOOL DAYS	-	Alliterative elementary school course which combined geography, history, gov't & sociology	social studies	1987-09-22	-
1	500	no	SCHOOL DAYS	-	Program established by the U.S. government in 1964 to give kids a jump on kindergarten & life	Head Start	1987-09-22	-
1	100	no	FRUITS & VEGETABLES	-	A variety of this vegetable was developed in Kentucky in the mid 19th c. by Jack Bibb	lettuce	1987-09-22	-
1	200	no	FRUITS & VEGETABLES	-	Produce the Fairy Godmother asked Cinderella to produce for her	pumpkin	1987-09-22	-
1	300	no	FRUITS & VEGETABLES	-	This nickname for the cowpea makes it sound like it's got a shiner	black-eyed peas	1987-09-22	-
1	400	no	FRUITS & VEGETABLES	-	In metric tons, it's the #1 fruit grown in both Afghanistan & France	grape	1987-09-22	-
1	500	no	FRUITS & VEGETABLES	-	Fermenting this vegetable w/flour in brine is commonest recipe for the sauce Japanese call "sho-yu\"	soybeans	1987-09-22	-
1	100	no	DOUBLE TALK	-	In Alka-Seltzer commercials, it followed "Plop, plop\"	fizz fizz	1987-09-22	-
1	200	no	DOUBLE TALK	-	\"Little" comic character originally created by Marge for the Saturday Evening Post	Lulu	1987-09-22	-
1	400	no	DOUBLE TALK	-	Alan Arkin played a befuddled Soviet sailor whose sub ran aground off New England in this '66 film	The Russians Are Coming! The Russians Are Coming!	1987-09-22	-
1	500	no	DOUBLE TALK	-	Hawaiians eat the dolphin fish, not the same-named mammal, & call it this	mahi-mahi	1987-09-22	-
2	200	no	FAMOUS FAMILIES	-	The youngest of Joseph & Rose Kennedy's 9 children	Teddy Kennedy	1987-09-22	-
2	400	no	FAMOUS FAMILIES	-	Not until 1979 did this family of dictators lose their 45-year control of Nicaragua	Somoza	1987-09-22	-
2	600	no	FAMOUS FAMILIES	-	This treacherous Renaissance family reportedly held orgies in the Vatican	Borgias	1987-09-22	-
2	800	no	FAMOUS FAMILIES	-	The 1st group admitted to the Country Music Hall of Fame were these in-laws of Johnny Cash	Carters	1987-09-22	-
2	1000	no	FAMOUS FAMILIES	-	Starting with George I, this German dynasty ruled England for almost 200 years	Hanovers	1987-09-22	-
2	200	no	BALLET	-	For the 1924 ballet "Le Train Bleu", Picasso designed the curtain, & Chanel designed these	costumes	1987-09-22	-
2	400	no	BALLET	-	Leningrad's Kirov Ballet considers this Russian empress its founder	Catherine the Great	1987-09-22	-
2	1500	yes	BALLET	-	The cast of this ballet includes 1 evil magician, several hunters & a gaggle of cygnets	Swan Lake	1987-09-22	-
2	800	no	BALLET	-	Known for its prelude, this ballet features 1 faun & 7 optional nymphs	The Afternoon of a Faun	1987-09-22	-
2	1000	no	BALLET	-	In the ballet "Apollo", Apollo appropriately dances with this muse of dance	Terpsichore	1987-09-22	-
2	200	no	AUTHORS' MIDDLE NAMES	-	Hans Andersen's middle name	Christian	1987-09-22	-
2	400	no	AUTHORS' MIDDLE NAMES	-	That of William Yeats	Butler	1987-09-22	-
2	600	no	AUTHORS' MIDDLE NAMES	-	Isaac Singer's	Bashevis	1987-09-22	-
2	800	no	AUTHORS' MIDDLE NAMES	-	Robert Warren's	Penn	1987-09-22	-
2	1000	no	AUTHORS' MIDDLE NAMES	-	That of Jorge Borges	Luis	1987-09-22	-
2	200	no	EXPLORERS	-	Francisco Pizarro is known for conquering this country, whose name also starts with "P\"	Peru	1987-09-22	-
2	400	no	EXPLORERS	-	Nikolai Przhevalsky is noted for the wild horses he found exploring this "Outer" Asian land	Mongolia	1987-09-22	-
2	600	no	EXPLORERS	-	Country which sent Magellan on his 'round-the-world cruise	Spain	1987-09-22	-
2	800	no	EXPLORERS	-	In 1878, Belgium's King Leopold II sent this explorer back to the Congo	Stanley	1987-09-22	-
2	1000	no	EXPLORERS	-	Both the 1st sighting & the establishment of this land as a continent are credited to Americans	Antarctica	1987-09-22	-
2	200	no	LONDON	-	Blackfriars, Westminster & London, falling down, for example	bridges	1987-09-22	-
2	400	no	LONDON	-	Karl Marx wrote most of "Das Kapital" in this museum's Reading Room	British Museum	1987-09-22	-
2	600	no	LONDON	-	4th-busiest airport in Europe & 2nd busiest serving London	Gatwick	1987-09-22	-
2	800	no	LONDON	-	In 1974, London's main fruit, vegetable & flower market was moved from there	Covent Garden	1987-09-22	-
2	1000	no	LONDON	-	London fishmarket that's beome synonymous with coarse, abusive language	Billingsgate	1987-09-22	-
2	200	no	\"M"OVIES	-	Film in which Jon Voight said, "I ain't a real cowboy, but I am one helluvah stud\"	Midnight Cowboy	1987-09-22	-
2	400	no	\"M"OVIES	-	This 1931 Peter Lorre classic has the shortest title possible in the category	M	1987-09-22	-
2	600	no	\"M"OVIES	-	Julie Andrews' 1st film	Mary Poppins	1987-09-22	-
2	1500	yes	\"M"OVIES	-	Movie classic in which Judy Garland sang, "Have Yourself A Merry Little Christmas\"	Meet Me in St. Louis	1987-09-22	-
2	1000	no	\"M"OVIES	-	Natalie Wood romances Gene Kelly but ends up with Martin Milner in this film of novel by Herman Wouk	Marjorie Morningstar	1987-09-22	-
3	0	no	RELIGIOUS HISTORY	-	Because founder George Fox told a judge to "Tremble at the word of the Lord", his sect was called this	Quakers	1987-09-22	-
1	100	no	TOP-SELLING PRODUCTS	-	Gorham's top-selling silver pattern or the lace that made the Big Bopper's "world go round\"	Chantilly	1987-09-29	-
1	200	no	TOP-SELLING PRODUCTS	-	Of the millions of these they've made since 1900, the Mongol is Eberhard Faber's top seller	pencil	1987-09-29	-
1	300	no	TOP-SELLING PRODUCTS	-	It's said this dishwashing aid was named by the inventor's wife because it would "save our saucepans\"	S.O.S.	1987-09-29	-
1	400	no	TOP-SELLING PRODUCTS	-	Copying a Norwegian moccasin H.Bass named a shoe this, short for "Norwegian" &  "Injun\"	Weejuns	1987-09-29	-
1	500	no	TOP-SELLING PRODUCTS	-	Since 1941, Hallmark's top-selling card, "Thinking of You", has featured this purple flower	pansy	1987-09-29	-
1	100	no	LIGHT	-	Approximately 5.88 trillion miles	light-year	1987-09-29	-
1	200	no	LIGHT	-	Familiar name of the aurora borealis	northern lights	1987-09-29	-
1	300	no	LIGHT	-	Word which follows "light" in the acronym "LASER\"	amplification	1987-09-29	-
1	400	no	LIGHT	-	In this type of bulb, current flows thru the filament & excites atoms that upon calming down, produce light	incandescent	1987-09-29	-
1	500	no	LIGHT	-	To get back in the gym at the junior prom, hold your stamped hand under one of these lights	black light (ultraviolet)	1987-09-29	-
1	100	no	4-LETTER WORDS	-	By any other name, it would smell as sweet	rose	1987-09-29	-
1	200	no	4-LETTER WORDS	-	A celebration of the eucharist, Bach wrote one in B-Minor	Mass	1987-09-29	-
1	300	no	4-LETTER WORDS	-	In western slang, a "grubslinger" means this	cook	1987-09-29	-
1	400	no	4-LETTER WORDS	-	The 2 branches of the U.S. armed forces that fit the category	Army & Navy	1987-09-29	-
1	500	no	4-LETTER WORDS	-	It can precede rat, sack, or horse	pack	1987-09-29	-
1	100	no	MYTHOLOGY	-	In Hindu & Chinese mythology, the earth emerged from this, possibly laid by a gigantic cosmic chicken	egg	1987-09-29	-
1	200	no	MYTHOLOGY	-	She, not Fauna, was the Roman goddess of flowering plants	Flora	1987-09-29	-
1	300	no	MYTHOLOGY	-	Derceto, Greek goddess of fertility, has a scaly tail like this type of animal	fish	1987-09-29	-
1	400	no	MYTHOLOGY	-	Killing the Nemean lion was the 1st of his dozen duties	Heracles (Hercules)	1987-09-29	-
1	500	no	MYTHOLOGY	-	While only some say he was born on Mt. Lycaeus, sources agree that he ruled from Mt. Olympus	Zeus	1987-09-29	-
1	100	no	\"MOORE" OR "LES\"	-	In 1979, Wrather Corp. got a court injunction forbidding him to wear his mask in public	Clayton Moore, the Lone Ranger	1987-09-29	-
1	200	no	\"MOORE" OR "LES\"	-	His group is the "Band of Renown\"	Les Brown	1987-09-29	-
1	300	no	\"MOORE" OR "LES\"	-	Carol Burnett married Joe Hamilton, this man's executive producer	Garry Moore	1987-09-29	-
1	500	no	\"MOORE" OR "LES\"	-	Film director who "Help"ed the Beatles through "A Hard Day's Night\"	Richard Lester	1987-09-29	-
1	100	no	MUSIC ON THE MAP	-	\"There is a house in" this city "& it's called the rising sun\"	New Orleans	1987-09-29	-
1	200	no	MUSIC ON THE MAP	-	Protesting the '60s protest movement, Merle Haggard, son of Oklahoma migrants, called himself this	Okie from Muskogee	1987-09-29	-
1	300	no	MUSIC ON THE MAP	-	In a fight over a Cajun queen, Big John sent a fellow from this state "to the Promised Land\"	Louisiana	1987-09-29	-
1	400	no	MUSIC ON THE MAP	-	\"When I dream about the moonlight on the Wabash, then I long for my...home" there	Indiana	1987-09-29	-
1	500	no	MUSIC ON THE MAP	-	1 of 2 other cities mentioned along with Manhattan in "I Left My Heart in San Francisco\"	(1 of) Paris or Rome	1987-09-29	-
2	200	no	ACTRESSES	-	In 1936 film "Jungle Princess", she wore the 1st of her celebrated sarongs	Dorothy Lamour	1987-09-29	-
2	400	no	ACTRESSES	-	On TV, she's been an angel, an attorney, & George Washington's secret love	Jaclyn Smith	1987-09-29	-
2	600	no	ACTRESSES	-	Glenda Jackson received 2 Emmys for this royal role	Elizabeth Regina	1987-09-29	-
2	800	no	ACTRESSES	-	The subtitle of her new book is "or How I went to Africa with Bogey, Bacall & Huston & almost lost my mind\"	Katharine Hepburn	1987-09-29	-
2	1000	no	ACTRESSES	-	They both made Mr. Blackwell's 1986 "Worst Dressed" list though for TV cops they dress OK	Tyne Daly & Sharon Gless	1987-09-29	-
2	200	no	BIOLOGY	-	The only female deer with antlers are of this species, Santa's favorite	reindeer	1987-09-29	-
2	400	no	BIOLOGY	-	Bitter-tasting natural pesticides called limonoids are found in seeds, rinds & juice of this fruit group	citrus	1987-09-29	-
2	700	yes	BIOLOGY	-	Gamete, zygote & oogenesis are terms associated with this life-cycle process	reproduction	1987-09-29	-
2	800	no	BIOLOGY	-	It's hereditary material in the form of 2 coiled polynucleotide chains that form a double helix	DNA (deoxyribonucleic acid)	1987-09-29	-
2	1000	no	BIOLOGY	-	Except for the nucleus, this semifluid makes up most of a cell	cytoplasm	1987-09-29	-
2	200	no	QUOTES	-	George M. Cohan wrote "Always leave them" doing this "when you say goodbye\"	laughing	1987-09-29	-
2	400	no	QUOTES	-	Gum magnate who said, "When 2 men in business always agree, 1 of them is unnecessary\"	Wrigley	1987-09-29	-
2	600	no	QUOTES	-	Elbert Hubbard, among others, defined this as "one damn thing after another\"	life	1987-09-29	-
2	200	no	PRESIDENTIAL TRIVIA	-	When he said, "I'm going to run for president", Miss Lillian asked, "President of what?\"	Jimmy Carter	1987-09-29	-
2	400	no	PRESIDENTIAL TRIVIA	-	It's estimated his holdings were worth 1/2 million dollars when he died in 1799	Washington	1987-09-29	-
2	600	no	PRESIDENTIAL TRIVIA	-	World Book says this 36th president often selected dancing partners for his guests	LBJ	1987-09-29	-
2	800	no	PRESIDENTIAL TRIVIA	-	Spelling of Warren G. Harding's middle name	G-A-M-A-L-I-E-L	1987-09-29	-
2	1000	no	PRESIDENTIAL TRIVIA	-	This president dedicated the Statue of Liberty on Oct. 28, 1886	Grover Cleveland	1987-09-29	-
2	200	no	EUROPE	-	A workman digging in 1578 rediscovered these tombs that stretch under Via Latina & other Roman roads	catacombs	1987-09-29	-
2	400	no	EUROPE	-	Known for its breweries, it's the only Scandinavian country where alcohol is served 24 hours a day	Denmark	1987-09-29	-
2	600	no	EUROPE	-	The name of this mountainous German region is derived from its dark fir trees	Black Forest	1987-09-29	-
2	800	no	EUROPE	-	Amsterdam is home base of "Koninklijke Luchtvaart Maatschappij", a world leader in this industry	airline industry	1987-09-29	-
2	1000	no	EUROPE	-	Country in which in 1917 at Fatima, a vision begged for peace & predicted a 2nd world war	Portugal	1987-09-29	-
2	200	no	FIRSTS	-	Tho synthesized in 1853, this painkiller was 1st successfully marketed in tablet form in 1915	aspirin	1987-09-29	-
2	400	no	FIRSTS	-	On July 4, 1928, Jean Lussier became the 1st to go over it in a rubber ball	Niagara Falls	1987-09-29	-
2	600	no	FIRSTS	-	The Information Please Almanac lists this as the 1st radio panel quiz show in America	Information Please	1987-09-29	-
2	800	no	FIRSTS	-	In 1962, Telstar, the 1st private tele-communications satellite, was launched by this company	AT&T	1987-09-29	-
2	1000	no	FIRSTS	-	Originally only 3 volumes, this reference work was 1st published in Edinburgh in 1768	Encyclopedia Brittanica	1987-09-29	-
3	0	no	HORSES	-	William Russell bought over 400 horses for this business & branded them "XP\"	Pony Express	1987-09-29	-
1	100	no	STATE CAPITALS	-	There are 3 capitol buildings in this Arkansas capital	Little Rock	1987-09-30	-
1	200	no	STATE CAPITALS	-	Of St. Louis, St. Paul or St. Petersburg, the 1 that's a state capital	St. Paul	1987-09-30	-
1	300	no	STATE CAPITALS	-	John Harris refused to sell the land which became this state capital unless it was named for him	Harrisburg	1987-09-30	-
1	400	no	STATE CAPITALS	-	This state capital's legal boundaries extend to Kure Atoll, 1367 miles from its center	Honolulu	1987-09-30	-
1	500	no	STATE CAPITALS	-	Andrew Jackson's home, the Hermitage, is located near this capital	Nashville	1987-09-30	-
1	100	no	FICTIONAL SISTERS	-	Sister of John & Michael Darling, Peter Pan thought she was darling, too	Wendy	1987-09-30	-
1	200	no	FICTIONAL SISTERS	-	In "The Taming of the Shrew", she's Bianca's shrewish sister	Katherine (Kate)	1987-09-30	-
1	300	no	FICTIONAL SISTERS	-	Olga, Masha & Irina Prozorov	Three Sisters	1987-09-30	-
1	400	yes	FICTIONAL SISTERS	-	The 4 March Sisters in "Little Women\"	Jo, Beth, Meg & Amy	1987-09-30	-
1	500	no	FICTIONAL SISTERS	-	In this Poe story, Roderick's twin sister is buried alive while in a trance	\"The Fall of the House of Usher\"	1987-09-30	-
1	100	no	FRUIT	-	Technically, a raspberry isn't a berry, but these common vineyard fruits are	grape	1987-09-30	-
1	200	no	FRUIT	-	Gertrude Stein might have said, "Apricots is an apricot is an apricot," since it's in this plant family	rose	1987-09-30	-
1	300	no	FRUIT	-	Napoleon & royal Ann are names for 1 variety of this fruit	cherry	1987-09-30	-
1	400	no	FRUIT	-	In any given year, this country produces 60-90% of all grapefruit	United States	1987-09-30	-
1	500	no	FRUIT	-	\"The Presidents' Cookbook" says Dolley Madison served a chutney made of this bog berry	cranberry	1987-09-30	-
1	100	no	MUSICAL ANATOMY	-	Rudolph's red one was so bright it helped Santa guide his sleigh	his nose	1987-09-30	-
1	200	no	MUSICAL ANATOMY	-	When these Irish organs "are smiling, sure they steal your heart away\"	eyes	1987-09-30	-
1	300	no	MUSICAL ANATOMY	-	On "The Good Ship Lollipop", "If you eat too much--Ooh! Ooh! You'll awake with" this kind of "ache\"	tummy	1987-09-30	-
1	400	no	MUSICAL ANATOMY	-	The Broadway song from "Wildcat" says, "Hey, look me over, lend me" one of these	an ear	1987-09-30	-
1	500	no	MUSICAL ANATOMY	-	In "The Wizard of Oz", the Scarecrow sang about his desire to have this	brain	1987-09-30	-
1	100	no	THE '50s	-	Company which popularized the Hula Hoop in America	Wham-O	1987-09-30	-
1	200	no	THE '50s	-	In 1958 David Seville, Louis Prima & Ella Fitzgerald were among the 1st to win these awards	Grammys	1987-09-30	-
1	300	no	THE '50s	-	Ike promulgated this theory that if a nation fell to communism, nearby ones would topple too	domino theory	1987-09-30	-
1	400	no	THE '50s	-	Chanel No. 10 perfume had to be sprayed on the ring canvas before he would wrestle	Gorgeous George	1987-09-30	-
1	500	no	THE '50s	-	Only man elected pope during the decade	John XXIII	1987-09-30	-
1	100	no	FROM THE FRENCH	-	This word for one type of hairdo derives from "bouffer", to puff up	bouffant	1987-09-30	-
1	200	no	FROM THE FRENCH	-	From its name, you'd think this private room is a good place to "bouder", or pout	boudoir	1987-09-30	-
1	300	no	FROM THE FRENCH	-	Derived from an old Provencal word meaning "storehouse", it now means a small, chic shop	boutique	1987-09-30	-
1	400	no	FROM THE FRENCH	-	Communists use this word to describe capitalists, but to the French, it's strictly middle class	bourgeois	1987-09-30	-
1	500	no	FROM THE FRENCH	-	Whether it's served in Provence or Providence, it's stew made from at least 2 kinds of fish	bouillabaisse	1987-09-30	-
2	200	no	BRITISH RULERS	-	Colors of the roses which were emblematic of the houses of Lancaster & York	white & red	1987-09-30	-
2	400	no	BRITISH RULERS	-	Phi Beta Kappa was founded at this VA. school, oldest in U.S. named for a monarch, let alone two	William & Mary	1987-09-30	-
2	600	no	BRITISH RULERS	-	Reason George I & his "prime minister", Robert Walpole, conversed principally in French	because he spoke no English	1987-09-30	-
2	800	no	BRITISH RULERS	-	While King Harold fought Norwegians from the north  this man planned invasion from the south	William the Conqueror	1987-09-30	-
2	1000	no	BRITISH RULERS	-	Under Charles II, this man's body was exhumed & his head stuck on a pole where it remained for 25 years	Cromwell	1987-09-30	-
2	200	no	AUTOMOBILES	-	For 18 years, WWI air ace Eddie Rickenbacker owned the famous motor speedway here	Indianapolis	1987-09-30	-
2	400	no	AUTOMOBILES	-	Guinness calls this company's Silver Spur, which costs over $239,000, the most expensive standard limo	Rolls Royce	1987-09-30	-
2	600	no	AUTOMOBILES	-	The "Henry J." was a model of car built by & named after him	Henry J. Kaiser	1987-09-30	-
2	800	no	AUTOMOBILES	-	The VW "Beetle" was designed by this man whose name is on a much more expensive line of cars	(Ferdinand) Porsche	1987-09-30	-
2	1000	no	AUTOMOBILES	-	This company is the largest British automaker	British Leyland	1987-09-30	-
2	200	no	MILITARY MOVIES	-	Set aboard a sub, this 1982 German film has been called an aquatic "All Quiet on the Western Front\"	Das Boot	1987-09-30	-
2	400	no	MILITARY MOVIES	-	In the logo of "Platoon", the Os are formed by a pair of these	dog tags	1987-09-30	-
2	600	no	MILITARY MOVIES	-	Though Heartbreak Ridge was a real battle in Korea, the '86 film deals with the invasion of this island	Grenada	1987-09-30	-
2	800	yes	MILITARY MOVIES	-	1 of 3 John Wayne movies from 1948-50 that were known as John Ford's U.S. Cavalry trilogy	(1 of) She Wore a Yellow Ribbon, Fort Apache, or Rio Grande	1987-09-30	-
2	1000	no	MILITARY MOVIES	-	\"Corvette K-22" was 1 of few feature films to recognize this huge country's involvement in WWII	Canada	1987-09-30	-
2	200	no	SCIENCE	-	This ocean mammal is also called the beluga, a name from Russian for "white\"	whale	1987-09-30	-
2	400	no	SCIENCE	-	Using a telescope he made himself, he invented telescope astronomy in 1609	Galileo	1987-09-30	-
2	600	no	SCIENCE	-	If a jogger could circle the Earth in 6 months, it would take him 5 1/2 years to run around this planet	Jupiter	1987-09-30	-
2	800	no	SCIENCE	-	An atom of this element has only 1 electron	hydrogen	1987-09-30	-
2	1000	no	SCIENCE	-	In photosynthesis, CO2 is combined with water to form this sugar, the simplest carbohydrate	glucose	1987-09-30	-
2	200	no	PROVERBS OF DEATH	-	According to the fable, "Kill not the goose that" does this	lay the golden egg	1987-09-30	-
2	400	no	PROVERBS OF DEATH	-	\"Speak nothing but" this "of the dead\"	good	1987-09-30	-
2	600	no	PROVERBS OF DEATH	-	A grave thought: This amount of earth "makes all men equal\"	6 feet	1987-09-30	-
2	800	no	PROVERBS OF DEATH	-	\"Cowards die many times before their death; the valiant never taste death but once," he wrote	William Shakespeare	1987-09-30	-
2	1000	no	PROVERBS OF DEATH	-	Billy Joel turned this proverb of death into a Top 40 Hit in 1978	\"Only the Good Die Young\"	1987-09-30	-
3	0	no	MAGAZINES	-	This magazine, published in the U.S., got its name from the Greek for "citizen of the world\"	Cosmopolitan	1987-09-30	-
1	100	no	U.S. CITIES	-	This group not only founded Salt Lake City, but also Mesa, Arizona	Mormons	1987-10-01	-
1	200	no	U.S. CITIES	-	It's been called "40 suburbs in search of a city", "Smogville", & "La-La Land\"	Los Angeles	1987-10-01	-
1	300	no	U.S. CITIES	-	New England city in which about 1850, Ephraim W. Bull developed a popular table grape	Concord	1987-10-01	-
1	400	no	U.S. CITIES	-	State which includes a port city named for co-founder Henry M. Shreve	Louisiana	1987-10-01	-
1	500	no	U.S. CITIES	-	Oldest surviving tobacco shop in U.S. is in this city for which 2 brands of cigarettes were named	Winston-Salem	1987-10-01	-
1	100	no	OXYMORONS	-	In "Romeo & Juliet" Juliet delivers the famous oxymoron, "Parting is" this	such sweet sorrow	1987-10-01	-
1	200	no	OXYMORONS	-	For a big appetite, you might order a seafood cocktail made with these large shellfish	giant shrimp (jumbo shrimp)	1987-10-01	-
1	300	no	OXYMORONS	-	A polyethylene water tumbler	plastic glass	1987-10-01	-
1	600	yes	OXYMORONS	-	Headlines of long ago	old news	1987-10-01	-
1	500	no	OXYMORONS	-	From French, it's the term for a mentally disabled person who shows extraordinary talent in 1 area	idiot savant	1987-10-01	-
1	100	no	SURVEY SAYS	-	A 1986 Good Housekeeping survey showed this animal is the top U.S. pet	dog	1987-10-01	-
1	200	no	SURVEY SAYS	-	A USA Today poll published in early May, 1987 said 3% of adults polled never see this relative	mom	1987-10-01	-
1	300	no	SURVEY SAYS	-	Of Oreos, lamb chops, or popcorn, food judged in a survey for Korbel as going well with champagne	Oreos	1987-10-01	-
1	400	no	SURVEY SAYS	-	45% of vice presidents & personnel directors surveyed said this was the worst day of the week	Monday	1987-10-01	-
1	500	no	SURVEY SAYS	-	In a survey of Calif. state university students, only 10% could identify this man on the $10 bill	Alexander Hamilton	1987-10-01	-
