round	value	daily_double	category	comments	answer	question	air_date	notes
2	200	no	OPERA	-	The Lone Ranger's theme is the opera's overture	(The) William Tell (Overture)	1984-09-11	-
2	400	no	OPERA	-	Profession of Rossini's Figaro	a barber	1984-09-11	-
2	800	no	OPERA	-	Lt. Pinkerton's girlfriend Cio-Cio-San	Madame Butterfly	1984-09-11	-
2	1000	no	OPERA	-	1976 was also the bicentennial of this famed Milan opera house	Teatro alla Scala	1984-09-11	-
2	200	no	SPORTS	-	The Greeks reckoned time from this event, first held in Olympia in 776 B.C.	the Olympics	1984-09-11	-
2	200	no	BIOLOGY	-	Genus Rana; frequent victim of biology class dissections	a frog	1984-09-11	-
2	400	no	BIOLOGY	-	L.B.J.'s hound dog or Darwin's ship	the Beagle	1984-09-11	-
2	600	no	BIOLOGY	-	The basic unit of life; 3 billion die every minute in your body	cells	1984-09-11	-
2	800	no	BIOLOGY	-	It puts the green in greenery	chlorophyll	1984-09-11	-
2	1000	no	BIOLOGY	-	Deoxyribonucleic acid	DNA	1984-09-11	-
2	200	no	FOREIGN PHRASES	-	In Germany, said before a toast & after a sneeze	Gesundheit	1984-09-11	-
2	400	no	FOREIGN PHRASES	-	American equivalent to English "the bonnet on a lorry\"	the hood of a truck	1984-09-11	-
2	600	no	FOREIGN PHRASES	-	From French, it literally means "a pen name\"	nom de plume	1984-09-11	-
2	800	no	FOREIGN PHRASES	-	The vidi, in "Veni, vidi, vici\"	I saw	1984-09-11	-
2	200	no	RELIGION	-	He was the doubter among the Apostles	(St.) Thomas	1984-09-11	-
2	400	no	RELIGION	-	Continent with the largest Jewish population	North America	1984-09-11	-
2	600	no	RELIGION	-	Color of smoke signifying election of new Pope	white	1984-09-11	-
2	800	no	RELIGION	-	This Buddhist sect seeks truth through concepts like "the sound of one hand clapping\"	Zen	1984-09-11	-
2	1000	no	RELIGION	-	This word for the Mohammedan religion means "submission to the will of God\"	Islam	1984-09-11	-
3	0	no	THE CALENDAR	-	Calendar date with which the 20th century began	January 1, 1901	1984-09-11	-
1	100	no	U.S. HISTORY	-	This colonial inventor suggested Daylight Saving Time	Benjamin Franklin	1984-09-12	-
1	200	no	U.S. HISTORY	-	On the eve of the Civil War, some 2,000 slaveholders were of this race	black (or negro)	1984-09-12	-
1	100	no	3-LETTER WORDS	-	A fedora, homburg or derby	a hat	1984-09-12	-
1	200	no	3-LETTER WORDS	-	Quixote or Drysdale	a Don	1984-09-12	-
1	300	no	3-LETTER WORDS	-	Opposite of flow, tides do it	ebb	1984-09-12	-
1	400	no	3-LETTER WORDS	-	Where things are nipped in, or Lou's partner	bud	1984-09-12	-
1	500	no	3-LETTER WORDS	-	Some people have a quick one, which beats a ½ one	wit	1984-09-12	-
1	100	no	AUTOMOBILES	-	He'd build you a Model T "in any color, so long as it was black\"	Henry Ford	1984-09-12	-
1	200	no	AUTOMOBILES	-	This toy company builds more cars than Ford, G.M. & Chrysler combined	Mattel	1984-09-12	-
1	300	no	AUTOMOBILES	-	Powered by this, the Stanley Special won in Daytona in 1907 at 197 MPH	steam	1984-09-12	-
1	400	no	AUTOMOBILES	-	In Japan it's called "rasshu awa"; in L.A, 4 to 6 P.M.	rush hour	1984-09-12	-
1	400	yes	AUTOMOBILES	-	Models of Ford, Chrysler, & Cadillac are all named for cities in this S. European country	Spain	1984-09-12	-
1	100	no	BROADWAY	-	4-letter play about 9-lived creatures	Cats	1984-09-12	-
1	200	no	BROADWAY	-	\"The avenue we're taken to" in this long-running toe-tapper	42nd Street	1984-09-12	-
1	300	no	BROADWAY	-	Nickname of the American Theatre Wing's Antoinette Perry Award	the Tony	1984-09-12	-
1	400	no	BROADWAY	-	2-time Academy Award winner who reprised "Little Foxes" in 1980	Elizabeth Taylor	1984-09-12	-
1	500	no	BROADWAY	-	100s of former cast members appeared onstage when it became longest-running show	A Chorus Line	1984-09-12	-
1	100	no	ANIMALS	-	Scooby-Doo, Goofy & Pluto are cartoon versions	dogs	1984-09-12	-
1	200	no	ANIMALS	-	\"Eager" animal that symbolizes Canada	the beaver	1984-09-12	-
1	300	no	ANIMALS	-	They include killers, humpbacks & sperms	whales	1984-09-12	-
1	500	no	ANIMALS	-	Tibetan ox used to carry travelers and mail	a yak	1984-09-12	-
1	100	no	ROYALTY	-	While on the Riviera, she made "To Catch a Thief" & caught a prince	Princess Grace	1984-09-12	-
1	200	no	ROYALTY	-	King for 72 years, he devoted more than 40 to building Versailles	Louis XIV (of France)	1984-09-12	-
1	300	no	ROYALTY	-	Temporarily exiled in '53, this Islamic ruler was permanently banished in '79	Shah of Iran	1984-09-12	-
1	400	no	ROYALTY	-	Royal families of Germany, Russia, Denmark & Greece could call her "the grandmother of Europe\"	Queen Victoria (of England)	1984-09-12	-
1	500	no	ROYALTY	-	Country where Queens Beatrix, Wilhelmina & Juliana were inaugurated, not crowned	the Netherlands (Holland)	1984-09-12	-
2	200	no	NEW TESTAMENT	-	Jesus' first miracle was to turn water into this	wine	1984-09-12	-
2	400	no	NEW TESTAMENT	-	According to both New & Old Testaments, how "thou shalt love they neighbor\"	as thyself	1984-09-12	-
2	600	no	NEW TESTAMENT	-	The "sea" that Jesus walked on	the Sea of Galilee	1984-09-12	-
2	800	no	NEW TESTAMENT	-	In Damascus, "the scales fell from his eyes\"	Paul (Saul)	1984-09-12	-
2	1500	yes	NEW TESTAMENT	-	\"Blessed are" these "for they shall be called the children of God\"	the peacemakers	1984-09-12	-
2	200	no	COLLEGES	-	A type of shoe or cloth, or where a Rhodes scholarship will get you	Oxford	1984-09-12	-
2	400	no	COLLEGES	-	Home of over 52,000 Buckeyes	Ohio State University	1984-09-12	-
2	600	no	COLLEGES	-	Latin for field, or college grounds	campus	1984-09-12	-
2	800	no	COLLEGES	-	In 1934, Gerald Ford was voted MVP of this school's football team	(University of) Michigan	1984-09-12	-
2	1000	no	COLLEGES	-	Women's college that shares Harvard's classes, housing & facilities but still is separate	Radcliffe	1984-09-12	-
2	600	no	MOUNTAINS	-	First volcano to erupt in continental U.S. since 1921	Mount St. Helens	1984-09-12	-
2	800	no	MOUNTAINS	-	Home to alpacas & llamas	the Andes	1984-09-12	-
2	1000	no	MOUNTAINS	-	Tibetans call it Chomolunga, Nepalese call it Sagarmatha, both call it theirs	Mount Everest	1984-09-12	-
2	200	no	WORLD OF FOOD	-	Like chop suey, this Chinese sweet was invented in America	the fortune cookie	1984-09-12	-
2	400	no	WORLD OF FOOD	-	When its coffee crop was destroyed around 1870, Ceylon switched to growing this	tea	1984-09-12	-
2	800	no	WORLD OF FOOD	-	French for "sour wine", one variety is literally just that	vinegar	1984-09-12	-
2	1000	no	WORLD OF FOOD	-	Stem of a variety of lily, known in Old England as "sparrow grass\"	asparagus	1984-09-12	-
2	200	no	BASEBALL	-	Before 1859 they sat in padded rocking chairs behind the catcher	umpires	1984-09-12	-
2	200	no	ASTRONOMY	-	Self-luminous gaseous body, or hollywood "celeb\"	a star	1984-09-12	-
2	400	no	ASTRONOMY	-	The evening or morning "star" is really this planet	Venus	1984-09-12	-
2	600	no	ASTRONOMY	-	Planet once thought unique, it no longer runs "rings" around its neighbors	Saturn	1984-09-12	-
2	800	no	ASTRONOMY	-	Launched Oct. 4th, 1957, it was Earth's 1st artificial satellite	Sputnik	1984-09-12	-
2	1000	no	ASTRONOMY	-	Only planet to have seasons similar to Earth's	Mars	1984-09-12	-
3	0	no	LANGUAGE	-	It is the 2nd most spoken language in the world	English	1984-09-12	-
1	100	no	GEOGRAPHY	-	Christmas, Easter, or Bermuda, for example	islands	1984-09-13	-
1	200	no	GEOGRAPHY	-	Europe's only wild monkeys live on this "rock\"	(rock of) Gibraltar	1984-09-13	-
1	300	no	GEOGRAPHY	-	1/3 the size of U.S., this royal kingdom has no rivers or lakes but lots of oil	Saudi Arabia	1984-09-13	-
1	400	no	GEOGRAPHY	-	Largest country entirely in Europe	France	1984-09-13	-
1	500	no	GEOGRAPHY	-	Clocks in Lima, Peru, read the same as in this U.S. time zone	Eastern	1984-09-13	-
1	100	no	BY THE NUMBERS	-	The 1st asked in this game is usually "Animal, vegetable or mineral?\"	Twenty Questions	1984-09-13	-
1	200	no	BY THE NUMBERS	-	The two point values an ace can have in blackjack	1 and 11	1984-09-13	-
1	300	no	BY THE NUMBERS	-	Police precinct Barney Miller "dozen" work at any more	the 12th	1984-09-13	-
1	400	no	BY THE NUMBERS	-	A race run by couples tied together at the ankle	a 3-legged race	1984-09-13	-
1	500	no	BY THE NUMBERS	-	Musical about Continental Congress, it included song "Sit Down, John\"	1776	1984-09-13	-
1	100	no	TOYS & GAMES	-	Number of pockets on a pool table	6	1984-09-13	-
1	200	no	TOYS & GAMES	-	Color that always has opening move in chess	white	1984-09-13	-
1	300	no	TOYS & GAMES	-	Versions of this board game take place in London, Madrid, & Atlantic City	Monopoly	1984-09-13	-
1	400	no	TOYS & GAMES	-	Binney & Smith makes them in 64 colors	(Crayola) crayons	1984-09-13	-
1	500	no	TOYS & GAMES	-	She's been a teenage fashion model for over 25 years	Barbie	1984-09-13	-
1	100	no	TRANSPORTATION	-	It could be paddle wheel, cargo or tramp	a steamer	1984-09-13	-
1	200	no	TRANSPORTATION	-	Charlton Heston was "on track" with it in "Ben Hur\"	a chariot	1984-09-13	-
1	100	no	FLOWERS & TREES	-	Its seed is used in baking, but 1 type produces opium	the poppy	1984-09-13	-
1	200	no	FLOWERS & TREES	-	Long associated with Lebanon, this tree is on its flag	a cedar	1984-09-13	-
1	100	no	TRIVIA	-	In 1983 Americans used over 1¼ million gallons of this beach product	suntan lotion	1984-09-13	-
1	200	no	TRIVIA	-	When it was rung for Chief Justice John Marshall's funeral, it cracked	the Liberty Bell	1984-09-13	-
1	300	no	TRIVIA	-	\"Kingdom" that Khrushchev couldn't visit in 1959 U.S. trip	the Magic Kingdom/Disneyland	1984-09-13	-
1	400	no	TRIVIA	-	Dr. Seuss' egg-hatching elephant who was "faithful, 100%\"	Horton	1984-09-13	-
1	500	no	TRIVIA	-	It spent the night in a discount-house parking lot before heading to L.A. Coliseum	the Olympic torch	1984-09-13	-
2	200	no	THE CIVIL WAR	-	Lincoln's four brothers-in-law all served in this army	the Confederate army	1984-09-13	-
2	400	no	THE CIVIL WAR	-	Though shots fired at this garrison started the war, no casualties resulted	Fort Sumter	1984-09-13	-
2	600	no	THE CIVIL WAR	-	He was Lincoln's first choice to lead the Union army	Robert E. Lee	1984-09-13	-
2	800	no	THE CIVIL WAR	-	State that seceded from state that seceded	West Virginia	1984-09-13	-
2	1000	no	THE CIVIL WAR	-	General Nicknamed "Uncle Billy" who believed in total war	(William Tecumseh) Sherman	1984-09-13	-
2	200	no	ANATOMY	-	Mark Anthony borrowed them, then bent them	ears	1984-09-13	-
2	400	no	ANATOMY	-	Over ½ of these are in your hands & feet	your bones	1984-09-13	-
2	600	no	ANATOMY	-	Number of chambers in a judge's heart	4	1984-09-13	-
2	800	no	ANATOMY	-	The body has over 60,000 miles of them	blood vessels	1984-09-13	-
2	3500	yes	ANATOMY	-	Prominent zygomatic bones, considered an attractive facial feature	cheek bones	1984-09-13	-
2	200	no	MOVIES	-	To Dustin Hoffman this '82 film was a "drag\"	Tootsie	1984-09-13	-
2	400	no	MOVIES	-	Film featuring March & Gaynor, Garland & Mason or Streisand & Kristofferson	A Star Is Born	1984-09-13	-
2	600	no	MOVIES	-	In '84 he's a destroyer, in '82 he was just a barbarian	Conan	1984-09-13	-
2	800	no	MOVIES	-	Walter Matthau & Tony Curtis both coached this kids' baseball team	The Bad News Bears	1984-09-13	-
2	1000	no	MOVIES	-	Went from bit part in film "Little Shop of Horrors" to Oscars for Best Actor & Best Support	Jack Nicholson	1984-09-13	-
2	200	no	STATE CAPITALS	-	It succeeded Fort Whipple, Prescott, & Tucson as capital	Phoenix	1984-09-13	-
2	400	no	STATE CAPITALS	-	Lincoln lived & practiced law here for 25 years before becoming president	Springfield	1984-09-13	-
2	600	no	STATE CAPITALS	-	1 of 4 state capitals that end in word "City\"	(1 of) Salt Lake City, Oklahoma City, Jefferson City, Carson City	1984-09-13	-
2	200	no	ALPHABET SOUP	-	He's the heavyweight of the A-Team	Mr. T	1984-09-13	-
2	400	no	ALPHABET SOUP	-	Caveman comic strip created by Johnny Hart	\"B.C.\"	1984-09-13	-
2	600	no	ALPHABET SOUP	-	Letter shared by sensuous woman author & 76'ers Doctor	J	1984-09-13	-
2	800	no	ALPHABET SOUP	-	What Bo Derek would have been in ancient Rome	X	1984-09-13	-
2	1000	no	ALPHABET SOUP	-	Binet & Simon's measure of mental age	the IQ	1984-09-13	-
2	200	no	BUSINESS & INDUSTRY	-	\"Body-building" brand of bread from "the bakery people of IT&T\"	Wonder Bread	1984-09-13	-
2	400	no	BUSINESS & INDUSTRY	-	In 1978, this German co. became first foreign automaker to make cars here	Volkswagen	1984-09-13	-
2	600	no	BUSINESS & INDUSTRY	-	This company owns the world's tallest building	Sears(-Roebuck)	1984-09-13	-
2	800	no	BUSINESS & INDUSTRY	-	Piggly Wiggly stores were the first of these	supermarkets	1984-09-13	-
3	0	no	AMERICAN GOVERNMENT	-	Since 1970, the only cabinet department not headed by a secretary	the Attorney General's Department	1984-09-13	-
1	100	no	AMERICAN LITERATURE	-	Melville's white whale tale	Moby-Dick	1984-09-14	-
1	200	no	AMERICAN LITERATURE	-	Lincoln called it "the book that caused the big war\"	Uncle Tom's Cabin	1984-09-14	-
1	300	no	AMERICAN LITERATURE	-	Steinbeck novel dubbed "the Uncle Tom's Cabin of the Depression\"	The Grapes of Wrath	1984-09-14	-
1	400	no	AMERICAN LITERATURE	-	He gave Hester a scarlet "A\"	Nathaniel Hawthorne	1984-09-14	-
1	500	no	AMERICAN LITERATURE	-	Great-grand nephew of Francis Scott Key, he was the voice of the Jazz Age	F. Scott Fitzgerald	1984-09-14	-
1	100	no	ALL NUMBERS	-	It was "enough" for Dick van Patten	Eight	1984-09-14	-
1	200	no	ALL NUMBERS	-	A teen's "sweet" age	16	1984-09-14	-
1	100	no	RELIGION	-	Country that is home to Parsis & Sikhs	India	1984-09-14	-
1	200	no	RELIGION	-	More common name for The Watchtower Bible & Tract Society	Jehovah's Witnesses	1984-09-14	-
1	300	no	RELIGION	-	Some 3 million pilgrims visit this small French town annually	Lourdes	1984-09-14	-
1	100	no	TRIVIA	-	\"Only you can prevent forest fires\"	Smokey the Bear('s motto)	1984-09-14	-
1	200	no	TRIVIA	-	Nickname of our 16th president & Li'l Abner's son	Honest Abe	1984-09-14	-
1	300	no	TRIVIA	-	Though this actress' cat is named for Buster Keaton, she's really no relation	Diane Keaton	1984-09-14	-
1	400	no	TRIVIA	-	Above this I.Q. mark, you're considered a genius	140	1984-09-14	-
1	500	no	TRIVIA	-	State name that's misspelled on the Liberty Bell	Pennsylvania	1984-09-14	-
1	100	no	NATIONAL PARKS	-	Due to earthquakes, this Yellowstone geyser no longer erupts on time	Old Faithful	1984-09-14	-
1	200	no	NATIONAL PARKS	-	Logs in this forest may be 150 million years old	the Petrified Forest	1984-09-14	-
1	300	no	NATIONAL PARKS	-	There are still unexplored areas of these New Mexico caves	Carlsbad Caverns	1984-09-14	-
1	400	no	NATIONAL PARKS	-	Mount Whitney, highest point in lower 48 states, is in this park named for its trees	Sequoia National Park	1984-09-14	-
1	500	no	NATIONAL PARKS	-	This southern subtropical wilderness is home to manatees & TV's "Gentle Ben\"	the Everglades	1984-09-14	-
1	100	no	TRIOS	-	D'Artagnan's best buddies	the Three Musketeers	1984-09-14	-
1	200	no	TRIOS	-	With them under foot, Uncle Donald's life wasn't duck soup	Huey, Dewey, and Louie	1984-09-14	-
1	300	no	TRIOS	-	\"Candy Man" who began with the Will Mastin Trio	Sammy Davis, Jr.	1984-09-14	-
1	400	no	TRIOS	-	Classic TV puppet show which also featured Beulah Witch & Delores Dragon	Kukla, Fran & Ollie	1984-09-14	-
1	500	no	TRIOS	-	Apollo II trio; while Collins circled Moon, these 2 landed	Neil Armstrong & Buzz Aldrin	1984-09-14	-
2	200	no	CHEMISTRY	-	Coal & diamonds both consist of it	carbon	1984-09-14	-
2	400	no	CHEMISTRY	-	Common kitchen substance known chemically as sodium chloride	salt	1984-09-14	-
2	800	no	CHEMISTRY	-	Used in cars' catalytic converters, it's more expensive than gold	platinum	1984-09-14	-
2	1000	no	CHEMISTRY	-	U.S. & Canada produce almost entire world supply of this lightest inert gas	helium	1984-09-14	-
2	200	no	THE PRESS	-	It carries the motto "All the news that's fit to print\"	The New York Times	1984-09-14	-
2	400	no	THE PRESS	-	First published in 1889 by the Dow Jones Co.	The Wall Street Journal	1984-09-14	-
2	600	no	THE PRESS	-	Harvard Lampoon alumnus, by 1937 he owned 25 daily newspapers & a California castle	William Randolph Hearst	1984-09-14	-
2	1000	no	THE PRESS	-	The official news agency of the Soviet Union	TASS	1984-09-14	-
2	200	no	TRAVEL & TOURISM	-	Although this Roman arena could hold 50,000, it's not on the Jackson tour	the Colosseum	1984-09-14	-
2	400	no	TRAVEL & TOURISM	-	Date just west of this is 1 day later than the date just east	the International Date Line	1984-09-14	-
2	800	no	TRAVEL & TOURISM	-	Official endorsement to show validity of a passport, or a major credit card	a visa	1984-09-14	-
2	1000	no	TRAVEL & TOURISM	-	Currency of Liechtenstein, Luxembourg & Andorra	the franc	1984-09-14	-
2	200	no	STARTS WITH "J\"	-	The first Mrs. Bonaparte	Josephine	1984-09-14	-
2	400	no	STARTS WITH "J\"	-	A puzzle people go to pieces over	a jigsaw puzzle	1984-09-14	-
2	600	no	STARTS WITH "J\"	-	The police say "fine" for crossing the street this way	jaywalking	1984-09-14	-
2	3000	yes	STARTS WITH "J\"	-	The only "J" in the Pledge of Allegiance	justice	1984-09-14	-
2	1000	no	STARTS WITH "J\"	-	Event an Olympian throws	javelin	1984-09-14	-
2	200	no	SHAKESPEARE	-	Hamlet found "something rotten" in this country	Denmark	1984-09-14	-
2	400	no	SHAKESPEARE	-	The Moor who loved Desdemona "not wisely, but too well\"	Othello	1984-09-14	-
2	600	no	SHAKESPEARE	-	Battle of the sexes on which musical "Kiss Me Kate" was based	The Taming of the Shrew	1984-09-14	-
2	800	no	SHAKESPEARE	-	Chubby character who loved his ale & supplied the name for one	Falstaff	1984-09-14	-
2	1000	no	SHAKESPEARE	-	She was 8 years older & 3 months pregnant when Shakespeare married her	Anne Hathaway	1984-09-14	-
2	200	no	SPORT OF KINGS	-	Horse racing was a sport at these ancient Greek contests	the Olympics	1984-09-14	-
2	400	no	SPORT OF KINGS	-	Collective name of Kentucky Derby, Preakness, & Belmont Stakes	the Triple Crown	1984-09-14	-
2	600	no	SPORT OF KINGS	-	Billy the Cobbler, or a famous jockey	Willie Shoemaker	1984-09-14	-
2	800	no	SPORT OF KINGS	-	Since 1936, because of this, horses "say cheese" at the end of races	a photo finish	1984-09-14	-
2	1000	no	SPORT OF KINGS	-	All U.S. thoroughbreds are officially born on this day of the year	January 1	1984-09-14	-
3	0	no	THE OLYMPICS	-	Of the 5 continents symbolized by Olympic rings, only one never to hold Games	Africa	1984-09-14	-
1	100	no	FICTION	-	Shakespeare's "star-crossed" lovers	Romeo and Juliet	1984-09-20	-
1	200	no	FICTION	-	The "lovable" family of Peter Pan	the Darlings	1984-09-20	-
1	300	no	FICTION	-	\"Cat on a Hot Tin Roof's" portly patriarch	Big Daddy	1984-09-20	-
