round	value	daily_double	category	comments	answer	question	air_date	notes
1	200	no	LEFTOVERS	(Alex: And those LEFTOVERS are clues left over from last season.)	Jakob Roggeveen discovered this South Pacific island 2 days after Good Friday, 1722	Easter Island	1990-09-03	-
1	300	no	LEFTOVERS	(Alex: And those LEFTOVERS are clues left over from last season.)	You place your hands & feet on colored circles to play this game; it's perfect for contortionists	Twister	1990-09-03	-
1	400	no	LEFTOVERS	(Alex: And those LEFTOVERS are clues left over from last season.)	Picasso's daughter, her signature is on tubes of her signature lipstick, Mon Rouge	Paloma Picasso	1990-09-03	-
1	500	no	LEFTOVERS	(Alex: And those LEFTOVERS are clues left over from last season.)	Houdon's most famous mythological statue is of this Roman goddess holding a bow	Diana	1990-09-03	-
2	200	no	COLONIAL AMERICA	-	Capt. John Smith wrote about this Indian weapon & compared it to a poleax	a tomahawk	1990-09-03	-
2	400	no	COLONIAL AMERICA	-	Slaves bought in Africa were sold in the West Indies for molasses used to make this liquor	rum	1990-09-03	-
2	600	no	COLONIAL AMERICA	-	Colorful name of Edward Teach, the pirate who hid out on Ocracoke Island off the N.C. coast	Blackbeard	1990-09-03	-
2	1000	no	COLONIAL AMERICA	-	Shawmut was the Indian name for the peninsula on which this city was founded in 1630	Boston	1990-09-03	-
2	200	no	BOOKS & AUTHORS	-	\"1984" was a 1949 book by Eric Blair written under this pen name	George Orwell	1990-09-03	-
2	400	no	BOOKS & AUTHORS	-	\"Where Have I Been?" was the 1982 autobiography of this "Your Show of Shows" comedian	Sid Caesar	1990-09-03	-
2	600	yes	BOOKS & AUTHORS	-	1 of 2 Arthur Hailey novels to become the top-selling fiction book of the year	Airport (or Wheels)	1990-09-03	-
2	800	no	BOOKS & AUTHORS	-	He followed his novel "Monsieur Beaucaire" with a term in the Indiana state legislature	Booth Tarkington	1990-09-03	-
2	1000	no	BOOKS & AUTHORS	-	An incident from his book "My Life in Court" inspired the stage play "A Case of Libel\"	Louis Nizer	1990-09-03	-
2	200	no	BODIES OF WATER	-	To go from Philadelphia to New Jersey, you cross this river that shares its name with another state	the Delaware	1990-09-03	-
2	400	no	BODIES OF WATER	-	The Cubans call it Bahia de Cochinos; we call it this	the Bay of Pigs	1990-09-03	-
2	600	no	BODIES OF WATER	-	Incan ruins have been found on islands in this lake on the border of Bolivia & Peru	Lake Titicaca	1990-09-03	-
2	800	no	BODIES OF WATER	-	Odessa is the largest Soviet port on this sea	the Black Sea	1990-09-03	-
2	1000	no	BODIES OF WATER	-	In sailing from the English Channel to the North Sea, one would pass through this strait	the Strait of Dover	1990-09-03	-
2	200	no	NOTORIOUS	-	This Nazi minister of propaganda & his wife killed themselves & their children on May 1, 1945	Goebbels	1990-09-03	-
2	400	no	NOTORIOUS	-	This infamous French nobleman died at the asylum of Charenton in 1814 -- it "pains" us to tell you	the Marquis de Sade	1990-09-03	-
2	600	no	NOTORIOUS	-	Etta Place, who rode with this outlaw pair, was probably a lady of the evening, not a schoolteacher	Butch Cassidy & the Sundance Kid	1990-09-03	-
2	800	no	NOTORIOUS	-	After a serious illness in 37 A.D., this Roman emperor became cruel & mentally unbalanced	Caligula	1990-09-03	-
2	1000	no	NOTORIOUS	-	6 of "Bugs" Moran's henchmen & an optometrist were the victims of this 1929 slaughter	the St. Valentine's Day Massacre	1990-09-03	-
2	200	no	BIOLOGY	-	The hypoglossal nerve controls its many movements, including wagging	the tongue	1990-09-03	-
2	1000	yes	BIOLOGY	-	On land this class of vertebrates can absorb oxygen through the skin, provided it's moist	amphibians	1990-09-03	-
2	600	no	BIOLOGY	-	It mitosis 1 cell becomes 2; in meiosis a single cell produce this many daughter cells	4	1990-09-03	-
2	800	no	BIOLOGY	-	Protozoans living in a termite's gut break down this substance in the wood the termite eats	cellulose	1990-09-03	-
2	1000	no	BIOLOGY	-	A healthy red blood cell in your body has about 300 mil. of these oxygen-carrying molecules	hemoglobin	1990-09-03	-
2	200	no	ACTORS OF THE PAST	-	This "divine" French actress was the illegitimate daughter of a Dutch courtesan	Sarah Bernhardt	1990-09-03	-
2	400	no	ACTORS OF THE PAST	-	\'40s film star whose family, the Lupinos, performed in Europe in the 17th century	Ida Lupino	1990-09-03	-
2	600	no	ACTORS OF THE PAST	-	Italian actress Eleonora Duse was famous for her roles in this Norwegian's plays	Henrik Ibsen	1990-09-03	-
2	800	no	ACTORS OF THE PAST	-	This "Jersey Lily" was the daughter of the Very Reverend Wm. C. Le Breton, Dean of Jersey	Lillie Langtry	1990-09-03	-
2	1000	no	ACTORS OF THE PAST	-	This bass-voiced Alabama actress starred in the original 1939 production of "The Little Foxes", darling	Tallulah Bankhead	1990-09-03	-
3	0	no	EARLY MAN	-	It was the first nonprecious metal man made into tools & decorative items	copper	1990-09-03	-
1	100	no	MODERN HISTORY	-	34 died when a major race riot broke out 25 years ago in the Watts section of this city	Los Angeles	1990-09-04	-
1	200	no	MODERN HISTORY	-	This elite corps of the Nazi Party was founded as a personal bodyguard for Hitler	SS	1990-09-04	-
1	300	no	MODERN HISTORY	-	Military coups often occurred in this country until Hafez al-Assad came to power in 1970	Syria	1990-09-04	-
1	400	no	MODERN HISTORY	-	Surprisingly, it was a Protestant lawyer who first popularized the slogan "Home Rule" in this country	Ireland	1990-09-04	-
1	500	no	MODERN HISTORY	-	This Hungarian cardinal lived in the U.S. embassy in Budapest from 1956-71	József Cardinal Mindszenty	1990-09-04	-
1	100	no	CELEBRITY AUTOBIOGRAPHIES	-	Her "Child Star" was a best seller in 1988	Shirley Temple (Black)	1990-09-04	-
1	200	no	CELEBRITY AUTOBIOGRAPHIES	-	This retired Los Angeles Lakers player entitled his autobiography "Giant Steps\"	Kareem Abdul-Jabbar	1990-09-04	-
1	300	no	CELEBRITY AUTOBIOGRAPHIES	-	In "Every Secret Thing" she told of her life as a hostage of the S.L.A.	(Patty) Hearst	1990-09-04	-
1	400	no	CELEBRITY AUTOBIOGRAPHIES	-	This former test pilot's autobiography was 1985's 2nd best selling hardcover nonfiction book	Chuck Yeager	1990-09-04	-
1	500	no	CELEBRITY AUTOBIOGRAPHIES	-	Johnny Carson appears on the cover of this "Tonight Show" exec. producer's "Johnny Came Lately\"	Fred de Cordova	1990-09-04	-
1	100	no	DESIGN	-	George Edwin Bergstrom designed this structure built between 1941-3 to house the War Dept.	Pentagon	1990-09-04	-
1	200	no	DESIGN	-	A low bed designed to be pushed under the master bed when not in use	trundle bed	1990-09-04	-
1	300	no	DESIGN	-	This Easter egg jeweler is said to have used a greater variety of stones than almost any other jeweler	Fabergé	1990-09-04	-
1	400	no	DESIGN	-	It was the central piece of domestic furniture in Turkey where it was piled high with cushions	Ottoman	1990-09-04	-
1	500	no	DESIGN	-	Upright post on the top, landing or bottom of a stairway, it often anchors the handrail	newel post	1990-09-04	-
1	100	no	OPERA	-	Title occupation shared by opera characters "of Baghdad" & "of Seville\"	Barber	1990-09-04	-
1	200	no	OPERA	-	The femme fatale in this 1875 opera is stabbed to death outside a bullring	Carmen	1990-09-04	-
1	300	no	OPERA	-	Smetana's opera about a "Bartered" one of these has been called one of the finest folk operas	Bride	1990-09-04	-
1	400	no	OPERA	-	The only cockroach & cat couple we know who've had an opera written about them	Archy & Mehitabel	1990-09-04	-
1	500	no	OPERA	-	The white dove of the Holy Grail appears in the last act of this Wagner opera	Lohengrin	1990-09-04	-
1	100	no	INTERNATIONAL BUSINESS	-	The German co. that makes this luxury car is also the world's biggest producer of heavy trucks	Mercedes-Benz	1990-09-04	-
1	200	no	INTERNATIONAL BUSINESS	-	All pilots for this airline are veterans of the Israeli air force	El Al	1990-09-04	-
1	300	no	INTERNATIONAL BUSINESS	-	Britain's largest general store chain, it's known affectionately as "Marks & Sparks\"	Marks & Spencer	1990-09-04	-
1	400	no	INTERNATIONAL BUSINESS	-	Asking "Why walk the line?" he's lent his name to a Canadian bank's ATMs	Johnny Cash	1990-09-04	-
1	1000	yes	INTERNATIONAL BUSINESS	-	It merged with American-Marietta Company in 1961	Martin	1990-09-04	-
1	100	no	WORDS WITHIN WORDS	(Alex: You must guard against giving too much information.)	A flirtatious flapper might sit on yours	lap	1990-09-04	-
1	200	no	WORDS WITHIN WORDS	(Alex: You must guard against giving too much information.)	Stags might play this game at a stag party	tag	1990-09-04	-
1	300	no	WORDS WITHIN WORDS	(Alex: You must guard against giving too much information.)	I saw one of these animals in the Great Pyramid	ram	1990-09-04	-
1	400	no	WORDS WITHIN WORDS	(Alex: You must guard against giving too much information.)	While climbing a tree, you could break one of these--yours or the tree's	limb	1990-09-04	-
1	500	no	WORDS WITHIN WORDS	(Alex: You must guard against giving too much information.)	Don't unfurl one of these in front of Bob Barker	fur	1990-09-04	-
2	200	no	WORLD GEOGRAPHY	-	The term "Fennoscandia" refers to Scandinavia & this nearby country	Finland	1990-09-04	-
2	400	no	WORLD GEOGRAPHY	-	The world's largest sand & rock desert, its name is Arabic for "desert\"	Sahara	1990-09-04	-
2	600	no	WORLD GEOGRAPHY	-	Cowboys called gauchos as well as most other Argentines live on this huge plain	Pampas	1990-09-04	-
2	800	no	WORLD GEOGRAPHY	-	The longest river entirely within this country is the Lena	Soviet Union	1990-09-04	-
2	1000	no	WORLD GEOGRAPHY	-	On Paris' west side, this forest, or "bois", comprises nearly 2,200 acres of trees, grass & lakes	Bois de Boulogne	1990-09-04	-
2	200	no	NEWSPAPERS	-	The Liberator, North Star & National Era newspapers were started in the mid 1800s to oppose this	slavery	1990-09-04	-
2	400	no	NEWSPAPERS	-	This state capital's 2 main newspapers are the Post & the Rocky Mountain News	Denver	1990-09-04	-
2	600	no	NEWSPAPERS	-	This newspaper's articles about Boss Tweed's theft of public funds led to his arrest & conviction	New York Times	1990-09-04	-
2	800	no	NEWSPAPERS	-	75% of this biggest Chicago newspaper's circulation is outside the city proper	Chicago Tribune	1990-09-04	-
2	1000	no	NEWSPAPERS	-	After graduating from high school, Ernest Hemingway worked as a reporter of this Kansas City newspaper	Kansas City Star	1990-09-04	-
2	200	no	FLOWERS & TREES	-	It's also known as "Mary's gold", from which it gets its name	marigold	1990-09-04	-
2	400	no	FLOWERS & TREES	-	According to Guinness, the tallest tree ever measured was one of these in Australia	eucalyptus	1990-09-04	-
2	600	no	FLOWERS & TREES	-	Called a plane tree in Scotland & a sycamore in England, 2 U.S. examples are "bird's-eye" & "sugar\"	maple	1990-09-04	-
2	800	no	FLOWERS & TREES	-	A type of oak, or the material obtained from its inner bark	cork	1990-09-04	-
2	1000	no	FLOWERS & TREES	-	Cutting forsythias to make them bloom indoors in the winter is an example of this	forcing	1990-09-04	-
2	200	no	ROYALTY	-	Isabella II's accession to the throne of this country in 1833 provoked the First Carlist War	Spain	1990-09-04	-
2	400	no	ROYALTY	-	This French queen was implicated in a 1785 scandal involving a cardinal & a diamond necklace	Marie Antoinette	1990-09-04	-
2	600	no	ROYALTY	-	Henry VIII's first 2 wives, they died in the same year, 1536, but only 1 died of natural causes	Catherine of Aragon & Anne Boleyn	1990-09-04	-
2	800	no	ROYALTY	-	It's believed that this 17th century Queen of Sweden was the lover of Cardinal Decio Azzolino	Queen Christina	1990-09-04	-
2	1000	no	ROYALTY	-	Empress Carlotta of Mexico was the only daughter of this country's first king, Leopold I	Belgium	1990-09-04	-
2	200	no	AWARDS	-	The National Teacher of the Year is awarded a crystal version of this fruit	apple	1990-09-04	-
2	400	no	AWARDS	-	This organization's Florence Nightingale Medal is given to nurses & voluntary aides	Red Cross	1990-09-04	-
2	600	no	AWARDS	-	Jessica Tandy's first of 3 Tony Awards came in 1948 for her performance as Blanche DuBois in this play	A Streetcar Named Desire	1990-09-04	-
2	1200	yes	AWARDS	-	To celebrate its 300th anniversary in 1968, Riksbank, a Swedish bank, established this Nobel Prize category	Economics	1990-09-04	-
2	1000	no	AWARDS	-	This poet's "John Brown's Body" won him a Pulitzer in 1929	Stephen Vincent Benét	1990-09-04	-
2	200	no	ANIMALS IN LITERATURE	-	The Beatrix Potter character, Sir Isaac Newton, was one of these amphibians	newt	1990-09-04	-
2	400	no	ANIMALS IN LITERATURE	-	This Kipling story features a fight between a mongoose & a snake	Rikki-Tikki-Tavi	1990-09-04	-
2	600	no	ANIMALS IN LITERATURE	-	Pyewacket is a cat & witch's familiar in this John van Druten play	Bell, Book and Candle	1990-09-04	-
2	800	yes	ANIMALS IN LITERATURE	-	1 of 3 plays by Chekhov with an animal other than man in the title	(1 of) The Seagull (Swansong or The Bear)	1990-09-04	-
2	1000	no	ANIMALS IN LITERATURE	-	Skipperdee, a turtle who wore sneakers, lived with this little girl at the Plaza Hotel	Eloise	1990-09-04	-
3	0	no	THE BIBLE	-	If this event hadn't happened, Methuselah might have lived past age 969	flood	1990-09-04	-
1	100	no	PRESIDENTIAL TRIVIA	-	At 6' 4", he was our tallest president, & the first to wear a beard	Abraham Lincoln	1990-09-05	-
1	200	no	PRESIDENTIAL TRIVIA	-	He was our 22nd & 24th president	Grover Cleveland	1990-09-05	-
1	300	no	PRESIDENTIAL TRIVIA	-	Woodrow Wilson, the only president to earn a Ph.D., received it from this Maryland university	Johns Hopkins	1990-09-05	-
1	400	no	PRESIDENTIAL TRIVIA	-	At the time of his death, Andrew Johnson was serving as a senator from this state	Tennessee	1990-09-05	-
1	500	no	PRESIDENTIAL TRIVIA	-	He was the first president buried at Arlington Nat'l Cemetery; John Kennedy was second	William Howard Taft	1990-09-05	-
1	100	no	MAGAZINES	-	In names of magazines, this word precedes Experience, Romance & Confessions, & that's no lie	True	1990-09-05	-
1	200	no	MAGAZINES	-	A film about a performing arts high school, or a magazine whose name is a synonym for "celebrity\"	Fame	1990-09-05	-
1	300	no	MAGAZINES	-	A dark waist cincher, or the "World's Leading Magazine of Self-Defense\"	Black Belt	1990-09-05	-
1	400	no	MAGAZINES	-	Late singer Sarah Vaughan's nickname, or a youth-oriented magazine that lives up to its name	Sassy	1990-09-05	-
1	500	no	MAGAZINES	-	WWF Magazine is the official publication of this organization, not the World Wildlife Fund	World Wrestling Federation	1990-09-05	-
1	100	no	MOVIEMAKERS	-	The oldest movie in the Library of Congress is a 3-second film made by this inventor	Thomas Edison	1990-09-05	-
1	200	no	MOVIEMAKERS	-	In his debut as a director, this actor won an Oscar for 1980's "Ordinary People\"	Robert Redford	1990-09-05	-
1	700	yes	MOVIEMAKERS	-	Henry Fonda decided to make this 1957 film about a trial after seeing the play on TV's "Studio One\"	12 Angry Men	1990-09-05	-
1	400	no	MOVIEMAKERS	-	Joseph L. Mankiewicz won back-to-back director Oscars for "A Letter to 3 Wives" & this '50 Bette Davis film	All About Eve	1990-09-05	-
1	500	no	MOVIEMAKERS	-	The avant-garde director of "Eraserhead", "The Elephant Man", "Dune", & "Blue Velvet\"	David Lynch	1990-09-05	-
1	100	no	GARDENING	-	This method used by the Japanese to dwarf trees originated in China	bonsai	1990-09-05	-
1	200	no	GARDENING	-	The French grow these shoots in white, purple & green, & some eat just the tips	asparagus	1990-09-05	-
1	300	no	GARDENING	-	If your soil is too acidic, add lime; if it's too alkaline, add this yellow element	sulfur	1990-09-05	-
1	400	no	GARDENING	-	Normally, snowdrops bloom in this season	(early) spring	1990-09-05	-
1	500	no	GARDENING	-	In ads for this product, Stern's shows record-size vegetables that have been grown using it	Miracle-Gro	1990-09-05	-
1	100	no	BASEBALL STADIUMS	-	One can park at the 1964 World's Fair grounds when attending Mets games at this stadium	Shea Stadium	1990-09-05	-
1	200	no	BASEBALL STADIUMS	-	In this team's Olympic Stadium, games are announced over the P.A. in 2 languages	Montreal Expos	1990-09-05	-
1	300	no	BASEBALL STADIUMS	-	In 1990 the White Sox spent their 81st & last season in this ballpark -- baseball's oldest	Comiskey Park	1990-09-05	-
1	400	no	BASEBALL STADIUMS	-	This A.L. team's Skydome has the world's largest video board -- 3 stories high & 115 feet wide	Toronto Blue Jays	1990-09-05	-
1	500	no	BASEBALL STADIUMS	-	Mini-Gateway Arches adorn the top of this stadium	Busch Stadium	1990-09-05	-
1	100	no	\"W"ORDS	-	A feline's feelers	whiskers	1990-09-05	-
1	200	no	\"W"ORDS	-	To slice shavings from a piece of wood	whittle	1990-09-05	-
1	300	no	\"W"ORDS	-	What an animal is if it's homoiothermic	warm-blooded	1990-09-05	-
1	400	no	\"W"ORDS	-	An unweaned puppy, or to give birth to puppies	whelp	1990-09-05	-
1	500	no	\"W"ORDS	-	An intense desire to travel, or a best seller by Danielle Steel	Wanderlust	1990-09-05	-
2	200	no	WORLD HISTORY	-	Laura, beloved of Petrarch, died in this epidemic that swept medieval Europe	the Black Plague	1990-09-05	-
2	400	no	WORLD HISTORY	-	Great floods in the 13th century created the Zuider Zee in this country	the Netherlands	1990-09-05	-
2	2100	yes	WORLD HISTORY	-	Many say his coronation in 800 A.D. marked the end of the Dark Ages	Charlemagne	1990-09-05	-
2	800	no	WORLD HISTORY	-	The reign of the Gupta dynasty, from about 320-550, has been called the golden age of this country	India	1990-09-05	-
2	1000	no	WORLD HISTORY	-	This Scotsman completed the first overland trip across Canada; a major river is named for him	Alexander Mackenzie	1990-09-05	-
2	200	no	AUTHORS	-	His "Kent Family Chronicles" is composed of 8 novels, but his "North & South" series has only 3	John Jakes	1990-09-05	-
2	400	no	AUTHORS	-	This author of "Remembrance of Things Past" was a semirecluse who suffered from chronic asthma	Marcel Proust	1990-09-05	-
2	600	no	AUTHORS	-	This author of "All the King's Men" died at his summer home in Stratton, VT in 1989	Robert Penn Warren	1990-09-05	-
2	800	no	AUTHORS	-	Naguib Mahfouz has been called this country's Balzac	Egypt	1990-09-05	-
2	1000	no	AUTHORS	-	She was a guest editor of Mademoiselle before she wrote "Slaves of New York\"	Tama Janowitz	1990-09-05	-
2	200	no	FINANCE	-	Term for property pledged to a lender until the loan is repaid	collateral	1990-09-05	-
2	400	no	FINANCE	-	The right an employee acquires to pension plan money after serving a required number of years	vesting	1990-09-05	-
2	600	no	FINANCE	-	It's the central collection site where banks exchange checks with one another	clearing house	1990-09-05	-
2	800	no	FINANCE	-	Before buying, investors consider a company's P/E ratio, which stands for this	price to earnings ratio	1990-09-05	-
2	1000	no	FINANCE	-	The fiscal year of the U.S. government begins on the first day of this month	October	1990-09-05	-
2	200	no	ART	-	Saint-Gaudens' equestrian statue of Gen. Sherman stands beside an entrance to this NYC park	Central Park	1990-09-05	-
2	400	no	ART	-	Of Motherwell, Fatherwell or Sisterwell, the one who painted "Pancho Villa, Dead and Alive\"	(Robert) Motherwell	1990-09-05	-
2	600	no	ART	-	In the title of John S. Sargent's scandalous portrait of Mme. Gautreau, letter following "Madame\"	X	1990-09-05	-
2	800	no	ART	-	The unusual first name of illustrator Parrish, who was known for his magazine covers	Maxfield	1990-09-05	-
2	200	no	THE 50 STATES	-	This state leads the U.S. in the production of bourbon whiskey	Kentucky	1990-09-05	-
2	400	no	THE 50 STATES	-	This state's name comes from the Spanish word for "colored red\"	Colorado	1990-09-05	-
2	4000	yes	THE 50 STATES	-	In 1967 this state chose galena as its state mineral & mozarkite as its state rock	Missouri	1990-09-05	-
2	800	no	THE 50 STATES	-	Ketchup heir John Heinz is this state's senior U.S. senator	Pennsylvania	1990-09-05	-
2	1000	no	THE 50 STATES	-	It's nicknamed "The Heart of Dixie\"	Alabama	1990-09-05	-
2	200	no	FAIRIES & FOLKLORE	-	In some stories, fairies are fallen ones of these who never reached the underworld	angels	1990-09-05	-
2	400	no	FAIRIES & FOLKLORE	-	Shakespeare didn't invent this mischievous sprite; in folklore he's also known as Hobgoblin	Puck	1990-09-05	-
2	600	no	FAIRIES & FOLKLORE	-	These household fairies usually wear hats or hoods of the color found in their names	brownies	1990-09-05	-
2	800	no	FAIRIES & FOLKLORE	-	A wailing fairy whose name is derived from the Irish meaning "woman of Fairyland\"	banshee	1990-09-05	-
2	1000	no	FAIRIES & FOLKLORE	-	Kobolds, who are most associated with this country, often live underground in caves or mines	Germany	1990-09-05	-
3	0	no	WORLD GEOGRAPHY	-	The only country crossed by the Equator & the Tropic of Capricorn	Brazil	1990-09-05	-
1	100	no	6-LETTER WORDS	-	Imitate without meaning, like a talking bird	parrot	1990-10-01	-
1	200	no	6-LETTER WORDS	-	A greeting that means "peace" in Arabic, or the bow that can accompany it	salaam	1990-10-01	-
1	300	no	6-LETTER WORDS	-	Pigs do it in their pens & people do it in luxury or self-pity	wallow	1990-10-01	-
1	400	no	6-LETTER WORDS	-	A small decorative hole in fabric, or a small hole for shoelaces	eyelet	1990-10-01	-
1	500	no	6-LETTER WORDS	-	The "Great" one ended when Martin V was elected Pope in 1417	Schism	1990-10-01	-
1	100	no	ALBERTA	-	Named for its shape, the Saddledome in this city is home to the NHL Flames	Calgary	1990-10-01	-
1	200	no	ALBERTA	-	Alberta is located in this time zone	Mountain	1990-10-01	-
1	300	no	ALBERTA	-	Capital city that's home to the world's largest shopping mall	Edmonton	1990-10-01	-
1	400	no	ALBERTA	-	Name for the hot, dry winds that blow down the Rockies across southern Alberta	the chinook	1990-10-01	-
1	500	no	ALBERTA	-	To see picturesque Lake Louise, go to this national park	Banff	1990-10-01	-
1	100	no	THE GOLDEN GLOBE AWARDS	-	Jessica Lange won in 1977 for her performance in this film, & we're not monkeying around	King Kong	1990-10-01	-
1	200	no	THE GOLDEN GLOBE AWARDS	-	This film earned Golden Globes for Arthur Hiller, Erich Segal, Ali MacGraw & Francis Lai	Love Story	1990-10-01	-
1	300	no	THE GOLDEN GLOBE AWARDS	-	Named "Most Promising Newcomer" in 1955, she won in 1989 for "Madame Sousatzka\"	Shirley MacLaine	1990-10-01	-
1	100	no	FOOD FACTS	-	By definition, fish cooked "en papillote" is wrapped in this	paper	1990-10-01	-
1	200	no	FOOD FACTS	-	These chewy Nabisco cookies come in apple, strawberry, raspberry & fig varieties	Newtons	1990-10-01	-
1	300	no	FOOD FACTS	-	It's the most widely cultivated variety of pear in the U.S. -- you can quote us on that	the Bartlett	1990-10-01	-
1	800	yes	FOOD FACTS	-	Emmentaler cheese originated in the Emmen Valley in this country	Switzerland	1990-10-01	-
1	500	no	FOOD FACTS	-	Traditionally, clam sauce is made in either of these 2 "colors\"	red & white	1990-10-01	-
1	100	no	PHYSICS	-	1 of the 4 basic forces in nature is this one that keeps you earthbound	gravity	1990-10-01	-
1	200	no	PHYSICS	-	Some consider plasma as a state of matter along with these 3	liquid, solid & gas	1990-10-01	-
1	300	no	PHYSICS	-	Electric current is the flow of these through a wire	electrons	1990-10-01	-
1	400	no	PHYSICS	-	It's the tendency of a material to return to its original dimensions after a stress is removed	resilience (or elasticity)	1990-10-01	-
1	500	no	PHYSICS	-	The point at which lines of magnetic flux seem to converge is called this	a pole	1990-10-01	-
1	100	no	KING ARTHUR	-	It's said that this court was located on the Usk River near the Welsh border	Camelot	1990-10-01	-
1	200	no	KING ARTHUR	-	King Arthur proved himself the rightful heir to Britain's throne by pulling this sword from a stone	Excalibur	1990-10-01	-
1	300	no	KING ARTHUR	-	After a battle with Mordred, the mortally wounded Arthur was taken to this isle	Avalon	1990-10-01	-
1	400	no	KING ARTHUR	-	1 of 3 knights who found the Holy Grail	Percival (or Galahad or Bors)	1990-10-01	-
1	500	no	KING ARTHUR	-	T.H. White took this title for his stories from Arthur's epitaph which reads, "Here lies King Arthur...\"	The Once and Future King	1990-10-01	-
2	200	no	WORLD LEADERS	-	In 1974 this Yugoslav leader was made president for life	Tito	1990-10-01	-
2	400	no	WORLD LEADERS	-	From 1968 until the treaty was signed in 1977, Gen. O. Torrijos led the campaign to get control of this from us	the Panama Canal	1990-10-01	-
2	600	no	WORLD LEADERS	-	Egon Krenz was East Germany's leader for 6 weeks after replacing this man in October 1989	Honecker	1990-10-01	-
2	800	no	WORLD LEADERS	-	In 1977 this Soviet ruler became the first to hold titles as both head of the party & chief of state	Brezhnev	1990-10-01	-
2	1000	no	WORLD LEADERS	-	This former prime minister of Rhodesia lives in Zimbabwe	Ian Smith	1990-10-01	-
2	200	no	OPERA	-	Of a tragic opera, a comic opera or an opera performed in the nude, what a opera buffa is	a comic opera	1990-10-01	-
2	400	no	OPERA	-	Bellini's opera "I Puritani" is set in Plymouth in this country during its civil war	England	1990-10-01	-
2	600	no	OPERA	-	In Act I of "Nerone" Nero comes to bury the ashes of this relative whom he has murdered	mom	1990-10-01	-
2	800	no	OPERA	-	His play "The Emperor Jones" inspired an opera of the same name	O'Neill	1990-10-01	-
2	1000	no	OPERA	-	His opera "Nabucco", which premiered in 1842, made him famous in Italy	Giuseppe Verdi	1990-10-01	-
2	200	no	U.S. HISTORY	-	1924 was the last time a presidential nominee of this party didn't carry New York City	the Democratic Party	1990-10-01	-
2	400	no	U.S. HISTORY	-	In 1878 Simeon Baldwin founded this, now the largest association of U.S. lawyers	the American Bar Association	1990-10-01	-
2	600	no	U.S. HISTORY	-	In 1851 this boat won the Royal Yacht Squadron Trophy, which was later named for it	the America	1990-10-01	-
